1,1,1317,2107,535,385,-702,949,1541,822,24
1,1,1263,1613,115,660,-363,932,1051,897,25
1,1,1969,1678,-234,519,-27,1014,1597,945,26
1,1,2812,1467,-447,45,-13,1251,2203,1006,27
1,1,3099,1657,-60,-348,-148,1061,2514,1030,28
1,1,2513,1544,151,-469,-173,746,1953,1004,29
1,1,2181,1490,324,-507,50,683,1661,973,30
1,1,2034,1761,255,-391,170,686,1702,940,31
1,1,1440,1738,344,-155,-61,455,1283,849,32
1,1,949,1388,265,-28,-151,123,702,718,33
1,1,822,912,140,-1,-110,-105,235,605,34
1,1,699,553,-3,-27,30,-202,108,525,35
1,1,719,326,-138,-58,200,-133,198,469,36
1,1,906,242,-230,-121,231,-41,34,428,37
1,1,1097,340,-333,-175,186,-33,195,393,38
1,1,1042,398,-367,-185,100,-87,174,360,39
1,1,1018,352,-293,-123,15,-100,116,320,40
1,1,974,255,-289,-14,2,-91,47,274,41
1,1,972,120,-302,60,30,-81,24,240,42
1,1,1029,63,-339,62,43,-64,85,212,43
1,1,1007,73,-350,9,26,-61,68,182,44
1,1,980,123,-328,-37,20,-73,40,163,45
1,1,970,229,-272,-16,20,-73,33,145,46
1,1,977,288,-211,60,17,-67,40,134,47
1,1,987,192,-207,116,22,-76,26,135,48
1,1,972,158,-206,114,32,-70,6,136,49
1,1,983,176,-188,67,19,-44,16,125,50
1,1,957,204,-175,3,1,-30,5,106,51
1,1,936,272,-147,-33,-2,-28,14,93,52
1,1,933,336,-113,-25,3,-19,1,81,53
1,1,924,348,-113,3,11,-17,6,68,54
1,1,928,320,-139,31,27,-17,8,63,55
1,1,939,309,-181,35,35,-11,4,61,56
1,1,953,320,-195,25,26,-10,24,56,57
1,1,950,306,-194,19,11,-13,16,50,58
1,1,933,310,-167,16,0,-8,2,43,59
1,1,928,330,-143,13,-4,-4,4,37,60
1,1,936,348,-124,9,-1,-4,6,31,61
1,1,918,352,-135,7,1,-7,7,27,62
1,1,914,337,-143,8,7,-11,15,24,63
1,1,927,331,-161,11,9,-9,2,23,64
1,1,935,328,-167,15,5,-5,9,21,65
1,1,1543,1534,-1223,250,-56,20,1495,142,1
1,1,1703,1598,-1122,228,-306,-56,1590,190,2
1,1,1911,1642,-738,159,-491,-159,1625,260,3
1,1,2054,1654,-301,104,-593,-318,1654,344,4
1,1,2183,1623,45,93,-568,-458,1720,422,5
1,1,2331,1420,260,40,-537,-635,1741,504,6
1,1,2353,1334,165,-58,-405,-815,1709,585,7
1,1,2431,1569,253,-23,-201,-922,1904,657,8
1,1,2544,1512,428,189,-37,-954,1990,720,9
1,1,2521,1242,298,219,57,-965,1826,774,10
1,1,2250,805,97,78,110,-993,1391,820,11
1,1,1817,314,98,17,158,-917,846,842,12
1,1,1619,-71,32,69,224,-780,620,836,13
1,1,1586,-531,-286,50,169,-758,696,824,14
1,1,1260,-962,-790,32,209,-703,771,806,15
1,1,1429,-2280,-1054,110,99,-433,1889,736,16
1,1,744,-3859,-1331,83,14,-173,3149,627,17
1,1,662,-3232,-1146,65,12,140,2492,532,18
1,1,633,-2188,-878,103,-41,418,1441,512,19
1,1,563,-1385,-708,88,-71,579,654,528,20
1,1,657,-667,-508,-29,-80,650,65,553,21
1,1,818,72,-213,-69,-83,671,151,578,22
1,1,970,834,22,-135,22,658,279,597,23
1,1,929,1160,219,-124,155,548,502,594,24
1,1,1062,1065,206,-148,197,594,518,603,25
1,1,935,1116,602,-523,85,294,575,651,28
1,1,801,659,343,-407,153,288,92,625,29
1,1,1213,432,-56,-506,247,384,288,636,30
1,1,1700,749,-201,-669,171,490,868,678,31
1,1,1845,1409,-229,-626,7,562,1332,710,32
1,1,2092,2025,13,-404,-226,644,1911,727,33
1,1,1990,1967,0,-119,-346,680,1798,736,34
1,1,1712,1652,-36,20,-292,635,1379,728,35
1,1,1437,1585,-320,117,-90,536,1163,694,36
1,1,1483,1243,-445,114,33,389,985,636,37
1,1,1251,1003,-407,-24,-47,284,654,566,38
1,1,1003,1035,-349,-139,-21,220,482,505,39
1,1,992,1025,-167,-150,17,110,436,441,40
1,1,912,920,-18,-56,30,-11,295,366,41
1,1,838,680,-77,10,67,-54,81,310,42
1,1,840,476,-154,-37,98,-41,22,270,43
1,1,869,500,-204,-126,110,-9,23,249,44
1,1,932,629,-209,-150,89,-31,143,235,45
1,1,951,640,-178,-85,27,-63,160,209,46
1,1,972,518,-130,-18,-24,-82,109,185,47
1,1,967,374,-117,7,-43,-94,43,168,48
1,1,1015,51,-444,20,-56,-65,109,152,49
1,1,966,-310,-542,28,13,-45,150,132,50
1,1,1061,10,-352,147,-27,0,117,136,51
1,1,951,158,-120,191,-47,13,28,148,52
1,1,941,212,-149,109,-21,11,23,140,53
1,1,958,252,-162,-16,0,-19,3,117,54
1,1,968,324,-58,-91,7,-23,22,112,55
1,1,941,345,-12,-64,-18,-27,2,104,56
1,1,926,329,-21,19,-11,-24,17,89,57
1,1,913,149,-183,58,13,-22,56,84,58
1,1,952,-9,-373,-7,49,-20,22,78,59
1,1,1014,117,-315,-31,45,-13,68,73,60
1,1,925,305,-121,29,-2,-13,18,50,63
1,1,923,296,-98,26,4,-13,25,46,64
1,1,931,262,-137,23,7,-6,35,41,65
1,1,1724,2366,-1469,-82,-47,-517,2275,235,1
1,1,2354,2435,-1802,208,-285,-648,2836,335,2
1,1,2566,1869,-2082,309,-578,-631,2796,450,3
1,1,2611,1676,-1889,189,-740,-603,2632,554,4
1,1,2689,1920,-1306,201,-811,-669,2552,657,5
1,1,2871,1924,-722,440,-903,-699,2530,770,6
1,1,2761,1377,-391,545,-1050,-692,2110,890,7
1,1,2658,1109,-49,484,-1145,-674,1880,995,8
1,1,2521,830,437,462,-1226,-665,1689,1090,9
1,1,2240,475,797,494,-1257,-614,1424,1168,10
1,1,1962,245,990,438,-1227,-470,1211,1211,11
1,1,1573,96,1117,285,-1232,-293,931,1229,12
1,1,1330,0,1224,64,-1147,-191,807,1216,13
1,1,1254,-148,1592,32,-1151,-253,1031,1208,14
1,1,766,-179,1492,5,-643,-257,686,1105,15
1,1,935,-345,1314,28,-311,-175,649,955,16
1,1,1467,-622,1171,14,-174,-12,977,799,17
1,1,1166,-435,1280,58,-174,178,785,690,18
1,1,1550,-372,1474,106,-112,261,1171,612,19
1,1,1791,-550,1773,219,-73,245,1579,557,20
1,1,1178,-437,1580,301,84,417,1018,550,21
1,1,1340,-26,980,311,242,710,660,602,22
1,1,2329,166,690,168,317,757,1434,649,23
1,1,1922,613,1021,26,559,679,1261,695,24
1,1,2174,788,1059,-45,927,751,1543,794,25
1,1,2467,770,1353,-306,1432,555,1917,948,26
1,1,2861,896,1599,-350,1743,364,2397,1121,27
1,1,4060,641,2108,-84,1743,438,3619,1257,28
1,1,5367,-453,2321,108,1743,484,4864,1368,29
1,1,4660,-87,-172,-96,1743,204,3663,1446,30
1,1,3146,522,-2456,197,1147,171,3025,1392,31
1,1,2325,-303,-2060,205,338,-17,2121,1192,32
1,1,1716,-529,-1644,-111,-102,-242,1434,1011,33
1,1,1513,-463,-893,-333,-333,-423,816,935,34
1,1,1088,-12,-657,-297,-336,-391,271,867,35
1,1,588,15,-659,-145,-454,-255,116,801,36
1,1,524,233,-176,-177,-526,-110,400,754,37
1,1,716,344,52,-167,-596,-28,203,727,38
1,1,591,126,-46,-208,-541,35,393,697,39
1,1,414,136,2,-347,-442,144,564,674,40
1,1,285,417,158,-289,-274,292,470,638,41
1,1,623,648,-62,-181,-81,558,98,628,42
1,1,563,828,-181,-167,-24,762,17,659,43
1,1,940,1201,-736,-203,235,880,693,713,44
1,1,2099,1564,-1161,-344,403,867,1863,774,45
1,1,2143,2426,-664,-183,80,768,2304,778,46
1,1,1599,2257,-739,190,103,662,1863,761,47
1,1,1827,1540,-764,323,279,600,1508,756,48
1,1,1903,1126,-917,112,311,583,1393,739,49
1,1,1805,1090,-761,-187,247,579,1241,722,50
1,1,1486,1235,-513,-360,168,475,999,701,51
1,1,1287,1316,-307,-362,142,337,866,664,52
1,1,1130,1219,-207,-280,111,174,675,600,53
1,1,994,1057,-164,-181,82,43,460,521,54
1,1,903,896,-169,-100,66,-13,283,441,55
1,1,900,745,-192,-47,48,-36,184,368,56
1,1,925,639,-198,-33,17,-59,141,308,57
1,1,923,543,-217,-56,-13,-96,92,268,58
1,1,968,367,-247,-80,-30,-125,64,245,59
1,1,973,290,-261,-77,-64,-110,48,225,60
1,1,977,274,-236,-50,-117,-81,41,210,61
1,1,922,262,-202,-37,-132,-81,20,200,62
1,1,914,261,-168,-40,-91,-102,34,188,63
1,1,920,251,-163,-32,-37,-124,32,177,64
1,1,933,249,-161,4,8,-129,127,167,65
1,1,1598,824,-504,-607,-620,-150,867,677,1
1,1,1711,896,-380,-523,-722,-196,968,724,2
1,1,1710,1046,-85,-593,-846,-288,1006,793,3
1,1,1627,1372,345,-682,-943,-391,1156,880,4
1,1,1759,1924,1008,-597,-993,-521,1794,958,5
1,1,2037,2073,1386,-374,-1109,-598,2219,1029,6
1,1,1507,1709,785,-341,-808,-529,1409,1028,7
1,1,1880,1575,694,-439,-533,-471,1548,989,8
1,1,1645,1677,487,-655,-523,-377,1399,975,9
1,1,1028,2030,-70,-896,-431,-238,1276,984,10
1,1,1363,2177,-82,-794,-264,-171,1569,958,11
1,1,1024,1722,-311,-723,-123,-123,1027,915,12
1,1,958,1556,-630,-710,-82,-19,932,875,13
1,1,643,1196,-682,-598,-135,95,519,824,14
1,1,514,731,-422,-526,-77,176,11,771,15
1,1,531,618,-225,-463,-23,254,154,722,16
1,1,543,509,-61,-328,24,331,253,671,17
1,1,500,197,111,-243,156,311,451,621,18
1,1,641,-25,320,-181,325,243,283,586,19
1,1,838,-149,386,-150,503,259,65,585,20
1,1,1195,-310,943,-255,878,373,553,666,21
1,1,1058,-819,1970,-423,1721,638,1381,909,22
1,1,4005,-268,2803,-1155,1743,802,3895,1175,23
1,1,3614,4226,2667,-488,1743,424,5167,1312,24
1,1,3603,1132,-3490,522,1059,746,4142,1328,25
1,1,1673,-208,-975,139,586,135,947,1186,26
1,1,1430,211,-454,-165,158,-109,515,999,27
1,1,905,90,-266,-245,268,-216,52,884,28
1,1,1046,-167,-212,-155,378,-129,80,793,29
1,1,841,18,-107,-216,272,-104,152,706,30
1,1,909,80,-91,-322,153,-143,82,642,31
1,1,1231,506,-47,-427,215,-46,331,609,32
1,1,1464,1065,242,-361,227,181,826,580,33
1,1,1314,998,-96,-173,259,227,652,541,34
1,1,1899,960,-128,-124,516,303,1131,555,35
1,1,2535,1025,-188,-110,432,342,1740,556,36
1,1,2384,254,-776,-260,203,269,1519,530,37
1,1,2614,446,23,-759,-12,272,1651,585,38
1,1,2134,1223,237,-845,-91,394,1471,655,39
1,1,1980,1751,-191,-511,220,469,1650,669,40
1,1,2248,1247,-340,-273,276,428,1593,651,41
1,1,1854,940,-331,-393,25,296,1104,619,42
1,1,1300,1086,-321,-480,20,226,724,601,43
1,1,1257,1201,-179,-380,110,119,747,563,44
1,1,1179,1063,-62,-214,88,18,588,497,45
1,1,1093,866,-87,-120,78,-15,397,426,46
1,1,1038,706,-121,-104,72,-23,261,366,47
1,1,953,629,-117,-113,53,-21,147,318,48
1,1,900,625,-110,-113,30,-23,101,278,49
1,1,933,594,-155,-109,8,-48,116,246,50
1,1,950,504,-176,-127,-39,-79,89,228,51
1,1,960,511,-162,-141,-88,-91,99,220,52
1,1,940,500,-146,-125,-106,-100,74,214,53
1,1,926,481,-107,-104,-117,-113,48,210,54
1,1,952,426,-110,-87,-114,-131,48,206,55
1,1,957,380,-105,-86,-103,-138,35,203,56
1,1,942,381,-76,-90,-99,-139,18,201,57
1,1,994,432,-31,-84,-84,-136,84,197,58
1,1,1012,476,-4,-50,-67,-138,118,190,59
1,1,989,451,10,-12,-43,-142,87,181,60
1,1,969,409,21,15,-20,-147,51,175,61
1,1,958,404,21,46,1,-132,39,167,62
1,1,947,362,24,62,19,-115,14,160,63
1,1,922,346,26,53,26,-104,14,152,64
1,1,905,374,38,44,31,-88,54,142,65
1,1,1952,1954,-489,239,215,-176,1804,192,1
1,1,1961,1831,-752,301,-4,-466,1786,264,2
1,1,2045,1760,-535,421,-185,-528,1750,351,3
1,1,1771,1351,-400,558,-332,-520,1263,447,4
1,1,1477,524,-295,657,-564,-501,594,557,5
1,1,1426,-122,508,243,-1103,-307,518,850,8
1,1,1837,-76,1367,232,-1241,-394,1291,944,9
1,1,173,249,2471,376,-1160,-343,1489,1008,10
1,1,-1043,-878,2393,277,-322,-53,1754,892,11
1,1,-1207,-334,96,79,800,15,256,875,12
1,1,512,-531,541,-75,1232,203,85,950,13
1,1,-176,48,-395,25,1743,465,564,1120,14
1,1,5704,-983,-2303,-791,1743,-450,5229,1289,15
1,1,4683,2969,-1678,-1139,1188,-380,4793,1369,16
1,1,-272,3446,-1755,-51,-516,-173,2876,1204,17
1,1,-1421,1058,-2518,704,-308,201,2078,1122,18
1,1,919,628,-2889,206,-259,-102,2096,967,19
1,1,963,1418,-2305,-319,-320,-413,1872,896,20
1,1,802,2311,-1046,24,-568,-509,1660,869,21
1,1,924,2032,-690,505,-655,-499,1336,888,22
1,1,1188,1495,-397,722,-916,-595,950,972,23
1,1,1092,971,-186,605,-1099,-647,473,1060,24
1,1,1074,480,338,584,-1272,-681,223,1159,25
1,1,863,51,594,529,-1283,-658,48,1234,26
1,1,909,-106,1048,513,-1212,-678,391,1283,27
