2,5,190,1087,1715,242,550,-7,9,0
2,5,1567,811,1454,475,1478,-319,10,0
2,5,3922,-774,-3922,-173,-147,-259,11,0
2,5,923,279,-156,-13,-5,55,12,0
2,5,912,312,-176,-28,-19,47,13,0
2,5,893,368,-216,-18,-4,36,14,0
2,5,906,370,-259,10,10,22,15,0
2,5,914,351,-292,31,9,3,16,0
2,5,940,314,-336,46,17,-15,17,0
2,5,978,271,-379,58,18,-31,18,0
2,5,1031,213,-403,63,8,-40,19,0
2,5,1032,163,-410,54,-27,-40,20,0
2,5,994,112,-398,29,-61,-35,21,0
2,5,970,60,-347,-22,-96,-31,22,0
2,5,930,68,-267,-83,-128,-25,23,0
2,5,879,93,-175,-128,-145,-12,24,0
2,5,815,116,-94,-171,-153,0,25,0
2,5,788,178,154,-310,-133,63,28,0
2,5,780,268,209,-315,-109,88,29,0
2,5,774,383,224,-274,-49,114,30,0
2,5,755,543,173,-182,34,131,31,0
2,5,741,784,-1,-4,167,124,32,0
2,5,889,868,-189,242,370,106,33,0
2,5,1157,638,-333,482,509,95,34,0
2,5,1348,173,-482,559,485,112,35,0
2,5,1267,-266,-810,399,321,130,36,0
2,5,1299,-432,-895,35,146,115,37,0
2,5,1367,-208,-623,-410,-177,23,38,0
2,5,1273,63,72,-794,-410,-77,39,0
2,5,1158,127,697,-1125,-443,-247,40,0
2,5,954,629,741,-1141,-420,-343,41,0
2,5,1100,932,366,-804,-320,-289,42,0
2,5,826,618,349,-451,-266,-241,43,0
2,5,446,192,305,-406,-138,-180,44,0
2,5,304,519,397,-417,99,-75,45,0
2,5,428,663,302,-158,371,76,46,0
2,5,669,571,312,-43,630,178,47,0
2,5,1088,365,595,107,836,377,48,0
2,5,1304,485,608,255,690,482,49,0
2,5,1150,516,531,566,540,594,50,0
2,5,1020,140,577,682,481,756,51,0
2,5,935,31,419,722,238,879,52,0
2,5,997,274,256,715,98,954,53,0
2,5,1061,418,247,742,-61,979,54,0
2,5,1106,475,272,754,-194,906,55,0
2,5,1165,472,472,695,-271,777,56,0
2,5,1401,170,502,634,-328,642,57,0
2,5,1613,-249,268,502,-546,475,58,0
2,5,1584,-533,366,184,-739,240,59,0
2,5,1309,-675,465,-138,-798,29,60,0
2,5,897,-787,135,-472,-894,-114,61,0
2,5,507,-564,54,-732,-837,-165,62,0
2,5,510,-568,-54,-786,-848,-259,63,0
2,5,-98,-638,13,-941,-841,-142,64,0
2,5,-460,-331,100,-1186,-693,146,65,0
2,5,389,205,-341,876,-167,520,1,0
2,5,198,-133,-431,748,-214,439,2,0
2,5,307,-361,-550,363,-224,251,3,0
2,5,327,-532,-561,-5,-321,80,4,0
2,5,161,-602,-216,-385,-311,-36,5,0
2,5,120,-497,-159,-663,-144,-68,6,0
2,5,441,128,-281,-852,10,-117,7,0
2,5,661,720,-613,-560,-152,-172,8,0
2,5,477,894,751,627,-58,67,9,0
2,5,374,869,544,768,28,52,10,0
2,5,340,850,419,854,60,31,11,0
2,5,616,236,-68,-524,-414,-86,12,0
2,5,519,356,219,-724,-402,-137,13,0
2,5,453,350,508,-900,-339,-170,14,0
2,5,483,315,616,-1195,-284,-180,15,0
2,5,637,599,1199,-1381,-267,-50,16,0
2,5,759,1212,1454,-1121,-351,149,17,0
2,5,745,1348,1320,-755,-148,237,18,0
2,5,866,1511,1238,-271,-46,123,19,0
2,5,806,1263,1162,271,58,40,20,0
2,5,698,896,1216,591,169,47,21,0
2,5,661,775,1058,722,168,97,22,0
2,5,572,889,797,810,153,59,23,0
2,5,486,893,564,936,154,-8,24,0
2,5,482,680,408,1044,143,-15,25,0
2,5,385,406,254,1072,49,66,26,0
2,5,239,278,77,1056,66,122,27,0
2,5,311,34,-99,1017,195,176,28,0
2,5,460,-437,-386,782,179,216,29,0
2,5,538,-808,-638,258,115,152,30,0
2,5,694,-468,-477,-460,110,-65,31,0
2,5,642,37,-229,-898,31,-191,32,0
2,5,640,469,47,-1041,-13,-239,33,0
2,5,601,654,236,-995,-132,-259,34,0
2,5,446,686,389,-945,-197,-267,35,0
2,5,410,542,534,-935,-207,-259,36,0
2,5,426,464,791,-983,-267,-271,37,0
2,5,376,324,1094,-1046,-304,-278,38,0
2,5,418,59,1375,-1139,-268,-229,39,0
2,5,670,517,1616,-935,-242,-210,40,0
2,5,904,893,1632,-307,-287,-109,41,0
2,5,714,400,1623,255,-95,28,42,0
2,5,782,-44,1467,267,127,141,43,0
2,5,767,424,1156,195,116,194,44,0
2,5,671,810,982,413,163,254,45,0
2,5,555,936,902,707,187,240,46,0
2,5,428,943,806,948,194,150,47,0
2,5,407,806,691,1120,231,54,48,0
2,5,423,526,534,1212,252,15,49,0
2,5,366,204,341,1194,220,48,50,0
2,5,286,-221,-3,1035,263,113,51,0
2,5,391,-430,-364,690,303,182,52,0
2,5,608,-326,-625,249,307,232,53,0
2,5,837,122,-637,-149,191,194,54,0
2,5,867,406,-557,-357,-26,100,55,0
2,5,840,355,-277,-506,-196,16,56,0
2,5,785,278,60,-730,-313,-58,57,0
2,5,629,304,433,-970,-300,-114,58,0
2,5,435,456,726,-1121,-239,-112,59,0
2,5,395,680,990,-1200,-101,-93,60,0
2,5,579,1066,1040,-1055,-36,-118,61,0
2,5,896,1168,886,-739,-10,-144,62,0
2,5,1197,1149,975,-314,-109,-151,63,0
2,5,1073,908,1057,110,-220,-130,64,0
2,5,838,705,996,389,-88,-64,65,0
2,5,1220,-135,-680,-358,97,209,1,0
2,5,1475,-102,-393,-564,-171,167,2,0
2,5,1535,-47,110,-804,-425,82,3,0
2,5,1640,-196,783,-1102,-561,-3,4,0
2,5,1247,587,237,-403,189,297,5,0
2,5,1100,848,370,-339,273,339,6,0
2,5,1232,1022,486,-117,502,324,7,0
2,5,1522,1179,558,209,628,207,8,0
2,5,1373,1477,534,584,619,95,9,0
2,5,1242,1291,482,995,662,222,10,0
2,5,1400,610,388,1227,644,212,11,0
2,5,1304,-145,-558,-534,139,206,12,0
2,5,1307,47,-280,-750,-107,94,13,0
2,5,1209,107,140,-959,-324,-21,14,0
2,5,1110,122,599,-1153,-446,-129,15,0
2,5,930,108,957,-1289,-505,-208,16,0
2,5,745,160,1116,-1309,-452,-219,17,0
2,5,738,248,1092,-1190,-265,-129,18,0
2,5,918,322,1005,-978,-139,-41,19,0
2,5,1106,409,907,-738,-121,18,20,0
2,5,1106,484,799,-497,-186,32,21,0
2,5,871,565,761,-223,-215,98,22,0
2,5,654,607,738,-53,-41,203,23,0
2,5,871,913,515,80,63,175,24,0
2,5,573,1453,889,503,-55,69,25,0
2,5,476,1006,644,879,306,-62,26,0
2,5,872,716,239,870,509,-167,27,0
2,5,955,560,173,835,491,-192,28,0
2,5,1211,135,-167,726,635,-94,29,0
2,5,1219,157,-294,563,422,94,30,0
2,5,1026,324,-298,500,324,211,31,0
2,5,1036,387,-236,542,383,271,32,0
2,5,1142,310,-241,573,312,272,33,0
2,5,1133,195,-264,563,150,249,34,0
2,5,986,221,-374,502,-47,223,35,0
2,5,708,156,-317,428,-89,169,36,0
2,5,623,28,-327,291,-75,109,37,0
2,5,648,-98,-327,82,-81,74,38,0
2,5,825,21,-367,-95,-67,66,39,0
2,5,1107,53,-318,-201,-105,104,40,0
2,5,1345,88,-194,-356,-202,126,41,0
2,5,1384,114,64,-581,-327,101,42,0
2,5,1232,62,424,-840,-416,24,43,0
2,5,1036,-62,823,-1105,-432,-49,44,0
2,5,622,32,1333,-1325,-444,-109,45,0
2,5,146,777,1074,-1177,-355,10,46,0
2,5,303,1135,421,-600,175,186,47,0
2,5,816,954,38,-106,301,110,48,0
2,5,801,681,-75,174,141,92,49,0
2,5,925,515,-126,297,178,140,50,0
2,5,1190,525,-143,373,132,210,51,0
2,5,1160,576,-165,455,37,264,52,0
2,5,1102,585,-188,503,95,298,53,0
2,5,1072,602,-307,491,131,281,54,0
2,5,1017,658,-425,453,147,178,55,0
2,5,1001,542,-538,405,205,138,56,0
2,5,1113,511,-606,296,186,90,57,0
2,5,1116,537,-491,194,68,44,58,0
2,5,1065,409,-316,207,-27,2,59,0
2,5,1014,293,-265,214,-62,-21,60,0
2,5,950,182,-218,183,-38,-10,61,0
2,5,1002,180,-295,131,14,20,62,0
2,5,1093,237,-348,69,-4,32,63,0
2,5,1061,302,-339,4,-73,22,64,0
2,5,1005,347,-294,-70,-122,-14,65,0
2,5,2413,2119,-343,-864,284,-1068,1,0
2,5,863,1,509,179,-232,363,2,0
2,5,959,648,276,74,34,-110,3,0
2,5,1142,40,366,-627,-297,-61,4,0
2,5,981,131,491,-701,-296,-61,5,0
2,5,777,279,497,-672,-229,-27,6,0
2,5,631,455,422,-529,-128,17,7,0
2,5,529,583,279,-302,-31,51,8,0
2,5,585,584,101,-39,71,73,9,0
2,5,662,456,-21,151,103,95,10,0
2,5,752,337,-122,250,129,132,11,0
2,5,979,590,-132,47,-120,-114,12,0
2,5,1010,517,-29,32,-129,-155,13,0
2,5,1075,440,44,11,-118,-184,14,0
2,5,1126,343,94,-12,-104,-200,15,0
2,5,1144,253,153,-53,-94,-198,16,0
2,5,1045,256,180,-94,-80,-176,17,0
2,5,967,315,165,-112,-5,-151,18,0
2,5,984,350,120,-104,40,-147,19,0
2,5,945,320,80,-95,45,-146,20,0
2,5,882,294,62,-105,48,-143,21,0
2,5,774,278,47,-128,55,-138,22,0
2,5,703,337,18,-115,94,-130,23,0
2,5,718,369,-38,-33,140,-116,24,0
2,5,774,327,-98,78,170,-80,25,0
2,5,874,291,-164,187,201,-36,26,0
2,5,982,256,-265,279,178,8,27,0
2,5,981,184,-397,354,177,73,28,0
2,5,1085,44,-556,357,173,174,29,0
2,5,1069,-17,-604,280,21,233,30,0
2,5,1013,11,-515,133,-50,234,31,0
2,5,996,73,-300,-87,-60,191,32,0
2,5,963,210,-170,-227,-71,177,33,0
2,5,906,396,-35,-268,-27,182,34,0
2,5,969,574,-3,-222,40,163,35,0
2,5,1058,718,-43,-108,22,135,36,0
2,5,1115,884,0,160,-24,119,37,0
2,5,1098,586,74,358,-58,126,38,0
2,5,1070,397,33,341,-22,114,39,0
2,5,1076,317,-53,195,16,97,40,0
2,5,1030,406,-147,11,46,56,41,0
2,5,995,476,-199,-133,50,-9,42,0
2,5,939,445,-173,-250,9,-83,43,0
2,5,881,463,-142,-313,-13,-139,44,0
2,5,890,489,-121,-294,-21,-176,45,0
2,5,890,568,-213,-176,-19,-205,46,0
2,5,1036,301,-277,-38,-20,-181,47,0
2,5,1083,4,-295,-50,-147,-133,48,0
2,5,1028,-117,-149,-183,-189,-102,49,0
2,5,990,-61,11,-316,-172,-65,50,0
2,5,905,152,86,-346,-112,7,51,0
2,5,843,449,35,-243,0,78,52,0
2,5,840,585,-92,-70,92,94,53,0
2,5,810,562,-236,90,135,77,54,0
2,5,879,420,-273,190,131,61,55,0
2,5,853,258,-279,190,74,56,56,0
2,5,865,223,-233,129,26,60,57,0
2,5,851,269,-141,81,-7,68,58,0
2,5,897,295,-87,61,8,79,59,0
2,5,1000,310,-89,53,32,99,60,0
2,5,1115,382,-100,48,31,122,61,0
2,5,1149,486,-112,52,18,132,62,0
2,5,1125,554,-97,34,-13,113,63,0
2,5,1040,606,-71,-5,-34,60,64,0
2,5,952,622,-52,-40,-32,-17,65,0
2,5,982,-15,133,-190,-169,-29,1,0
2,5,1042,45,221,-210,-219,39,2,0
2,5,1059,321,242,-168,-238,107,3,0
2,5,1079,460,276,-34,-287,194,4,0
2,5,1049,564,363,69,-312,243,5,0
2,5,875,572,509,193,-341,250,6,0
2,5,432,400,617,268,-229,297,7,0
2,5,260,274,1013,183,308,302,8,0
2,5,731,364,1094,170,1024,253,9,0
2,5,1656,-117,150,-78,1192,153,10,0
2,5,3922,782,-3922,-1743,141,-372,11,0
2,5,1050,307,20,-78,-37,-16,12,0
2,5,933,273,-4,-66,-43,2,13,0
2,5,816,310,-24,-61,-31,14,14,0
2,5,686,347,-53,-48,-16,15,15,0
2,5,604,323,-97,-35,6,4,16,0
2,5,696,226,-141,-34,41,-3,17,0
2,5,999,95,-173,-38,51,8,18,0
2,5,1360,12,-171,-52,40,84,19,0
2,5,1629,105,-111,-96,-36,216,20,0
2,5,1495,287,33,-198,-228,297,21,0
2,5,1158,426,274,-368,-339,254,22,0
2,5,749,535,444,-503,-292,115,23,0
2,5,566,699,378,-483,-78,-4,24,0
2,5,787,777,173,-312,101,-58,25,0
2,5,1007,741,3,-92,98,-97,26,0
2,5,1259,447,-143,53,112,-108,27,0
2,5,1527,-6,-35,-31,-62,-111,28,0
2,5,1330,-160,201,-289,-292,-123,29,0
2,5,1028,-91,419,-489,-314,-124,30,0
2,5,779,-4,528,-556,-234,-80,31,0
2,5,680,102,513,-504,-129,-4,32,0
2,5,627,226,433,-357,-69,75,33,0
2,5,625,429,300,-133,-12,153,34,0
2,5,656,550,130,135,47,201,35,0
2,5,821,461,3,319,115,214,36,0
2,5,1017,349,-164,365,133,231,37,0
2,5,1119,326,-95,130,135,218,38,0
2,5,1166,847,-108,41,223,262,39,0
2,5,1301,1213,2,101,243,236,40,0
2,5,1176,1058,-8,430,159,260,41,0
2,5,1194,804,-137,619,171,187,42,0
2,5,1289,493,-160,600,81,83,43,0
2,5,1200,206,-302,404,-19,24,44,0
2,5,1110,266,-229,263,-110,-17,45,0
2,5,983,249,-176,173,-122,-42,46,0
2,5,959,251,-138,99,-130,-45,47,0
2,5,864,263,-51,118,-130,-32,48,0
2,5,964,181,-138,106,-86,-3,49,0
2,5,1130,313,-139,8,-128,0,50,0
2,5,1306,328,-57,-55,-170,-9,51,0
2,5,1546,369,83,-127,-220,0,52,0
2,5,1349,471,257,-222,-352,-6,53,0
2,5,1083,529,442,-306,-329,-79,54,0
2,5,930,582,509,-330,-217,-222,55,0
2,5,1059,564,439,-244,-3,-315,56,0
2,5,1326,473,344,-90,142,-330,57,0
2,5,1454,348,254,44,156,-310,58,0
2,5,1337,275,178,117,129,-293,59,0
2,5,1204,274,102,164,145,-279,60,0
2,5,1082,318,-9,216,161,-273,61,0
2,5,1041,212,-63,278,240,-266,62,0
2,5,1115,-34,-75,280,282,-249,63,0
2,5,1154,-227,-188,209,239,-196,64,0
2,5,995,-248,-348,150,151,-123,65,0
2,5,2119,543,-291,113,211,216,1,0
2,5,2550,288,115,-236,-252,-19,2,0
2,5,1895,-37,515,-654,-525,-350,3,0
2,5,1210,-59,528,-982,-374,-587,4,0
2,5,1013,357,129,-985,-36,-568,5,0
2,5,1251,476,-190,-688,179,-450,6,0
2,5,1254,314,-251,-394,-77,-384,7,0
2,5,1003,-301,-112,-300,-341,-271,8,0
2,5,992,-1552,845,-705,-493,-17,9,0
2,5,-1,-893,2250,-1694,-424,-308,10,0
2,5,-232,890,1875,-1503,-211,-121,11,0
2,5,1482,1243,-825,258,146,350,12,0
2,5,1796,954,-116,172,256,-292,13,0
2,5,2118,482,285,30,-294,-663,14,0
2,5,1572,22,449,-33,-404,-698,15,0
2,5,965,7,428,-18,-192,-470,16,0
2,5,664,78,282,76,143,-227,17,0
2,5,1021,132,1,145,437,-93,18,0
2,5,1443,197,-201,145,428,-26,19,0
2,5,1676,263,-309,113,230,0,20,0
2,5,1578,253,-280,29,-105,-43,21,0
2,5,1352,185,-147,-111,-274,-140,22,0
2,5,1283,208,0,-246,-280,-238,23,0
2,5,1226,298,60,-255,-249,-313,24,0
2,5,1071,340,31,-120,-174,-330,25,0
2,5,897,159,-70,86,-44,-300,26,0
2,5,791,-175,-210,225,51,-208,27,0
2,5,692,-476,-348,227,36,-48,28,0
2,5,633,-503,-423,143,-5,114,29,0
2,5,739,-405,-415,10,-80,206,30,0
2,5,810,-273,-323,-126,-209,252,31,0
2,5,859,-196,-233,-239,-255,281,32,0
2,5,1019,-178,-217,-314,-237,324,33,0
2,5,1301,-190,-147,-395,-235,386,34,0
2,5,1596,-190,154,-541,-347,414,35,0
2,5,1927,-258,655,-765,-501,408,36,0
2,5,2172,-227,1294,-990,-600,382,37,0
2,5,2136,239,1655,-1034,-667,437,38,0
2,5,1716,1219,1414,-728,-601,575,39,0
2,5,1274,2118,791,-81,-302,569,40,0
2,5,1079,1906,464,564,110,371,41,0
2,5,1224,1239,400,760,174,136,42,0
2,5,1232,557,207,627,-47,-92,43,0
2,5,1020,176,-44,327,-83,-220,44,0
2,5,871,122,-152,45,34,-221,45,0
2,5,834,380,-248,-107,129,-160,46,0
2,5,920,654,-327,-79,190,-115,47,0
2,5,1010,761,-365,34,147,-123,48,0
2,5,1053,703,-370,151,81,-162,49,0
2,5,1129,523,-305,216,13,-204,50,0
2,5,1165,372,-232,220,-60,-232,51,0
2,5,1121,275,-228,212,-48,-245,52,0
2,5,1103,166,-260,183,-9,-233,53,0
2,5,1033,124,-291,130,-22,-215,54,0
2,5,938,100,-295,77,-31,-203,55,0
2,5,829,65,-261,35,-51,-186,56,0
2,5,682,55,-214,15,-57,-154,57,0
2,5,579,57,-168,20,-29,-109,58,0
2,5,503,82,-130,44,9,-56,59,0
2,5,507,88,-151,79,87,-5,60,0
2,5,615,91,-223,102,153,39,61,0
2,5,672,123,-307,124,181,78,62,0
2,5,723,148,-390,151,223,114,63,0
2,5,828,136,-467,161,248,144,64,0
2,5,959,113,-498,131,214,161,65,0
2,5,876,371,11,-73,-94,-31,1,0
2,5,908,275,-109,-160,-56,-57,2,0
2,5,906,28,-377,-318,-18,-76,3,0
2,5,1382,-569,-64,-712,80,-60,4,0
2,5,1408,-602,1143,-1209,-381,-185,5,0
2,5,653,298,1436,-1270,-568,-182,6,0
2,5,525,1112,1095,-640,-324,-68,7,0
2,5,629,1647,1320,503,76,-90,8,0
2,5,500,1150,1981,1522,471,-92,9,0
2,5,913,140,2003,1743,1037,-179,10,0
2,5,2179,-1280,933,1576,1095,-287,11,0
2,5,1060,-160,-574,-248,307,-25,12,0
2,5,1118,211,-457,-264,-15,2,13,0
2,5,965,351,-291,-172,-159,12,14,0
2,5,892,405,-168,-37,-169,51,15,0
2,5,839,392,-109,80,-126,95,16,0
2,5,899,300,-87,115,-66,115,17,0
2,5,956,260,-99,56,-41,109,18,0
2,5,1016,310,-107,-19,-12,97,19,0
2,5,1039,382,-103,-66,-16,82,20,0
2,5,1011,426,-85,-83,-29,66,21,0
2,5,971,445,-55,-87,-39,45,22,0
2,5,925,447,-31,-76,-37,24,23,0
2,5,897,423,-40,-51,-15,10,24,0
2,5,916,371,-56,-35,-9,5,25,0
2,5,914,340,-59,-33,-7,7,26,0
2,5,909,335,-69,-37,-3,11,27,0
2,5,921,354,-85,-40,6,16,28,0
2,5,928,379,-118,-47,8,13,29,0
2,5,957,367,-150,-63,10,5,30,0
2,5,940,382,-130,-84,-12,-5,31,0
2,5,917,416,-125,-76,-1,-13,32,0
2,5,936,391,-142,-48,5,-17,33,0
2,5,923,366,-157,-28,1,-17,34,0
2,5,924,357,-178,-13,7,-15,35,0
2,5,931,339,-188,-3,2,-13,36,0
2,5,929,327,-193,-3,-2,-8,37,0
2,5,927,315,-183,-10,-9,-4,38,0
2,5,914,324,-166,-18,-13,0,39,0
2,5,908,342,-142,-19,-12,5,40,0
2,5,912,350,-126,-14,-8,9,41,0
2,5,940,362,-121,-6,0,14,42,0
2,5,975,358,-164,0,5,19,43,0
2,5,955,369,-216,-2,-3,25,44,0
2,5,924,384,-250,-15,-9,25,45,0
2,5,922,396,-217,-51,-34,14,46,0
2,5,919,426,-137,-84,-49,-5,47,0
2,5,903,431,-74,-91,-44,-22,48,0
2,5,886,418,-53,-77,-22,-33,49,0
2,5,896,395,-64,-52,-5,-37,50,0
2,5,867,370,-106,-17,7,-33,51,0
2,5,852,318,-160,7,19,-24,52,0
2,5,838,285,-186,8,15,-10,53,0
2,5,842,291,-199,1,16,5,54,0
2,5,849,324,-201,-1,16,17,55,0
2,5,866,367,-191,-5,15,25,56,0
2,5,845,412,-161,14,18,33,57,0
2,5,872,407,-154,34,28,31,58,0
2,5,879,410,-167,42,33,32,59,0
2,5,897,427,-177,50,36,29,60,0
2,5,923,435,-186,51,36,22,61,0
2,5,949,447,-176,45,34,12,62,0
2,5,999,463,-171,41,36,0,63,0
2,5,1039,481,-160,41,35,-13,64,0
2,5,997,474,-157,44,22,-34,65,0
2,5,680,1297,849,374,344,115,1,0
2,5,1086,616,740,918,703,5,2,0
2,5,1326,175,560,1104,758,-20,3,0
2,5,1469,-688,60,1109,871,13,4,0
2,5,1621,-1759,-838,687,567,182,5,0
2,5,1326,-2139,-1367,-166,352,288,6,0
2,5,1653,-766,-524,-998,95,149,7,0
2,5,1606,-311,693,-1345,-601,-98,8,0
2,5,1552,-828,2103,-1710,-746,-445,9,0
2,5,1181,633,1639,-1452,-998,-255,10,0
2,5,1379,1872,1210,-460,-533,345,11,0
2,5,1104,393,720,-631,-327,-48,12,0
2,5,790,804,798,-463,-237,13,13,0
2,5,677,1183,652,-106,66,42,14,0
2,5,936,1265,495,298,330,-56,15,0
2,5,1315,1048,427,640,468,-185,16,0
2,5,1634,625,443,864,395,-261,17,0
2,5,1548,189,320,886,187,-296,18,0
2,5,1364,-226,-25,718,101,-292,19,0
2,5,1283,-550,-437,414,-48,-194,20,0
2,5,1090,-294,-727,93,-307,-145,21,0
2,5,904,-333,-364,-94,-267,-112,22,0
2,5,914,-223,-183,-274,-305,-111,23,0
2,5,744,-161,-93,-359,-209,-26,24,0
2,5,840,34,6,-390,-128,90,25,0
2,5,700,393,-23,-327,-144,136,26,0
2,5,585,670,-141,-125,-46,126,27,0
2,5,682,598,-347,162,36,71,28,0
2,5,856,269,-482,315,-3,56,29,0
2,5,790,52,-454,320,-64,71,30,0
2,5,798,-66,-445,179,-16,96,31,0
2,5,854,-36,-391,-3,54,133,32,0
2,5,967,150,-318,-155,126,156,33,0
2,5,1015,335,-228,-243,158,129,34,0
2,5,1057,425,-232,-263,159,80,35,0
2,5,1087,435,-298,-209,63,40,36,0
2,5,1008,373,-299,-109,-55,37,37,0
2,5,949,232,-238,-46,-112,51,38,0
2,5,880,133,-180,-73,-130,62,39,0
2,5,834,117,-161,-136,-92,78,40,0
2,5,892,169,-171,-191,-15,103,41,0
2,5,1005,320,-255,-200,15,104,42,0
2,5,1024,418,-306,-163,16,91,43,0
2,5,937,445,-338,-115,15,73,44,0
2,5,881,413,-327,-110,-1,43,45,0
2,5,940,342,-273,-123,-12,21,46,0
2,5,951,318,-209,-140,-31,33,47,0
2,5,1012,383,-160,-139,-36,53,48,0
2,5,922,461,-145,-120,-58,59,49,0
2,5,888,489,-155,-94,-52,54,50,0
2,5,807,523,-166,-60,-27,52,51,0
2,5,868,497,-278,-45,-7,29,52,0
2,5,936,515,-374,-26,-76,31,53,0
2,5,938,553,-351,15,-89,41,54,0
2,5,942,561,-268,62,-90,45,55,0
2,5,772,581,-263,76,-37,25,56,0
2,5,736,481,-294,45,20,-22,57,0
2,5,782,419,-274,-21,21,-53,58,0
2,5,888,409,-241,-45,71,-71,59,0
2,5,999,379,-201,-64,27,-82,60,0
2,5,972,402,-178,-76,15,-76,61,0
2,5,941,470,-189,-75,-2,-98,62,0
2,5,884,496,-208,-30,8,-116,63,0
2,5,817,437,-226,28,32,-122,64,0
2,5,833,371,-283,72,61,-119,65,0
2,5,904,213,266,669,-21,997,1,0
2,5,1107,477,48,632,-184,1005,2,0
2,5,1268,546,249,550,-363,903,3,0
2,5,1034,787,734,526,-373,761,4,0
2,5,752,591,-5,703,-354,597,5,0
2,5,1134,-241,229,672,-346,781,6,0
2,5,1856,-15,-358,426,-843,523,7,0
2,5,2359,70,264,255,-1209,289,8,0
2,5,2367,-1256,434,-145,-1568,-40,9,0
2,5,1149,-984,1151,-439,-1373,-501,10,0
2,5,-1019,-463,686,-85,-931,-343,11,0
2,5,1177,-102,171,-204,228,501,12,0
2,5,912,516,92,197,339,520,13,0
2,5,1402,426,-103,342,445,264,14,0
2,5,1075,434,-86,456,206,66,15,0
2,5,988,-446,234,588,259,69,16,0
2,5,1326,492,-144,504,30,52,17,0
2,5,1407,694,23,943,-197,54,18,0
2,5,1318,57,716,1239,-490,309,19,0
2,5,831,41,1191,1233,-702,393,20,0
2,5,458,-431,1044,1071,-389,346,21,0
2,5,581,-800,495,705,-46,253,22,0
2,5,856,-545,194,471,2,185,23,0
2,5,945,-481,117,354,32,138,24,0
2,5,1075,-451,103,317,-48,109,25,0
2,5,1147,-132,112,254,-125,54,26,0
2,5,696,-303,366,381,-150,33,27,0
2,5,756,-217,384,311,76,-35,28,0
2,5,1323,-220,-314,335,-21,-257,29,0
2,5,1105,-780,204,357,-258,-10,30,0
2,5,1060,-384,102,289,-324,-26,31,0
2,5,1108,45,413,436,-236,96,32,0
2,5,831,-93,794,505,-275,32,33,0
