1,204,978,502,26,-53,118,1
2,72,1044,562,51,-56,171,1
3,233,1300,458,76,-95,229,1
4,172,1750,483,72,-142,287,1
5,-78,2731,229,61,-240,355,1
6,-1069,2773,645,117,-488,414,1
7,-164,1955,305,49,-164,393,1
8,656,1110,454,-56,-38,331,1
9,-270,193,-290,-75,-704,43,1
10,-964,-387,324,-209,-350,-100,1
11,-1290,141,131,-318,-6,-215,1
12,-445,132,32,-390,195,-374,1
13,-162,330,-97,-359,46,-513,1
14,-181,855,28,-390,71,-600,1
15,371,1699,30,-362,38,-671,1
16,905,2509,-165,-386,-35,-677,1
19,2186,1448,-960,108,116,251,1
20,-580,1525,1190,155,-271,303,1
21,-2172,786,-1473,133,33,123,1
22,112,998,318,32,-64,69,1
23,62,990,285,47,-68,126,1
24,-9,1222,428,69,-33,199,1
25,75,1389,388,78,-68,274,1
26,272,1653,311,80,-64,333,1
27,181,1982,130,65,-357,345,1
28,64,1836,654,46,-244,357,1
29,931,791,289,-22,-42,288,1
30,573,71,166,-21,-311,118,1
31,9,-295,52,-74,-271,-38,1
32,-154,-304,-222,-81,-26,-156,1
33,230,-120,-133,-128,129,-294,1
34,414,1,-244,-139,-89,-391,1
35,322,128,-451,-211,-90,-387,1
36,555,936,-735,-182,135,-344,1
37,1192,1254,-729,-162,408,-259,1
38,1402,1051,-251,-82,248,-153,1
39,1316,1102,-45,-90,118,-96,1
40,1257,824,662,-64,-165,-80,1
41,328,1122,456,-67,-264,-33,1
42,-621,2401,-1098,42,28,-14,1
43,223,754,110,12,112,7,1
44,242,1010,471,-29,8,38,1
45,277,926,276,20,16,58,1
46,493,1083,7,6,-19,38,1
47,122,809,219,5,-16,37,1
48,561,1011,177,8,21,16,1
49,244,952,102,27,-105,0,1
50,156,903,134,0,-1,6,1
51,346,951,168,-5,0,13,1
52,230,951,131,-3,-65,12,1
53,190,947,163,-12,10,23,1
54,331,1030,190,12,-20,27,1
55,219,1012,229,52,-32,36,1
56,167,1011,203,75,-46,67,1
57,137,1084,250,96,-2,117,1
58,197,1254,160,122,-29,160,1
59,132,1468,96,134,-15,201,1
60,83,1956,208,153,25,242,1
61,-377,1996,918,167,-152,292,1
62,34,2094,495,162,9,369,1
63,-144,1473,447,197,-211,304,1
64,221,811,552,59,28,225,1
65,179,585,227,-9,-36,123,1
1,1643,2408,369,-320,101,-673,1
2,2376,2592,51,-239,-163,-527,1
3,2803,1668,-952,-166,-62,-176,1
4,2254,1743,-942,5,109,223,1
5,-2693,1872,731,33,-595,150,1
6,757,994,500,-63,897,523,1
7,2320,725,114,-15,-3,340,1
8,189,949,-53,46,-93,237,1
9,857,1150,107,44,-199,181,1
10,63,864,91,0,-91,92,1
11,281,998,156,-27,-8,63,1
12,374,931,470,-16,-71,47,1
13,105,995,296,14,-210,46,1
14,141,1084,318,20,-8,70,1
15,98,1061,383,46,-164,103,1
16,76,132,104,-190,284,-401,1
17,-22,299,346,-240,366,-522,1
18,127,625,517,-259,446,-619,1
19,586,1166,217,-271,170,-689,1
20,1190,1538,621,-351,-267,-732,1
21,1211,1979,-38,-483,-177,-639,1
22,341,991,610,-84,-109,-6,1
23,251,904,584,-45,-120,-12,1
24,294,806,584,-39,-81,-7,1
25,344,807,740,-73,-184,19,1
26,303,879,1065,-110,-296,63,1
27,345,938,1466,-155,-436,133,1
28,91,1242,1493,-199,-629,206,1
29,-72,1508,1080,-251,-766,256,1
30,-586,2292,1133,-285,-923,296,1
31,-1036,2508,949,-296,-908,316,1
32,-226,1653,149,-355,-833,214,1
33,-365,996,-851,-337,-648,210,1
34,-1050,916,-472,-413,-89,146,1
35,-342,1072,-321,-563,385,-34,1
36,-34,1591,-804,-556,-65,-236,1
37,-845,1531,-986,-472,-451,-313,1
38,-888,1326,-774,-487,-115,-374,1
39,-404,1266,-698,-448,17,-449,1
40,-73,1323,-632,-400,127,-503,1
41,961,1422,-293,-275,75,-534,1
