Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
17,878,440,37,627,112,411,17,721,0
18,1054,8,-48,543,-11,376,55,708,0
19,933,-367,5,300,-254,401,2,679,0
20,1578,-284,258,35,-388,474,623,666,0
21,2207,-66,792,-152,-578,621,1345,705,0
22,2587,206,1328,-255,-661,699,1915,763,0
23,3122,726,1879,-97,-543,661,2715,782,0
24,2980,1344,1884,411,-275,839,2773,820,0
25,3022,1264,1377,666,163,1088,2553,913,0
26,4155,1287,1267,543,300,1034,3530,971,0
27,3326,1975,1379,585,196,860,3106,989,0
28,3622,2040,1379,821,742,851,3379,1070,0
29,4578,1933,1348,965,1115,716,4148,1184,0
30,4926,1769,1242,1088,1239,479,4379,1290,0
31,5321,1416,1317,1317,1322,138,4661,1406,0
32,5247,453,1181,1612,1195,-178,4397,1528,0
33,4617,-446,693,1531,721,-359,3689,1568,0
34,3603,-463,252,1168,262,-441,2641,1509,0
35,2714,-471,-29,750,-45,-530,1754,1391,0
36,1897,-538,-211,314,-134,-585,983,1248,0
37,1306,-523,-220,-28,-109,-587,423,1118,0
38,858,-402,-156,-249,-33,-461,39,999,0
39,611,-211,-106,-330,16,-268,344,884,0
40,553,57,-23,-278,11,-93,443,766,0
41,539,306,29,-148,-35,12,379,643,0
42,518,353,62,8,-99,118,370,545,0
43,486,553,149,129,-121,181,248,487,0
44,442,609,196,244,-92,181,222,453,0
45,408,443,76,213,-33,156,392,415,0
46,430,363,-33,25,41,148,436,363,0
47,489,423,-41,-161,96,165,352,340,0
48,566,509,-32,-258,98,192,238,339,0
49,643,613,-20,-278,85,225,111,345,0
50,725,717,-7,-238,69,258,19,347,0
51,809,803,-9,-173,48,283,139,345,0
52,888,866,-7,-95,31,294,240,338,0
53,949,847,-40,-37,23,293,272,329,0
54,1008,802,-65,-48,8,309,289,326,0
55,965,882,-33,-129,-1,334,307,332,0
56,1020,1198,18,-163,23,322,573,338,0
57,1006,1355,-19,-63,43,278,687,328,0
58,987,1274,-94,42,32,200,614,303,0
59,857,1315,-5,164,41,99,569,281,0
60,842,1069,-55,323,74,16,361,291,0
61,850,634,-275,300,49,-12,95,294,0
62,838,495,-321,128,-10,10,24,260,0
63,832,585,-247,-3,-56,14,46,220,0
64,847,601,-187,-32,-76,-14,55,192,0
65,868,551,-161,-30,-91,-17,182,173,0
1,807,1706,-1413,483,-146,-270,1357,333,0
2,791,2177,-2285,560,-211,-417,2253,412,0
3,1295,2180,-3133,405,-377,-531,3030,483,0
4,2365,2461,-3644,166,-475,-610,3992,544,0
5,3643,2523,-3690,187,-577,-737,4766,626,0
6,4556,2022,-3404,259,-684,-818,5035,720,0
7,4717,1764,-2690,261,-711,-781,4709,793,0
8,4318,1615,-1723,359,-732,-650,3921,843,0
9,3320,1217,-844,457,-702,-482,2635,868,0
10,2527,931,-369,488,-550,-344,1718,856,0
11,1875,618,-115,498,-426,-198,977,822,0
12,1544,463,-47,487,-273,-59,612,769,0
13,1351,411,-59,486,-138,83,413,718,0
14,1339,349,-63,448,-54,222,385,674,0
15,1293,363,40,369,-75,319,343,638,0
16,1033,453,211,337,-162,328,147,610,0
17,863,428,367,405,-187,261,30,591,0
18,910,313,412,513,-113,230,46,587,0
19,927,48,319,580,-37,267,18,597,0
20,893,-210,263,545,8,367,45,609,0
21,1211,55,326,433,-25,589,255,634,0
22,1725,659,471,310,12,748,905,669,0
23,2040,992,711,293,65,700,1377,687,0
24,2510,1355,888,248,103,755,1987,710,0
25,2891,2067,1116,169,232,824,2725,742,0
26,2803,2216,1159,289,443,794,2756,784,0
27,3626,2498,1020,282,707,793,3519,847,0
28,3377,2789,573,404,941,723,3417,928,0
29,4135,2758,261,632,1307,545,3977,1052,0
30,4650,2717,7,887,1236,281,4385,1151,0
31,4700,2269,-275,1006,1221,-80,4226,1238,0
32,4910,1677,-197,1024,1030,-419,4192,1292,0
33,4691,1063,-100,1011,761,-632,3810,1317,0
34,4091,417,-92,889,452,-753,3113,1303,0
35,3025,53,-157,639,183,-700,2029,1235,0
36,2179,-61,-160,337,76,-585,1185,1124,0
37,1563,-32,-110,122,35,-481,567,998,0
38,1155,-36,-80,6,51,-397,158,879,0
39,821,-50,-79,-28,66,-295,173,763,0
40,631,-32,-62,-13,80,-177,365,649,0
41,491,22,-48,23,59,-70,506,538,0
42,430,112,-7,51,23,16,555,442,0
43,392,166,21,56,-5,70,573,371,0
44,348,213,45,33,-24,104,589,319,0
45,361,269,75,-8,-25,132,543,282,0
46,379,346,135,-43,-10,162,469,259,0
47,306,477,123,-49,46,198,420,249,0
48,412,654,4,-22,132,230,227,252,0
49,633,855,-135,13,171,252,72,262,0
50,760,997,-238,58,169,256,276,272,0
51,884,1002,-320,88,149,235,373,276,0
52,939,892,-342,78,86,205,339,268,0
53,945,726,-324,6,15,183,234,251,0
54,932,599,-289,-113,-20,174,144,242,0
55,931,576,-278,-231,-42,178,129,252,0
56,1016,672,-394,-289,-99,183,280,273,0
57,914,683,-399,-308,-195,196,208,301,0
58,776,701,-193,-350,-228,188,63,332,0
59,703,801,-114,-346,-173,170,71,350,0
60,749,881,-128,-276,-119,156,163,348,0
61,836,898,-134,-201,-103,145,234,332,0
62,937,911,-87,-171,-119,137,309,315,0
63,933,921,-6,-171,-140,124,311,302,0
64,894,907,36,-202,-138,109,274,295,0
65,747,928,73,-241,-109,78,235,291,0
1,1013,2182,-2345,657,-293,-109,2359,320,0
2,1206,2238,-3015,521,-382,-257,2943,395,0
3,1945,2479,-3684,317,-402,-424,3847,449,0
4,3261,2321,-3328,483,-524,-518,4205,535,0
5,4062,1854,-2648,511,-746,-506,4191,635,0
6,4214,1905,-2047,423,-739,-461,4057,702,0
7,3853,1815,-1277,465,-742,-374,3446,752,0
8,3314,1667,-823,563,-665,-295,2799,785,0
9,2766,1268,-427,652,-609,-222,2072,812,0
10,1946,724,11,666,-582,-112,1076,827,0
11,1423,567,-71,658,-368,57,533,813,0
12,1472,461,-190,601,-201,271,554,788,0
13,1746,693,-411,500,-69,507,922,773,0
14,2128,932,-245,388,-121,666,1336,775,0
15,1625,1201,118,327,-308,650,1024,778,0
16,1241,1046,376,328,-429,498,666,769,0
17,1744,571,157,158,-570,177,841,738,0
18,1976,-114,833,73,-798,131,1147,753,0
19,1579,-158,1704,328,-768,407,1328,788,0
20,1597,-45,1146,457,-372,456,966,779,0
21,2381,968,627,658,-21,456,1645,783,0
22,1974,1444,205,937,132,342,1454,828,0
23,1880,1118,-182,947,352,245,1194,870,0
24,2634,1008,-182,708,469,328,1826,878,0
25,2319,1514,-618,621,665,373,1837,899,0
26,3226,1774,-948,625,944,269,2801,951,0
27,3010,1905,-992,679,967,173,2697,1000,0
28,3540,2052,-1487,656,1269,-39,3353,1086,0
29,4428,2275,-1476,646,1198,-252,4192,1145,0
30,4210,1895,-1717,574,1185,-447,3925,1194,0
31,4861,1592,-1579,522,1250,-649,4353,1256,0
32,4580,1002,-1165,607,927,-743,3830,1271,0
33,3913,283,-779,637,701,-752,2999,1259,0
34,3048,-136,-648,525,459,-721,2119,1207,0
35,2379,-189,-651,310,354,-645,1473,1125,0
36,1837,-193,-510,105,282,-537,916,1023,0
37,1265,-179,-365,-45,162,-417,328,908,0
38,857,-93,-204,-109,82,-300,114,792,0
39,589,-29,-124,-78,63,-200,397,678,0
40,446,-21,-97,-4,75,-106,543,568,0
41,396,-12,-92,58,64,-6,593,472,0
42,424,55,-66,82,43,82,567,402,0
43,442,114,-59,68,17,149,539,354,0
44,487,204,-56,27,11,206,469,325,0
45,567,308,-36,-14,18,250,353,310,0
46,650,403,-43,-38,39,280,233,305,0
47,750,489,-69,-37,71,302,102,306,0
48,890,546,-125,-19,105,323,51,313,0
49,1029,590,-206,0,129,348,203,324,0
50,1179,628,-267,6,139,368,362,338,0
51,1282,670,-322,-3,122,377,481,350,0
52,1340,697,-343,-41,78,373,548,356,0
53,1401,714,-335,-109,26,354,607,359,0
54,1384,742,-274,-196,-40,328,594,364,0
55,1315,798,-175,-274,-91,296,548,374,0
56,1217,866,-88,-314,-108,255,496,382,0
57,1127,972,-60,-291,-108,192,489,379,0
58,1054,937,-5,-210,-73,142,410,355,0
59,1011,865,-48,-104,-55,94,331,314,0
60,980,736,-115,-53,-62,66,230,272,0
61,948,625,-147,-77,-78,52,144,242,0
62,926,597,-131,-129,-95,40,109,226,0
63,915,599,-107,-170,-112,30,98,222,0
64,893,605,-73,-195,-128,20,81,224,0
65,858,617,-28,-213,-136,4,193,230,0
1,1230,1940,-1192,461,-4,-80,1587,275,0
2,2099,2364,-1654,621,32,-145,2567,348,0
3,3224,2339,-1786,496,-128,-218,3365,389,0
4,3984,2246,-1420,339,-354,-368,3788,434,0
5,4819,1989,-810,286,-529,-548,4275,509,0
6,5412,1805,-94,317,-675,-619,4705,601,0
7,5459,1490,253,357,-777,-636,4664,694,0
8,5026,1075,579,380,-833,-620,4172,776,0
9,4139,710,735,381,-850,-564,3263,838,0
10,3106,436,758,365,-800,-458,2226,869,0
11,2250,301,726,379,-680,-318,1383,863,0
14,1123,321,452,497,-289,22,252,740,0
15,898,316,403,561,-222,74,33,713,0
16,661,247,406,617,-177,118,185,701,0
17,553,86,338,620,-149,143,346,691,0
18,649,-67,296,547,-132,171,283,670,0
19,593,-159,255,456,-133,230,335,642,0
20,914,-384,119,335,-85,336,1,610,0
21,1609,-528,289,86,-301,483,717,603,0
22,2222,-261,1100,-187,-621,589,1493,657,0
23,2477,133,1841,-248,-706,538,2089,710,0
24,2402,770,1975,113,-475,546,2203,714,0
25,2619,1326,1619,464,-111,891,2352,773,0
26,3126,2184,1003,463,46,949,2943,830,0
27,2716,2191,683,382,122,838,2555,849,0
28,3121,2248,879,367,266,843,2945,871,0
29,2720,2631,909,650,467,951,2891,945,0
30,3369,2646,55,728,1094,1102,3284,1099,0
31,4224,2786,120,838,1000,865,4061,1192,0
32,3389,2846,-224,1097,937,591,3431,1265,0
33,3408,1518,-261,1251,812,103,2739,1311,0
34,3277,944,35,1238,383,-343,2410,1317,0
35,2950,301,255,1261,300,-645,1976,1343,0
36,2859,-338,92,1181,359,-844,1880,1373,0
37,2114,-699,-374,1016,232,-708,1257,1350,0
38,1215,-1097,-709,637,-128,-347,783,1227,0
39,739,-875,-462,-61,-156,-212,234,1036,0
40,499,-350,-196,-377,-145,-109,359,912,0
41,274,-76,-6,-354,-16,5,715,800,0
42,373,105,31,-263,103,97,611,700,0
43,528,223,2,-212,164,166,426,623,0
44,688,407,-2,-176,147,200,200,559,0
45,837,516,32,-119,72,214,16,498,0
46,910,673,40,-46,-62,216,132,444,0
47,808,685,21,52,-110,223,59,406,0
48,790,597,8,49,-74,218,9,372,0
49,833,592,-23,-27,-37,187,22,336,0
50,836,652,-48,-67,-8,154,61,302,0
51,854,739,-107,-37,36,132,134,270,0
52,998,752,-187,22,86,112,263,244,0
53,1330,644,-255,39,73,94,499,220,0
54,1166,570,-294,1,-37,114,330,200,0
55,727,574,-275,-74,-42,135,33,192,0
56,574,573,-285,-124,5,114,140,187,0
57,603,622,-335,-121,48,87,71,180,0
58,703,669,-375,-42,70,81,40,167,0
59,840,650,-444,24,83,75,151,157,0
60,957,586,-472,26,66,63,217,144,0
61,982,542,-468,-43,22,51,215,129,0
62,925,561,-418,-127,-6,34,159,129,0
63,857,599,-356,-160,-6,10,104,135,0
64,803,605,-327,-128,2,-5,57,134,0
65,825,563,-304,-74,10,-15,121,122,0
1,1199,1662,-1300,463,-93,-46,1426,294,0
2,1517,2420,-1996,436,-182,-155,2484,335,0
3,2182,2919,-2458,342,-341,-375,3395,390,0
4,2892,2773,-2564,275,-450,-585,3756,469,0
5,3948,2690,-2795,246,-459,-730,4534,554,0
6,5111,2729,-2347,231,-599,-834,5251,654,0
7,5647,2617,-1465,225,-690,-828,5394,743,0
8,5480,2241,-625,426,-690,-789,4953,821,0
9,4564,1301,-142,655,-747,-658,3747,895,0
10,3576,750,129,672,-727,-473,2656,935,0
11,2720,534,336,627,-664,-282,1792,939,0
12,2231,435,504,573,-590,-123,1328,917,0
13,1841,411,539,500,-445,0,961,867,0
14,1533,469,522,510,-247,81,685,808,0
15,1238,520,396,610,-71,149,399,773,0
16,1093,404,311,727,22,208,206,769,0
17,844,480,624,895,60,218,154,800,0
18,736,-11,505,971,108,257,107,842,0
19,798,-443,101,658,159,384,81,829,0
20,1047,91,70,202,195,601,53,796,0
21,1286,906,487,76,82,694,646,777,0
22,1213,1209,1003,235,5,641,984,758,0
23,1233,1145,1116,308,111,617,1019,746,0
24,1513,1368,980,192,386,646,1262,752,0
25,2176,1982,641,112,620,598,2012,775,0
26,2612,2367,365,158,674,541,2543,795,0
27,2560,2516,193,126,613,441,2594,789,0
28,2252,2931,679,173,776,351,2758,805,0
29,2517,2905,-94,417,1130,176,2844,887,0
30,3621,2397,-663,461,1356,-41,3392,996,0
31,3903,2433,-970,519,1206,-79,3700,1060,0
32,4339,1853,-652,735,1167,-269,3762,1129,0
33,3879,919,-161,925,739,-443,2989,1156,0
34,3418,334,-67,923,548,-564,2434,1167,0
35,3298,-230,-256,745,433,-626,2315,1146,0
36,2247,-517,-439,531,295,-632,1347,1092,0
37,1447,-701,-410,171,60,-367,659,955,0
38,1068,-282,-268,-131,15,-200,136,812,0
39,791,10,-196,-170,41,-145,185,695,0
40,661,23,-134,-107,44,-89,325,585,0
41,588,32,-92,-58,20,-7,403,480,0
42,547,111,-88,-33,-14,74,434,400,0
43,570,236,-54,-36,-41,151,380,352,0
44,612,398,14,-35,-42,200,269,323,0
45,657,513,56,-1,-19,222,164,303,0
46,703,558,50,37,25,233,101,289,0
47,766,555,3,54,76,237,54,282,0
48,856,561,-65,47,109,246,25,280,0
49,936,585,-117,36,119,251,109,280,0
50,986,608,-171,26,118,250,170,279,0
51,1016,629,-216,13,104,242,214,276,0
52,1035,635,-244,-20,75,224,238,268,0
53,1017,655,-222,-72,29,191,229,256,0
54,972,696,-201,-110,11,155,212,242,0
55,936,710,-190,-115,14,124,190,228,0
56,953,714,-201,-106,15,99,207,211,0
57,1031,719,-230,-94,12,77,277,193,0
58,1154,717,-233,-89,-9,58,378,176,0
59,1024,711,-223,-102,-35,46,266,164,0
60,874,694,-213,-131,-44,8,136,159,0
61,802,638,-220,-147,-22,-48,48,158,0
62,801,584,-258,-104,3,-77,24,152,0
63,816,515,-301,-23,16,-74,10,137,0
64,867,397,-324,33,5,-59,7,123,0
65,904,340,-312,45,-18,-30,90,110,0
1,1713,1971,-2050,869,-48,-79,2319,374,0
2,2176,2535,-3075,747,-347,-149,3540,466,0
3,3315,2184,-3072,307,-609,-409,4019,532,0
4,4318,1963,-2883,306,-623,-539,4550,601,0
5,5860,1349,-2930,411,-714,-570,5689,681,0
6,6579,1176,-2017,375,-955,-480,5981,771,0
7,5832,1146,-706,401,-1029,-381,4985,850,0
8,4509,940,-133,419,-954,-321,3607,898,0
9,3368,792,273,467,-821,-244,2470,913,0
10,2433,650,417,556,-624,-134,1552,900,0
11,2054,474,250,629,-392,26,1122,868,0
12,1872,415,98,561,-240,207,919,823,0
13,1709,482,15,471,-157,332,775,778,0
14,1567,600,186,466,-179,397,688,750,0
15,1178,662,334,525,-192,387,391,735,0
16,1095,516,403,616,-136,352,275,733,0
17,1315,246,431,600,-116,369,405,729,0
18,1424,266,603,541,-112,429,569,723,0
19,1481,325,763,552,-52,524,697,730,0
20,1770,367,698,484,56,589,937,737,0
21,2189,627,712,412,223,672,1385,753,0
22,2608,1040,598,381,436,741,1870,791,0
23,3388,1594,326,303,676,771,2758,846,0
24,3861,2356,184,204,752,756,3526,894,0
25,3671,3348,16,285,904,648,3968,945,0
26,3864,3587,-1084,465,1288,427,4382,1042,0
27,3838,3309,-1369,670,903,141,4249,1060,0
28,2957,2074,-2034,483,930,-189,3145,1061,0
29,3008,1754,-1216,292,687,-348,2688,1013,0
30,3204,1900,-713,498,817,-402,2792,1018,0
31,3433,1212,-558,804,864,-590,2683,1078,0
32,3374,389,-440,839,696,-696,2424,1121,0
33,2924,-68,-509,668,489,-680,1968,1111,0
34,2261,-286,-546,406,304,-554,1343,1039,0
35,1707,-286,-445,166,174,-406,787,925,0
36,1216,-203,-297,16,64,-291,268,800,0
37,875,-134,-220,-57,30,-202,87,682,0
38,590,36,-144,-19,58,-108,391,570,0
39,485,50,-122,67,91,-12,497,479,0
40,485,-15,-211,42,83,65,470,405,0
41,518,78,-207,-56,67,125,436,355,0
42,557,259,-133,-102,40,174,371,325,0
43,616,422,-81,-88,16,219,248,307,0
44,674,514,-49,-43,4,244,150,295,0
45,739,526,-45,0,9,248,91,285,0
46,824,508,-67,18,28,253,29,279,0
47,946,491,-104,2,43,269,70,278,0
48,1048,523,-129,-35,46,283,178,280,0
49,1110,594,-144,-67,49,284,267,283,0
50,1140,679,-158,-80,51,270,336,283,0
51,1118,743,-180,-75,54,242,354,278,0
52,1096,766,-211,-65,54,201,353,266,0
53,1077,762,-245,-61,47,154,341,247,0
54,1052,734,-275,-66,35,106,311,223,0
55,1029,681,-297,-78,18,66,269,199,0
56,997,629,-321,-102,-5,35,221,181,0
57,970,586,-322,-129,-31,11,178,171,0
58,939,554,-306,-149,-57,-5,132,169,0
59,929,533,-285,-157,-85,-15,108,171,0
60,931,510,-252,-159,-109,-20,91,175,0
61,915,497,-217,-160,-127,-22,63,181,0
62,890,488,-187,-165,-138,-26,32,188,0
63,880,477,-153,-171,-144,-32,12,195,0
64,871,459,-128,-174,-144,-36,7,202,0
65,849,448,-97,-168,-136,-31,80,205,0
1,1922,632,-1407,828,-201,-237,1464,505,0
2,2357,842,-1812,736,-331,-234,2089,572,0
3,3018,1046,-2319,648,-431,-253,2947,621,0
4,4260,796,-2577,426,-603,-361,4042,661,0
5,5392,667,-2171,264,-805,-489,4850,724,0
6,5961,707,-1559,283,-862,-586,5201,795,0
7,5880,816,-1057,374,-820,-591,5029,852,0
8,4970,1014,-522,546,-805,-391,4099,891,0
9,4084,1144,-179,688,-730,-76,3244,913,0
10,3375,1051,-103,595,-723,138,2536,920,0
11,2596,1036,5,383,-685,191,1795,897,0
12,2044,1089,181,371,-547,170,1323,854,0
13,1687,905,273,532,-381,180,933,819,0
14,1584,574,141,611,-213,281,690,796,0
15,1489,478,-122,534,-29,443,568,775,0
16,1511,538,-285,408,71,580,629,763,0
19,1093,620,161,479,-161,538,266,744,0
20,1146,396,326,460,-196,570,255,746,0
21,1383,436,610,341,-248,618,573,747,0
22,1516,674,895,269,-224,636,885,742,0
23,1703,959,1098,376,-28,627,1241,740,0
24,1958,941,1020,586,337,575,1399,769,0
25,2596,715,712,669,732,541,1785,841,0
26,3645,753,224,429,1108,609,2728,940,0
27,3958,1257,-205,111,1207,652,3157,1027,0
28,4629,2448,481,95,1180,625,4258,1089,0
29,3970,2504,-15,567,1179,493,3693,1151,0
30,4381,1782,264,817,1062,59,3736,1189,0
31,4123,1395,-49,834,673,-102,3352,1166,0
32,4119,1203,-64,795,523,-274,3291,1131,0
33,3952,1012,194,811,345,-484,3084,1105,0
34,3646,712,182,819,219,-623,2719,1095,0
35,3228,383,81,739,192,-701,2251,1083,0
36,2834,84,-52,596,158,-750,1835,1060,0
37,2221,-173,-235,398,123,-683,1240,1008,0
38,1617,-299,-296,179,70,-547,670,922,0
39,1086,-279,-271,1,36,-391,153,816,0
40,753,-168,-202,-68,22,-275,202,710,0
41,560,-90,-142,-43,27,-187,415,606,0
42,463,-22,-141,23,41,-88,515,505,0
43,431,40,-148,83,35,7,542,422,0
46,500,229,-167,5,-17,193,425,297,0
47,528,332,-159,-50,-23,227,356,284,0
48,567,451,-143,-103,-17,258,261,283,0
49,666,570,-128,-133,-6,278,114,288,0
50,783,669,-121,-137,5,289,36,294,0
51,868,767,-126,-126,23,313,165,303,0
54,1012,897,-327,-121,68,303,391,322,0
55,1053,845,-374,-143,53,285,400,322,0
56,1061,801,-390,-172,15,266,385,321,0
57,1092,762,-397,-199,-26,243,389,320,0
58,1171,718,-353,-233,-94,221,418,322,0
59,1257,696,-253,-288,-189,198,458,337,0
60,1283,710,-119,-351,-267,162,471,363,0
61,1190,785,4,-380,-306,123,425,391,0
62,1050,849,103,-331,-302,70,354,404,0
63,939,760,103,-246,-261,11,212,394,0
64,901,595,54,-201,-217,-32,81,375,0
65,877,469,43,-197,-190,-38,247,355,0
1,1311,1450,-2077,216,-221,-225,1852,298,0
2,1609,1935,-2344,311,-317,-298,2439,345,0
3,2304,1974,-2866,386,-361,-382,3173,406,0
4,3292,1949,-3129,293,-540,-469,3942,479,0
5,3946,2058,-2668,290,-699,-555,4188,571,0
6,4390,1982,-1994,409,-694,-614,4213,659,0
7,4314,1637,-1364,514,-706,-533,3811,732,0
8,3764,1318,-801,513,-715,-371,3067,776,0
9,2958,1050,-319,459,-718,-228,2155,797,0
10,2216,855,-64,415,-609,-129,1376,787,0
11,1936,721,110,437,-446,-24,1068,755,0
12,1970,577,-26,443,-320,123,1052,716,0
13,1917,620,-79,361,-302,296,1016,684,0
14,1604,744,72,291,-317,378,769,661,0
15,1261,748,274,321,-339,309,491,641,0
16,1063,566,433,444,-332,153,279,627,0
17,1136,219,490,551,-298,133,256,630,0
18,1140,-45,410,556,-235,259,212,635,0
19,1437,-150,363,425,-193,505,489,645,0
20,2059,223,540,179,-331,716,1140,678,0
21,2456,867,1156,116,-437,732,1849,714,0
22,2398,1291,1580,372,-317,697,2148,741,0
23,2021,1152,1267,620,57,789,1648,794,0
24,2766,1087,834,493,380,919,2086,857,0
25,3656,1655,995,265,344,911,3134,887,0
26,2583,2260,1023,435,309,773,2581,897,0
27,3056,1891,670,624,797,758,2655,971,0
28,3426,1946,641,667,795,688,2991,1025,0
29,3775,2202,563,704,1009,533,3406,1088,0
30,3858,1970,638,994,998,220,3378,1156,0
31,4352,1210,754,1237,981,-123,3579,1241,0
32,4230,496,528,1288,761,-411,3291,1303,0
33,3604,52,283,1132,465,-541,2615,1310,0
34,2885,-233,18,862,285,-594,1894,1265,0
35,2156,-434,-268,538,173,-585,1215,1174,0
36,1465,-469,-397,136,99,-424,588,1030,0
37,1102,-180,-286,-161,65,-282,152,890,0
38,846,42,-120,-239,24,-200,144,775,0
39,658,131,-33,-177,6,-162,328,668,0
40,505,118,13,-51,-7,-106,481,557,0
41,459,124,42,54,-19,-8,522,457,0
42,466,211,60,104,-28,85,484,393,0
43,505,308,76,111,-33,159,403,354,0
44,562,418,108,81,-40,205,291,328,0
45,578,536,100,36,-25,224,205,308,0
46,621,626,98,-9,10,221,112,290,0
47,666,664,87,-48,41,201,55,274,0
48,682,667,72,-73,65,173,43,259,0
49,710,702,59,-74,78,181,0,249,0
52,844,787,2,24,150,192,153,240,0
53,874,787,-82,52,171,195,178,245,0
54,943,754,-155,68,179,188,217,249,0
55,976,705,-207,66,155,178,221,248,0
56,984,663,-224,47,121,176,207,242,0
57,975,661,-230,21,92,177,200,234,0
58,990,684,-213,5,71,175,222,224,0
59,1004,743,-197,11,61,166,264,215,0
60,1025,788,-184,41,53,145,305,204,0
61,1051,787,-156,72,36,111,322,190,0
62,1003,773,-83,98,11,73,269,176,0
63,948,763,-48,133,28,35,217,169,0
64,953,661,-37,162,39,-5,160,168,0
65,907,562,-56,157,35,-34,198,167,0
1,929,1485,-1364,376,-74,-5,1220,306,0
2,1191,1561,-1917,486,-189,-123,1744,352,0
3,1810,1571,-2669,493,-296,-154,2587,400,0
4,2528,2562,-3527,379,-473,-205,4039,448,0
5,4452,2519,-3916,271,-740,-507,5442,546,0
6,6298,2315,-3276,287,-902,-729,6467,675,0
7,7776,2222,-2367,348,-999,-647,7426,788,0
8,7845,2087,-1387,408,-1082,-609,7235,892,0
9,6508,1535,-509,521,-1055,-540,5705,972,0
10,4944,1108,-179,535,-944,-420,4069,1010,0
11,3674,862,7,443,-791,-263,2773,997,0
12,2803,681,217,326,-621,-145,1892,940,0
13,2188,557,364,314,-477,-85,1286,868,0
14,1777,420,365,345,-350,-19,862,792,0
15,1483,359,319,353,-269,107,558,725,0
16,1177,327,164,305,-203,209,232,664,0
17,1153,378,93,279,-130,232,216,608,0
18,972,401,257,359,-168,212,82,576,0
19,954,275,266,462,-191,209,27,569,0
20,1248,-16,419,460,-317,280,316,580,0
21,1420,-168,795,275,-546,347,636,604,0
22,1511,-99,1293,93,-644,371,991,633,0
23,966,184,1393,189,-421,376,705,625,0
24,1278,8,1104,478,71,421,688,628,0
25,2126,-221,709,610,269,562,1251,677,0
26,2851,334,519,484,285,850,1917,745,0
27,3281,1321,487,383,351,1002,2570,821,0
28,3798,2489,915,308,397,1044,3632,889,0
29,3251,3331,1414,508,418,946,3864,941,0
30,3000,3131,1133,797,999,840,3481,1059,0
31,3786,2333,467,767,1305,586,3471,1171,0
32,4351,2062,212,672,1183,246,3819,1213,0
33,4219,1967,111,810,1024,56,3656,1232,0
34,4086,1241,324,1006,935,-167,3282,1262,0
35,3710,705,399,1079,674,-365,2797,1274,0
36,3262,399,288,1034,560,-494,2298,1274,0
37,2976,58,22,870,414,-580,1976,1244,0
38,2410,-357,-290,561,180,-585,1453,1161,0
39,1619,-480,-367,186,18,-473,728,1030,0
40,977,-396,-241,-81,-82,-330,81,894,0
41,586,-199,-80,-206,-97,-205,375,776,0
42,396,48,17,-211,-63,-101,600,669,0
43,333,236,74,-129,-24,-7,585,562,0
44,327,375,97,-18,2,59,493,461,0
45,368,468,126,71,10,117,391,396,0
46,398,527,132,124,12,157,326,357,0
47,438,538,96,127,34,176,299,329,0
48,462,531,51,84,65,180,294,305,0
49,520,530,-11,28,101,175,257,285,0
50,631,566,-50,-10,112,192,150,272,0
51,729,597,-80,-17,104,208,54,264,0
52,812,605,-114,-10,99,216,19,259,0
53,893,599,-143,-5,99,224,84,256,0
54,965,601,-187,-6,104,232,152,255,0
55,1026,627,-229,-11,109,236,224,256,0
56,1076,650,-259,-21,102,233,283,256,0
57,1110,666,-264,-46,80,217,321,251,0
58,1086,703,-250,-76,53,191,317,243,0
59,1047,754,-222,-78,45,163,309,232,0
60,1011,768,-219,-46,51,138,288,216,0
61,968,770,-231,-9,54,113,258,198,0
62,931,742,-266,20,56,87,219,179,0
63,910,682,-298,29,48,58,175,159,0
64,914,625,-323,11,28,34,153,136,0
65,924,602,-325,-19,0,17,212,114,0
1,1824,1177,-947,569,-195,-214,1368,373,0
2,2679,1328,-1632,708,-240,-255,2406,456,0
5,5814,1545,-2099,313,-765,-540,5371,674,0
6,6835,1736,-1211,435,-906,-572,6155,770,0
7,6689,1698,-310,573,-1066,-452,5908,874,0
8,5511,1297,122,545,-1068,-304,4662,947,0
9,4242,1132,281,480,-937,-196,3399,971,0
10,3295,1067,472,489,-816,-66,2495,967,0
11,2659,888,562,478,-687,11,1859,941,0
12,2190,891,477,541,-424,71,1411,891,0
13,1858,714,275,565,-269,209,1009,845,0
14,1500,572,129,451,-240,315,610,796,0
15,1232,470,240,330,-318,287,340,744,0
16,881,471,449,319,-387,209,95,704,0
17,728,313,476,373,-311,168,75,666,0
18,762,153,609,432,-229,245,12,642,0
19,620,63,607,463,-124,373,130,635,0
20,827,89,580,432,-53,517,14,643,0
21,1112,255,669,330,-50,637,322,658,0
22,1531,586,939,288,-35,680,889,674,0
23,1714,881,1268,428,21,676,1306,699,0
24,1812,1061,1453,719,332,687,1553,769,0
25,2240,738,906,808,840,677,1526,884,0
26,3523,776,639,572,1069,656,2663,983,0
27,3909,1564,701,413,974,660,3268,1035,0
28,3504,2159,259,550,1209,524,3123,1114,0
29,4201,1933,89,553,1225,133,3625,1161,0
30,4004,2220,-464,463,789,-55,3601,1112,0
31,3905,1994,-190,544,667,-237,3388,1068,0
32,4166,1689,29,645,552,-493,3495,1050,0
