Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
7,678,279,2821,-191,1007,-76,1914,726,5
8,764,228,2147,-170,964,-28,1290,776,5
9,884,224,1398,-145,917,41,669,807,5
10,903,183,744,-80,768,84,184,800,5
11,895,237,212,-24,578,99,50,757,5
12,846,-15,-179,-157,393,27,135,691,5
13,561,199,-383,-192,221,13,292,611,5
14,384,309,-378,-97,181,64,378,532,5
15,358,304,-492,13,101,92,319,453,5
16,381,300,-574,87,71,88,248,390,5
17,345,272,-610,68,-18,71,248,332,5
18,396,231,-595,42,-88,37,248,286,5
19,385,251,-587,9,-172,12,254,263,5
20,445,217,-505,-41,-257,-28,292,263,5
21,650,215,-253,-21,-410,-59,270,293,5
22,768,183,106,25,-538,-86,203,343,5
23,980,78,640,57,-607,-48,173,397,5
24,1229,228,1053,54,-675,36,634,453,5
25,1572,297,1786,107,-870,59,1397,538,5
26,1775,331,2946,84,-997,114,2455,632,5
27,2131,541,3594,42,-1066,204,3213,722,5
28,2609,849,4600,89,-1145,291,4356,815,5
29,2485,675,5314,46,-1132,352,4905,889,5
30,1882,418,4773,-280,-892,55,4147,898,5
31,1755,631,4184,-289,-695,-131,3580,871,5
32,2678,-81,3617,-232,-602,-183,3501,831,5
33,2967,-239,3509,-172,-735,-191,3601,820,5
34,2506,-72,3612,-47,-911,-124,3396,840,5
35,1975,39,3618,-3,-971,-93,3122,867,5
36,1242,273,3254,-30,-894,-120,2493,874,5
37,742,446,2563,-57,-747,-188,1705,853,5
38,304,289,1872,-75,-656,-289,918,827,5
39,315,163,1522,-64,-573,-328,562,794,5
40,-62,47,1387,-27,-579,-355,389,771,5
41,-652,-204,1499,-1,-525,-343,647,742,5
42,-1166,-219,1297,11,-354,-240,757,679,5
43,-1522,-142,1055,54,-212,-167,857,598,5
44,-1217,-219,1073,81,-26,-98,637,504,5
45,-1025,-265,1012,35,110,-61,464,429,5
46,-603,-168,1011,2,271,-27,189,398,5
47,-164,-324,1085,-35,391,10,144,396,5
48,245,-327,1178,-104,486,49,246,417,5
49,538,-158,1404,-123,554,108,511,449,5
50,837,-101,1807,-100,668,190,993,499,5
51,1329,-130,2353,-78,816,251,1705,571,5
52,2071,-263,3163,-127,904,242,2789,645,5
53,2970,-121,3661,-180,958,211,3715,715,5
54,3020,325,4140,-213,987,195,4134,778,5
55,3214,611,4573,-216,974,161,4622,824,5
56,3406,777,4737,-220,955,114,4885,856,5
57,3379,803,4807,-236,902,59,4930,872,5
58,3194,700,4635,-246,897,66,4672,884,5
59,3043,563,4182,-200,890,133,4202,891,5
60,2820,639,3492,-120,820,178,3533,882,5
61,2375,970,2588,-21,722,145,2644,853,5
62,2056,901,1852,-39,706,1,1910,824,5
63,1550,741,1315,-109,625,-160,1163,790,5
64,1378,670,1058,-130,558,-206,862,753,5
65,1180,513,718,-116,471,-157,2028,704,5
1,-161,332,2195,-158,482,-104,1225,280,5
2,-154,236,2528,-147,573,-83,1543,343,5
3,-86,157,2869,-138,661,-48,1874,410,5
4,9,226,3095,-116,753,-5,2103,480,5
5,159,175,3179,-117,823,-5,2187,550,5
6,262,183,3166,-167,868,-31,2182,617,5
7,270,233,3082,-172,890,-31,2102,674,5
8,388,213,2813,-150,894,-23,1847,721,5
9,516,213,2345,-157,884,-39,1410,756,5
10,721,200,1597,-171,838,-19,763,776,5
11,782,240,890,-124,725,27,208,768,5
12,890,229,186,-62,610,80,62,738,5
13,820,200,-328,-37,435,69,94,678,5
14,606,217,-584,-49,265,26,130,596,5
15,352,204,-666,-46,141,6,219,507,5
16,168,229,-623,-19,84,20,315,423,5
17,135,209,-523,-151,43,2,420,370,5
18,-137,271,-551,-45,10,6,370,305,5
19,-115,321,-559,-12,27,18,345,251,5
20,-51,317,-698,7,7,29,231,206,5
21,-2,326,-775,16,-29,30,159,174,5
22,8,370,-856,9,-89,1,67,157,5
23,138,330,-773,-17,-153,-39,148,157,5
24,232,305,-590,-20,-265,-40,296,179,5
25,374,264,-334,3,-348,-59,433,213,5
26,516,233,-5,59,-452,-41,433,262,5
27,642,137,375,166,-467,11,243,309,5
28,738,187,590,181,-475,87,36,350,5
29,1290,185,984,53,-530,169,632,391,5
30,1772,313,1710,52,-759,174,1482,469,5
31,2137,425,2872,91,-921,256,2604,567,5
32,2851,355,4307,-5,-1080,336,4177,680,5
33,3503,208,6090,-205,-1218,192,6028,793,5
34,2569,-509,7844,-370,-1172,-59,7269,881,5
35,1004,-391,7471,-332,-1004,-128,6548,917,5
36,952,-524,6150,-215,-797,-25,5245,899,5
37,1844,-563,5564,-258,-729,-157,4888,877,5
38,1973,-820,4995,-233,-916,-318,4432,901,5
39,1154,-760,5234,-125,-1078,-358,4413,949,5
40,642,-517,4621,-49,-1070,-211,3693,977,5
41,100,-87,3767,-51,-1016,-185,2769,988,5
42,-88,94,2794,-83,-881,-264,1796,975,5
43,-445,131,1969,-88,-768,-300,1022,946,5
44,-1148,146,1715,-45,-685,-327,1068,909,5
45,-1776,38,1611,30,-528,-284,1398,847,5
46,-1827,-118,1298,100,-323,-161,1244,752,5
47,-1754,-372,1068,16,-163,-82,1086,638,5
48,-1347,-152,886,-28,24,-56,619,524,5
49,-1079,-87,901,-55,141,-14,408,449,5
50,-721,84,875,-49,273,43,136,415,5
51,-296,102,998,-44,377,58,45,409,5
52,98,-1,1201,-69,470,64,204,423,5
53,454,-59,1473,-110,540,75,542,449,5
54,691,28,1866,-116,633,115,990,490,5
55,980,-37,2445,-86,770,209,1634,552,5
56,1509,-304,3008,-70,858,247,2378,621,5
57,1924,-665,4219,-179,936,148,3684,689,5
58,2308,-285,4657,-277,1039,166,4205,769,5
59,2719,214,5407,-224,1066,222,5055,837,5
60,3043,-1,5810,-189,1064,276,5558,893,5
61,2964,447,5882,-136,1062,280,5601,935,5
62,2877,328,5697,-33,1008,280,5390,957,5
63,2603,214,5044,28,960,246,4680,964,5
64,2422,195,3928,30,889,147,3618,951,5
65,2067,302,2990,1,732,18,3815,907,5
1,-454,1136,2313,-142,382,-258,1616,202,5
2,-171,994,2664,-143,566,-273,1848,291,5
3,270,944,2867,-130,682,-263,2030,381,5
4,504,865,3149,-150,742,-282,2304,466,5
5,681,826,3400,-204,845,-278,2564,555,5
6,784,833,3459,-237,934,-245,2643,643,5
7,912,779,3187,-234,972,-195,2405,718,5
8,876,742,2606,-209,966,-129,1847,773,5
9,902,588,1871,-191,935,-71,1158,810,5
10,888,541,1263,-153,847,-22,635,820,5
11,846,374,621,-102,720,25,114,801,5
12,788,232,132,-84,597,47,168,762,5
13,688,163,-204,-87,447,44,264,701,5
14,558,191,-356,-48,313,55,311,625,5
15,502,177,-508,-10,230,92,264,549,5
16,515,218,-535,-168,147,78,226,486,5
17,409,337,-668,-84,82,92,147,419,5
18,484,370,-751,-29,64,85,32,357,5
19,561,363,-829,-20,-18,68,64,300,5
20,669,321,-850,-10,-98,39,128,261,5
21,759,266,-733,-11,-219,-9,88,252,5
22,853,193,-444,1,-367,-68,19,276,5
23,967,116,-97,31,-512,-103,21,326,5
24,1005,54,327,89,-615,-125,58,387,5
25,1092,67,883,152,-684,-57,405,450,5
26,1424,47,1363,119,-813,41,971,524,5
27,1867,109,2026,69,-894,110,1757,600,5
28,2458,348,3361,59,-1138,160,3178,710,5
29,2698,746,4709,56,-1318,266,4478,837,5
30,3449,1376,5805,158,-1336,467,5891,954,5
31,2688,870,5738,-146,-1178,346,5395,1010,5
32,1707,1301,5191,-408,-873,-156,4617,1003,5
33,2171,696,4162,-181,-586,-112,3745,927,5
34,3146,60,3652,-127,-634,-65,3820,872,5
35,3068,184,3742,-76,-882,-54,3842,874,5
36,2576,276,3788,-22,-1015,-20,3589,902,5
37,2068,472,3574,-48,-1020,-27,3156,926,5
38,1504,565,2961,-72,-954,-94,2368,933,5
39,970,663,2277,-16,-902,-164,1562,929,5
40,770,587,1940,126,-877,-163,1168,923,5
41,434,316,1685,191,-844,-118,768,913,5
42,-7,138,1420,92,-718,-67,426,876,5
43,-406,348,1183,17,-551,-109,298,813,5
44,-532,157,1116,-4,-436,-169,246,743,5
45,-723,-263,1146,-108,-299,-146,380,664,5
46,-1007,-87,1186,-152,-146,-107,558,579,5
47,-988,91,1125,-90,-7,-63,500,485,5
48,-846,15,1090,-93,156,-33,379,425,5
49,-446,72,1034,-149,299,-29,128,407,5
50,-39,14,1055,-216,395,-45,55,416,5
51,223,2,1246,-239,496,3,265,442,5
52,609,100,1476,-227,650,89,599,493,5
53,1140,157,1981,-197,827,162,1290,567,5
54,1934,47,2692,-221,1014,226,2315,666,5
55,2711,148,3519,-265,1087,245,3444,762,5
56,2935,327,4308,-344,1158,226,4223,855,5
57,3802,896,4972,-368,1142,206,5322,927,5
58,3902,1076,5678,-313,1099,214,5973,974,5
59,3977,1135,5796,-301,1108,210,6120,1012,5
60,3740,1307,5711,-153,1049,290,5950,1030,5
61,3524,859,5047,-42,1045,282,5215,1040,5
62,3163,791,4119,-53,958,162,4253,1027,5
63,2593,799,3413,-42,854,103,3360,993,5
64,2214,1115,2610,79,779,99,2599,952,5
65,2089,710,1621,105,728,-28,3469,909,5
1,-946,977,2475,-223,71,-151,1824,226,5
2,-1399,864,2479,-197,490,-166,1974,291,5
3,401,530,2724,-65,693,-52,1803,372,5
4,113,334,2984,89,534,-77,2004,407,5
5,570,156,3719,20,800,-95,2765,486,5
6,1124,294,3973,0,889,-110,3139,568,5
7,1412,365,4164,44,943,-86,3412,644,5
8,1670,471,3922,56,1010,-83,3288,718,5
9,1674,494,3589,4,1002,-155,2990,777,5
10,1519,465,3036,-92,958,-218,2426,818,5
11,1239,391,2392,-169,891,-203,1722,840,5
12,1032,373,1652,-133,815,-84,983,838,5
13,976,246,1011,-78,704,-3,426,812,5
14,743,152,516,-60,555,15,82,761,5
15,605,192,694,-146,335,-10,59,682,5
16,677,118,-23,-154,372,22,312,626,5
17,134,261,-513,-69,304,79,409,565,5
20,44,337,-723,-8,293,91,201,436,5
21,180,292,-876,0,244,74,59,399,5
22,257,177,-935,-30,171,46,14,355,5
23,304,216,-927,-20,114,33,0,308,5
24,365,230,-952,-4,47,30,45,257,5
25,450,254,-954,-22,-23,41,84,216,5
26,545,342,-839,-22,-112,47,57,197,5
27,634,314,-676,15,-220,42,21,203,5
28,744,290,-484,40,-357,1,66,234,5
29,785,198,-218,35,-494,-51,161,286,5
30,884,186,130,0,-585,-101,87,348,5
31,991,122,561,28,-671,-95,145,414,5
32,1173,116,920,8,-725,-34,495,476,5
33,1501,275,1437,10,-791,-5,1096,539,5
34,1923,299,2474,66,-981,28,2147,627,5
35,2207,332,3813,80,-1145,122,3418,733,5
36,2646,663,4774,81,-1247,244,4498,841,5
37,3129,1014,5958,110,-1317,338,5805,945,5
38,2429,744,6092,-54,-1241,261,5600,1010,5
39,1610,662,5360,-405,-914,-282,4635,1015,5
40,1803,604,4301,-318,-628,-448,3702,979,5
41,2812,-5,3470,-110,-587,-331,3466,920,5
42,3080,-353,3572,3,-801,-252,3729,903,5
43,2359,-203,3772,91,-953,-140,3453,916,5
44,1692,76,3517,124,-935,-50,2903,921,5
45,1212,266,2908,71,-849,-85,2161,908,5
46,732,269,2494,14,-787,-204,1613,889,5
47,40,164,2154,-18,-704,-271,1160,862,5
48,-351,38,1926,16,-609,-248,958,821,5
49,-766,52,1491,51,-556,-253,677,779,5
50,-788,-258,1543,29,-419,-255,751,721,5
51,-985,-499,1335,-3,-286,-179,732,644,5
52,-1097,-347,1061,-4,-159,-121,565,555,5
53,-1027,-281,1123,-26,-40,-94,547,465,5
54,-835,-257,1146,-68,163,-8,441,407,5
55,-404,-179,1129,-64,345,53,212,396,5
56,63,-246,1260,-56,463,114,285,413,5
57,493,-236,1415,-51,563,192,516,450,5
58,952,-178,1798,-55,671,242,1042,503,5
59,1468,-184,2432,-107,822,262,1846,576,5
60,2177,-138,3206,-161,921,257,2877,654,5
61,2471,-61,4001,-219,978,256,3702,730,5
62,3427,37,4660,-245,1085,305,4784,815,5
63,3620,372,4759,-212,1043,320,4990,874,5
64,3644,760,4975,-74,990,349,5213,909,5
65,3575,722,4897,10,983,271,3732,931,5
1,107,543,2235,-221,493,-161,1302,287,5
2,196,199,2604,-205,690,-210,1618,379,5
3,392,-153,3127,-297,630,-226,2155,450,5
4,455,205,3488,-311,787,-129,2523,531,5
5,995,319,3995,-209,921,47,3129,614,5
6,1287,732,4166,-146,1010,116,3421,696,5
7,1809,713,4026,-205,1066,23,3470,774,5
8,1686,843,3571,-349,1048,-103,3037,841,5
9,1443,738,2843,-402,987,-81,2272,886,5
10,1279,595,2045,-330,883,42,1484,897,5
11,1154,404,1301,-215,757,141,785,878,5
12,1003,378,673,-137,621,161,265,833,5
13,961,347,73,-79,509,170,24,775,5
14,826,234,-273,-68,392,135,99,704,5
15,630,196,-430,-71,293,91,212,626,5
16,439,273,-620,-50,229,97,192,551,5
17,411,322,-808,8,198,126,37,487,5
18,429,279,-967,27,103,94,94,418,5
19,379,260,-1028,-2,5,31,126,341,5
20,417,484,-1103,12,-79,-14,274,289,5
21,55,324,-1407,-11,-133,-12,444,257,5
22,264,364,-952,-46,-180,-14,52,243,5
23,478,334,-645,-29,-280,-30,130,251,5
24,679,278,-431,8,-436,-73,149,289,5
25,805,260,-82,44,-634,-121,150,360,5
26,948,223,378,106,-715,-114,44,434,5
27,1155,171,958,110,-673,2,510,484,5
28,1404,254,1400,76,-752,68,998,538,5
29,2248,366,2125,94,-847,114,2114,602,5
30,2756,544,3241,126,-1023,206,3289,692,5
31,3382,785,4678,123,-1115,318,4825,787,5
32,3399,778,5846,51,-1205,385,5806,882,5
33,2883,478,5818,-248,-1089,61,5510,929,5
34,2417,414,5349,-257,-909,-197,4884,936,5
35,2994,219,5176,-230,-764,-317,4983,920,5
36,3614,14,4919,-73,-828,-253,5103,910,5
37,3035,10,4831,-3,-1045,-273,4705,944,5
38,2456,165,4735,73,-1097,-243,4336,980,5
39,1730,239,4294,109,-1065,-230,3635,1003,5
40,950,46,3597,110,-998,-242,2720,1008,5
41,334,-67,2745,70,-834,-264,1766,982,5
42,-15,7,2022,40,-685,-245,1022,931,5
43,-629,-29,1851,45,-569,-249,955,869,5
44,-1276,-123,1755,111,-430,-219,1173,794,5
45,-1922,-581,1561,47,-216,-177,1543,692,5
46,-1790,-489,1136,67,-81,-116,1175,585,5
47,-1374,-458,1107,17,116,-33,822,492,5
48,-1013,-357,949,-22,219,-2,433,437,5
49,-661,-224,978,-69,331,21,201,417,5
50,-302,-165,1093,-110,423,32,145,421,5
51,13,-78,1392,-128,534,71,394,448,5
52,425,-7,1729,-93,649,149,780,492,5
53,914,-165,2229,-90,767,204,1414,553,5
54,1407,-348,2855,-118,901,242,2201,631,5
55,1969,-390,3956,-176,1008,175,3436,712,5
56,2612,-120,5511,-209,1104,194,5099,798,5
57,3296,439,6069,-224,1227,259,5920,893,5
58,3743,959,6368,-160,1205,216,6448,961,5
59,3892,1086,6312,-154,1117,133,6494,995,5
60,3490,1017,5917,-146,1044,96,5944,1008,5
61,3005,701,5225,-105,968,121,5068,1002,5
62,2678,518,4420,-50,909,163,4193,987,5
63,2355,735,3622,37,800,166,3382,953,5
64,2074,823,2653,125,720,84,2466,909,5
65,1874,524,1739,36,666,-140,3508,863,5
1,101,1150,2100,-11,439,-79,1396,181,5
2,434,1017,2304,0,610,-133,1555,270,5
3,840,858,2512,-18,664,-198,1784,354,5
4,921,843,2812,-36,713,-240,2076,434,5
5,1041,801,3149,-57,797,-254,2411,515,5
6,1097,778,3335,-72,861,-253,2595,592,5
7,1143,756,3514,-112,918,-264,2771,665,5
8,1111,735,3720,-160,996,-263,2951,741,5
9,1230,763,3466,-180,1063,-219,2756,812,5
10,1241,678,2813,-148,1052,-164,2148,865,5
11,1251,516,1939,-144,993,-134,1364,894,5
12,1183,430,1139,-159,818,-115,697,883,5
13,1123,408,325,-125,665,-55,238,842,5
14,1082,216,-338,-117,516,-13,153,779,5
15,848,302,-644,-98,297,5,106,686,5
16,587,282,-831,-31,187,28,55,587,5
17,505,240,-786,13,136,51,35,498,5
18,428,398,-743,-4,48,54,54,413,5
19,395,411,-816,-98,-47,-27,4,352,5
20,266,380,-791,-75,-9,8,83,297,5
21,351,387,-762,-57,-69,6,76,255,5
22,329,332,-733,-63,-110,3,130,229,5
23,480,276,-663,-10,-203,8,136,224,5
24,657,212,-510,3,-338,-23,141,247,5
25,793,185,-195,25,-486,-61,162,295,5
26,989,250,269,167,-584,-47,54,358,5
27,1068,319,621,252,-647,71,275,426,5
28,1544,333,1260,102,-657,174,1020,478,5
29,1858,520,1906,68,-884,184,1712,563,5
30,2570,685,2995,116,-971,297,3005,655,5
31,3326,843,4391,86,-1209,415,4572,780,5
32,4091,925,6123,-36,-1335,412,6421,903,5
33,3202,775,6970,-234,-1295,258,6709,991,5
34,2701,774,6365,-342,-1057,12,5957,1015,5
35,2789,595,5667,-237,-874,-37,5344,993,5
36,3605,189,5024,-166,-867,-16,5186,971,5
37,3420,-33,5036,-212,-1023,-133,5087,987,5
38,2615,120,4882,-135,-1067,-88,4539,1005,5
39,1897,409,4305,-45,-1020,19,3722,1008,5
40,1012,499,3524,-57,-934,-6,2700,994,5
41,279,382,2881,-135,-802,-148,1919,960,5
42,-125,338,2020,-155,-719,-249,1051,923,5
43,-595,173,1844,-219,-628,-405,945,894,5
44,-1440,-148,1933,-190,-484,-439,1414,851,5
45,-1554,-178,1229,-32,-253,-223,989,748,5
46,-1490,-729,1253,-56,-43,-136,1078,629,5
47,-1145,-446,1020,-46,2,-85,596,522,5
48,-959,-319,1053,-83,130,-21,459,449,5
49,-700,-55,1069,-67,257,57,278,413,5
50,-261,-79,1123,-69,363,71,155,406,5
51,130,-154,1375,-133,446,56,389,418,5
52,518,-169,1647,-169,532,79,734,447,5
53,959,-275,2025,-187,608,123,1257,487,5
54,1550,-353,2731,-207,704,182,2159,541,5
55,2164,-347,3615,-227,845,258,3227,615,5
56,3029,-149,4472,-306,966,288,4403,702,5
57,3771,540,5124,-341,1038,311,5384,789,5
58,4026,856,5736,-299,1122,355,6059,874,5
59,4009,1103,5888,-202,1129,404,6208,942,5
60,4022,1293,5585,-6,1126,403,6002,993,5
61,3784,1051,4912,-11,1062,184,5288,1009,5
62,3284,868,4237,-72,972,45,4430,1002,5
63,2736,949,3476,-26,831,20,3524,968,5
64,2315,1037,2600,27,751,-22,2632,924,5
65,1802,795,1732,-24,645,-168,3525,873,5
1,74,1067,1939,-165,502,-195,1214,261,5
2,105,906,2186,-119,598,-206,1368,338,5
3,74,648,2489,-180,647,-300,1573,417,5
4,35,543,2849,-276,753,-319,1900,506,5
5,51,482,3107,-255,828,-255,2144,585,5
6,104,220,3242,-205,867,-156,2251,649,5
7,183,181,3110,-165,880,-69,2120,699,5
8,292,153,2795,-122,879,-14,1814,736,5
9,423,173,2279,-117,852,0,1324,761,5
10,1389,239,3079,-40,720,167,2386,756,5
11,418,215,721,-39,718,58,139,749,5
12,644,224,614,-9,614,52,82,722,5
13,713,78,39,-14,475,72,281,674,5
14,561,75,-219,-89,275,52,393,598,5
15,396,100,-347,-101,111,60,464,510,5
16,152,174,-532,-95,50,73,419,434,5
17,48,216,-544,-13,149,81,412,381,5
18,203,308,-638,35,149,95,263,341,5
19,209,286,-807,47,99,85,118,300,5
20,221,288,-864,32,4,53,62,252,5
21,242,272,-844,6,-66,0,80,215,5
22,234,285,-812,-16,-103,-14,108,193,5
23,295,304,-677,-5,-165,0,201,187,5
24,493,277,-496,-5,-271,3,247,204,5
25,670,293,-270,35,-382,-28,220,240,5
26,785,239,78,114,-493,-51,175,293,5
27,996,96,580,185,-586,-32,156,358,5
28,1370,35,1098,79,-610,87,756,410,5
29,1603,279,1613,26,-819,116,1291,493,5
30,2077,450,2326,74,-913,200,2150,582,5
31,2932,662,3741,91,-1145,307,3798,703,5
32,3599,1170,5108,124,-1272,448,5357,833,5
33,3488,1001,5912,-16,-1256,423,5936,931,5
36,3645,335,4735,-160,-826,16,4984,940,5
37,3785,53,4667,-190,-925,-44,5009,941,5
38,3225,149,4608,-176,-1007,-79,4626,958,5
39,2513,323,4425,-123,-1017,-69,4099,971,5
40,1615,360,3880,-78,-953,-63,3218,969,5
41,920,267,3232,-114,-838,-134,2370,946,5
42,455,224,2585,-114,-737,-186,1634,910,5
43,-96,357,1957,-81,-663,-184,991,867,5
44,-459,134,1862,-63,-636,-238,922,829,5
45,-1064,-63,1787,-60,-531,-245,1080,781,5
46,-1707,115,1664,44,-307,-130,1386,692,5
47,-1676,-205,1146,29,-120,-96,1040,584,5
48,-1203,33,992,48,-45,-83,559,488,5
49,-1163,75,971,29,136,-24,516,419,5
50,-785,220,922,38,304,27,230,396,5
51,-377,217,964,79,400,47,57,399,5
52,-2,105,1101,78,491,56,105,419,5
53,352,55,1285,44,576,28,333,451,5
54,694,-8,1684,0,690,21,821,499,5
55,1193,-55,2362,-18,803,38,1646,560,5
56,1787,-255,3272,-75,900,8,2736,628,5
57,2391,-249,4101,-180,1032,31,3753,712,5
58,3148,222,4639,-194,1097,70,4610,793,5
59,3296,666,5338,-96,1151,172,5308,867,5
60,3535,882,5959,-23,1164,162,5984,929,5
61,3728,984,6015,-83,1104,-30,6144,964,5
62,3400,860,5590,-214,1083,-158,5599,994,5
63,3120,658,4782,-256,1025,-114,4747,1008,5
64,2721,735,4044,-156,860,36,3929,981,5
65,2298,692,3501,-2,730,149,4121,934,5
1,180,720,2070,-199,496,-294,1199,347,5
2,288,577,2460,-207,639,-270,1543,422,5
3,426,565,2678,-160,696,-233,1769,488,5
4,562,483,2910,-164,793,-206,2002,557,5
5,606,429,3139,-226,856,-211,2225,628,5
6,534,446,3131,-292,914,-204,2207,698,5
7,463,345,2931,-318,938,-142,1987,758,5
8,455,337,2445,-270,892,-46,1509,793,5
9,453,314,1847,-222,835,12,927,807,5
10,463,285,1184,-184,744,35,302,799,5
11,487,367,669,-125,670,96,94,777,5
12,664,312,35,-16,605,167,265,747,5
13,607,164,-418,-17,461,103,244,692,5
14,352,183,-453,-37,292,34,397,612,5
15,246,173,-419,5,199,48,484,531,5
16,223,150,-472,45,162,87,456,462,5
17,233,143,-590,41,132,96,349,403,5
18,59,425,-280,-394,-73,-25,487,403,5
19,193,205,-839,-67,5,25,115,336,5
20,226,267,-751,-61,43,45,171,286,5
21,301,324,-798,-39,-3,41,87,240,5
22,373,347,-853,13,-71,43,6,209,5
23,498,370,-725,48,-202,34,45,209,5
24,628,311,-494,119,-342,0,142,239,5
25,808,244,-207,105,-498,-42,130,293,5
26,916,248,197,163,-641,-42,30,367,5
27,966,286,678,164,-692,-2,214,436,5
28,1177,235,1196,162,-735,83,694,500,5
29,1706,358,1631,120,-794,142,1387,563,5
30,2285,624,2560,156,-977,211,2487,652,5
31,2937,883,3691,208,-1177,351,3798,771,5
32,3690,1331,5178,205,-1246,502,5496,888,5
33,3035,1060,5624,-75,-1195,411,5477,963,5
34,2579,1264,5308,-338,-955,33,5035,973,5
35,2739,854,4765,-223,-744,-44,4562,934,5
36,3630,316,4130,-167,-711,-10,4507,893,5
37,3950,119,4491,-144,-955,-49,4982,908,5
38,3135,184,4774,-122,-1088,-73,4714,945,5
39,2277,441,4583,-83,-996,-22,4136,956,5
40,1613,453,3786,-57,-868,2,3140,939,5
41,1005,337,3162,-67,-785,-43,2334,909,5
42,635,563,2402,16,-710,44,1547,869,5
43,263,658,1893,60,-667,70,1021,830,5
44,-498,566,1726,17,-615,-4,883,787,5
45,-1105,480,1554,-98,-553,-160,966,746,5
46,-1269,210,1288,-181,-425,-299,820,707,5
47,-1244,-154,1387,-208,-257,-314,869,656,5
48,-1271,-153,1092,-147,-80,-180,682,574,5
49,-1033,-163,932,-88,54,-78,400,485,5
50,-693,67,969,-10,112,-12,193,410,5
51,-407,-36,1000,-32,274,30,80,384,5
52,31,4,1085,-107,401,22,85,390,5
53,300,78,1321,-101,493,58,356,413,5
54,747,99,1545,-71,630,137,718,460,5
55,1356,226,1983,-66,733,157,1412,518,5
56,1870,484,2423,-73,804,152,2098,579,5
57,2880,333,3289,-110,919,129,3384,650,5
58,3241,457,3435,-191,1014,118,3744,727,5
59,3322,900,3578,-191,1009,147,3964,789,5
60,3832,1074,3739,-92,928,174,4460,821,5
61,3564,977,3910,-6,903,162,4380,840,5
62,3594,959,3950,-35,924,96,4425,858,5
63,3260,961,3905,-3,900,69,4176,866,5
64,2892,633,3815,66,961,106,3828,887,5
65,2665,441,3583,144,962,143,3569,906,5
1,-254,769,2229,-258,484,-145,1371,224,5
2,-144,689,2547,-170,605,-141,1642,308,5
3,90,424,2680,-79,706,-91,1714,389,5
4,328,403,2866,-60,750,-85,1912,463,5
5,462,402,3026,-97,810,-121,2087,535,5
6,515,359,3233,-150,866,-146,2293,606,5
7,572,348,3232,-165,934,-111,2300,675,5
8,576,276,2984,-143,954,-70,2051,734,5
9,611,251,2423,-108,961,-24,1511,780,5
10,700,181,1712,-94,921,-4,858,809,5
11,816,273,996,-51,804,22,316,808,5
12,806,261,245,-2,668,43,118,780,5
13,845,175,-264,-39,583,29,97,741,5
14,758,176,-515,-54,392,5,66,672,5
15,610,233,-688,-45,186,-10,51,576,5
16,453,247,-712,16,122,6,120,485,5
17,428,183,-658,30,37,1,193,397,5
18,101,102,-965,-161,2,-69,24,353,5
19,340,250,-580,-23,-81,5,282,299,5
20,352,311,-603,-9,-89,2,235,257,5
21,445,268,-677,12,-138,8,146,233,5
22,582,313,-567,-5,-257,5,129,238,5
23,757,321,-350,7,-426,-26,106,275,5
24,904,225,5,53,-602,-63,68,341,5
25,1031,305,513,126,-715,-47,191,418,5
26,1273,324,1145,226,-817,48,742,504,5
27,1636,396,1808,138,-803,187,1470,570,5
28,2313,637,2899,141,-933,253,2762,651,5
29,2846,687,4184,122,-1153,293,4106,760,5
30,3610,644,5520,21,-1253,284,5627,865,5
31,3338,321,6465,-122,-1262,175,6282,948,5
32,2940,-1,6083,-280,-1068,-16,5756,979,5
33,2975,-73,5428,-250,-907,-84,5190,972,5
34,3817,-394,4843,-208,-882,-82,5178,959,5
35,3960,-528,5408,-190,-1074,-161,5723,988,5
36,3241,-473,5569,-97,-1155,-79,5460,1022,5
37,2353,45,5180,-35,-1114,65,4689,1041,5
38,1424,420,4394,-29,-1033,85,3638,1040,5
39,579,362,3306,-180,-914,-141,2375,1020,5
40,176,211,2463,-275,-796,-355,1478,999,5
41,-190,107,2099,-284,-701,-427,1110,972,5
42,-1294,-176,2413,-180,-697,-461,1743,949,5
43,-1710,-673,1985,-120,-456,-307,1705,871,5
44,-1706,-571,1817,44,-189,-116,1556,742,5
45,-1470,-456,1555,92,0,30,1187,613,5
46,-1227,-351,1411,31,195,70,902,532,5
47,-773,-104,1393,-41,414,75,596,510,5
48,-220,-55,1453,-54,550,91,470,520,5
49,325,-27,1702,-48,679,135,732,554,5
50,894,55,2007,-20,816,194,1197,611,5
51,1557,86,2514,-6,930,219,1958,680,5
52,2196,18,3117,-59,1025,166,2812,752,5
53,3324,-302,4843,-191,1098,101,4881,825,5
54,3467,260,4117,-336,1196,110,4388,909,5
55,3462,593,3628,-338,1050,105,4049,949,5
56,3153,827,3726,-173,867,192,3950,940,5
57,2921,684,4240,-17,706,198,4194,898,5
58,2689,307,4333,-122,689,43,4108,859,5
59,2169,432,4345,-281,715,-70,3875,841,5
60,2210,525,4136,-232,818,56,3718,843,5
61,2152,607,3576,-95,847,191,3217,849,5
62,2224,751,3043,52,790,213,2843,843,5
63,2098,579,2153,40,745,73,2061,824,5
64,1835,547,1275,-98,652,-105,1300,793,5
65,1455,456,572,-193,520,-201,2340,752,5
1,-814,71,2050,-47,465,-14,1206,317,5
