Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
49,663,162,-560,-136,353,-18,117,314,2
50,830,144,-656,-24,369,42,67,326,2
51,816,34,-697,-35,343,45,73,330,2
52,966,23,-771,-78,365,58,236,339,2
53,1219,83,-715,-163,355,61,415,350,2
54,1130,164,-733,-184,302,82,356,353,2
55,1288,203,-721,-141,325,98,489,355,2
56,1473,308,-629,-138,292,106,631,352,2
57,1423,292,-589,-145,254,111,567,344,2
58,1558,284,-573,-167,274,123,684,344,2
59,1634,425,-461,-197,260,146,750,346,2
60,1316,444,-527,-212,212,139,485,343,2
61,1415,485,-577,-186,236,139,603,340,2
62,1450,522,-519,-211,150,129,626,330,2
63,1257,526,-405,-268,65,85,421,322,2
64,1149,481,-381,-300,44,48,302,318,2
65,1147,462,-360,-282,33,68,447,313,2
1,382,1418,-876,-55,-447,-346,709,480,2
2,292,1380,-850,-68,-469,-392,646,507,2
3,159,1386,-764,-95,-476,-431,590,535,2
4,117,1341,-641,-56,-463,-481,490,562,2
5,113,1101,-517,-38,-461,-506,221,586,2
6,11,812,-272,-77,-478,-508,143,609,2
7,-57,500,-60,-106,-442,-492,493,621,2
8,-146,267,100,-122,-417,-467,679,624,2
9,-169,97,208,-152,-366,-423,714,615,2
10,-203,-42,292,-166,-327,-388,641,598,2
11,-291,-173,320,-167,-333,-353,534,581,2
12,-369,-297,329,-149,-320,-293,423,557,2
13,-416,-400,404,-143,-312,-213,295,526,2
14,-507,-453,459,-157,-336,-146,179,500,2
15,-570,-497,460,-188,-329,-83,114,477,2
16,-582,-525,538,-223,-327,-15,49,461,2
17,-616,-523,653,-265,-331,56,38,454,2
18,-703,-472,834,-313,-314,91,188,454,2
19,-737,-417,909,-320,-267,120,242,449,2
20,-701,-428,976,-306,-213,137,275,439,2
21,-763,-438,1098,-282,-178,146,406,424,2
22,-793,-451,1161,-260,-109,187,476,406,2
23,-700,-469,1177,-269,-23,225,447,395,2
24,-594,-509,1381,-239,67,276,587,390,2
25,-668,-433,1456,-176,211,330,659,398,2
26,-410,-289,1370,-208,455,342,458,439,2
27,65,-58,1038,-167,518,336,41,479,2
28,214,141,767,-44,573,312,191,514,2
29,829,-13,-122,-37,727,271,161,566,2
30,2068,-121,-580,-364,669,352,1151,621,2
31,1652,1148,-2028,-332,593,259,1856,642,2
32,848,629,-2532,163,610,496,1743,674,2
33,-837,1807,-2353,-353,121,163,2082,620,2
34,-734,992,-1390,193,217,-125,858,559,2
35,-84,-683,-918,387,282,-24,147,543,2
36,-286,-910,-904,-58,113,92,314,466,2
37,-185,349,-973,-171,102,26,50,412,2
38,-321,567,-968,-20,102,-1,166,350,2
39,-179,128,-829,55,84,-44,142,302,2
40,-193,-78,-590,-38,80,-30,374,260,2
41,-146,14,-465,-78,126,-3,512,238,2
42,-36,94,-435,-93,184,0,553,231,2
43,74,87,-421,-128,214,-6,563,235,2
44,170,161,-501,-116,260,13,446,245,2
45,295,156,-563,-116,266,31,345,254,2
46,333,175,-669,-103,256,40,232,259,2
47,418,166,-731,-85,271,65,141,265,2
48,525,211,-762,-100,289,76,50,275,2
49,628,240,-864,-107,291,81,94,284,2
50,769,306,-914,-66,300,99,233,291,2
51,802,233,-864,-87,270,100,201,293,2
52,862,297,-861,-87,304,110,254,301,2
53,1094,331,-860,-111,293,130,430,309,2
54,932,322,-811,-136,253,150,276,312,2
55,1104,488,-764,-93,306,161,428,321,2
56,1280,574,-717,-61,278,163,575,322,2
57,1189,582,-759,-65,245,157,525,317,2
58,1243,753,-746,-51,268,167,633,317,2
59,1142,665,-790,-110,224,129,539,310,2
60,1198,699,-771,-120,183,97,586,295,2
61,1155,629,-693,-121,112,72,486,272,2
62,1029,550,-603,-159,58,35,313,252,2
63,1042,574,-514,-148,52,31,295,233,2
64,983,517,-408,-119,12,11,183,211,2
65,936,420,-399,-135,-7,-13,319,195,2
1,1255,1027,-453,-353,-510,-17,683,512,2
2,1056,1327,-399,-374,-480,-148,742,534,2
3,1122,1337,-381,-347,-437,-304,786,554,2
4,1147,1384,-423,-251,-405,-422,846,571,2
5,1200,1466,-566,-175,-399,-499,977,589,2
6,1146,1445,-564,-199,-436,-575,928,621,2
7,974,1450,-605,-249,-467,-612,848,658,2
8,711,1370,-534,-256,-461,-637,633,692,2
9,547,1161,-452,-288,-410,-644,360,716,2
10,424,870,-303,-327,-419,-647,14,740,2
11,301,571,-51,-310,-401,-640,352,755,2
12,173,247,82,-264,-368,-611,687,756,2
13,112,-48,197,-269,-304,-548,768,741,2
14,26,-283,336,-248,-318,-485,559,719,2
15,-89,-394,384,-242,-374,-430,442,699,2
16,-206,-457,490,-217,-380,-344,299,670,2
17,-347,-541,563,-182,-358,-231,145,629,2
18,-360,-654,623,-204,-356,-153,27,590,2
19,-421,-753,754,-226,-354,-79,145,557,2
20,-526,-796,873,-220,-334,29,293,526,2
21,-446,-808,1018,-276,-307,176,374,510,2
22,-411,-693,1295,-386,-263,271,525,516,2
23,-450,-588,1642,-374,-187,311,801,517,2
24,-416,-559,1862,-206,-39,403,988,504,2
25,-272,-726,2043,-140,200,500,1185,514,2
28,1344,280,533,-32,684,481,472,667,2
29,1842,463,-1633,-223,668,493,1504,705,2
30,2206,2035,-3629,-70,921,373,3709,763,2
31,577,940,-3420,298,607,514,2593,780,2
32,-1271,2049,-2097,-428,75,329,2195,733,2
33,-1176,1438,-1163,238,279,-210,1191,671,2
34,-216,-702,-961,478,367,-117,209,659,2
35,-437,-1257,-1096,-16,134,130,724,565,2
36,-366,401,-992,-247,47,56,130,503,2
37,-565,718,-861,0,90,1,255,420,2
38,-374,154,-778,78,95,-51,123,363,2
39,-352,-21,-662,8,77,-25,249,306,2
40,-299,65,-562,-55,105,8,360,269,2
41,-210,136,-403,-115,150,13,525,253,2
42,-98,173,-220,-219,203,2,703,262,2
43,11,229,-173,-230,287,12,712,283,2
44,190,206,-196,-187,352,46,658,306,2
45,322,344,-295,-140,355,52,444,322,2
46,395,340,-484,-84,403,80,288,341,2
47,568,279,-542,-83,402,78,166,356,2
48,668,362,-611,-91,377,102,25,365,2
49,801,417,-738,-76,380,125,166,373,2
50,894,448,-778,-83,370,139,266,379,2
51,978,399,-773,-133,354,137,308,384,2
52,1009,513,-781,-87,364,154,375,388,2
53,1178,452,-820,-39,341,173,504,387,2
54,1210,430,-769,-67,292,159,496,377,2
55,1273,452,-748,-85,269,166,544,367,2
56,1381,449,-689,-121,232,167,607,356,2
57,1350,550,-542,-135,174,163,555,339,2
58,1326,580,-534,-85,193,170,542,325,2
59,1413,590,-496,-78,182,168,609,312,2
60,1264,588,-499,-86,133,148,480,292,2
63,955,624,-347,-192,-2,52,192,251,2
64,992,588,-325,-144,7,46,198,231,2
65,1048,626,-282,-90,-11,48,359,205,2
1,1148,883,-1081,-1591,-134,462,807,926,2
2,1109,382,254,-544,292,155,200,868,2
3,-112,459,525,-51,234,-43,293,743,2
4,905,1455,130,137,-20,-17,718,622,2
5,559,709,78,229,-193,-127,93,562,2
6,274,655,762,-178,398,-60,41,538,2
7,707,991,-347,-464,-48,-102,265,525,2
8,382,1287,7,-307,-11,-40,342,482,2
9,386,1068,275,-88,40,-78,168,410,2
10,506,802,-180,-5,93,12,34,347,2
11,676,708,-294,133,92,39,22,311,2
12,747,619,-131,189,5,46,21,287,2
13,802,720,-171,155,8,68,91,263,2
14,851,798,-427,71,36,78,242,233,2
15,730,733,-451,74,10,65,128,206,2
16,693,730,-359,67,-44,21,68,181,2
17,716,791,-332,80,-40,-1,117,163,2
18,693,680,-388,110,1,-7,45,152,2
19,895,690,-316,122,-8,-20,173,146,2
20,975,678,-269,131,-40,-22,217,144,2
21,1001,645,-162,126,-43,-25,201,142,2
22,1078,603,-131,95,-46,-20,242,135,2
23,1093,591,-148,89,-54,-1,251,129,2
24,971,616,-168,88,-45,19,162,123,2
25,822,642,-141,98,-39,19,52,120,2
26,684,632,-116,115,-29,6,61,119,2
27,637,766,-42,184,-14,-11,2,132,2
28,593,789,-105,284,35,-74,7,165,2
29,652,825,-318,327,67,-110,98,202,2
30,755,996,-436,419,24,-142,323,250,2
31,768,845,-530,453,-53,-227,258,302,2
32,642,716,-656,424,-55,-268,164,342,2
33,777,556,-722,457,-41,-248,197,378,2
34,757,231,-851,386,-120,-229,162,395,2
35,585,182,-818,322,-155,-192,21,397,2
36,492,194,-702,281,-160,-153,121,389,2
37,423,63,-651,207,-145,-155,221,370,2
38,318,28,-632,116,-107,-172,291,343,2
39,273,62,-672,116,-44,-144,272,312,2
40,336,67,-770,116,-20,-142,157,286,2
41,339,-36,-830,79,-32,-146,102,263,2
42,287,-1,-792,33,-30,-109,157,233,2
43,229,96,-798,21,7,-74,164,202,2
44,255,131,-807,11,27,-65,143,176,2
45,250,112,-789,-14,18,-64,164,154,2
46,199,99,-687,-63,21,-53,277,140,2
47,167,84,-592,-133,55,-40,379,142,2
48,163,74,-473,-226,99,-23,494,163,2
49,197,122,-381,-323,151,-12,554,201,2
50,320,52,-342,-383,206,25,528,248,2
51,514,84,-326,-401,203,108,385,291,2
52,658,281,-473,-402,160,184,142,326,2
53,828,255,-634,-451,192,212,73,368,2
54,1096,273,-599,-548,91,244,278,415,2
55,1241,433,-575,-577,-99,290,434,463,2
56,1319,603,-534,-517,-130,338,545,496,2
57,1428,673,-641,-481,-158,346,703,520,2
58,1456,733,-759,-511,-273,319,798,548,2
59,1486,864,-606,-567,-402,266,822,587,2
60,1256,1015,-426,-599,-484,177,670,627,2
61,1138,1111,-393,-581,-471,75,638,652,2
62,1058,1188,-431,-508,-467,-34,648,660,2
63,1017,1258,-384,-400,-436,-124,662,648,2
64,954,1324,-343,-331,-411,-214,667,632,2
65,954,1390,-309,-309,-372,-303,645,620,2
1,1193,691,-810,-53,138,82,599,295,2
2,1142,655,-722,-65,95,68,501,262,2
3,1029,667,-735,-91,91,57,429,238,2
4,1056,716,-729,-61,83,67,469,214,2
5,1008,724,-681,-37,29,45,415,184,2
6,970,716,-618,-34,-10,11,354,155,2
7,947,732,-556,-27,-26,-1,319,131,2
8,918,802,-520,3,-27,-17,325,111,2
9,934,796,-523,32,-48,-60,333,106,2
10,940,925,-524,94,-57,-77,419,111,2
11,981,1027,-538,188,-57,-93,518,132,2
12,1119,975,-586,211,-83,-165,595,162,2
13,1165,992,-531,236,-131,-212,619,198,2
14,1115,1013,-460,343,-174,-222,575,247,2
15,1098,763,-536,445,-183,-219,440,303,2
16,966,479,-606,409,-215,-204,236,343,2
17,751,347,-620,326,-241,-183,33,363,2
18,651,279,-589,275,-204,-160,78,366,2
19,546,172,-587,242,-179,-138,180,359,2
20,474,62,-581,187,-163,-118,247,342,2
21,460,101,-593,157,-136,-84,242,318,2
22,384,88,-592,139,-122,-66,288,294,2
23,302,18,-578,103,-116,-67,347,268,2
24,284,10,-567,56,-87,-68,365,239,2
25,267,26,-634,42,-54,-46,311,208,2
26,218,39,-631,26,-13,-23,331,173,2
27,190,37,-660,5,7,-21,312,143,2
28,184,-5,-669,-33,15,-38,306,125,2
29,171,-4,-638,-78,11,-38,339,117,2
30,134,57,-572,-87,11,-26,409,112,2
31,133,46,-526,-69,29,-12,455,104,2
32,154,42,-524,-75,63,5,452,103,2
33,227,66,-512,-91,105,32,436,111,2
34,248,111,-477,-109,137,58,451,125,2
35,306,184,-462,-112,172,68,416,143,2
36,428,173,-465,-113,201,73,344,163,2
37,514,166,-462,-150,210,73,289,184,2
38,629,209,-462,-180,247,95,192,211,2
39,772,281,-434,-195,258,115,70,237,2
40,867,421,-384,-158,261,147,37,257,2
41,970,421,-401,-85,285,165,130,274,2
42,1078,329,-445,-103,288,138,211,286,2
43,1130,287,-423,-200,251,100,240,296,2
44,1191,374,-330,-286,214,85,291,310,2
45,1253,461,-261,-273,194,111,360,318,2
46,1256,452,-236,-237,170,123,355,318,2
47,1302,436,-220,-229,146,129,390,314,2
48,1305,478,-185,-239,114,134,402,310,2
49,1259,582,-133,-229,90,137,393,304,2
50,1190,666,-116,-178,82,126,368,290,2
51,1156,660,-151,-113,91,91,339,266,2
52,1137,577,-180,-81,64,46,287,235,2
53,1081,474,-183,-95,2,-7,194,207,2
54,1031,380,-152,-146,-55,-63,109,199,2
55,1010,312,-108,-208,-101,-103,62,210,2
56,982,339,-44,-222,-117,-100,39,222,2
57,927,388,3,-174,-105,-69,4,220,2
58,896,368,13,-113,-77,-51,31,205,2
59,903,351,-7,-74,-46,-29,31,182,2
60,924,371,-17,-43,-13,-9,4,155,2
61,947,359,-32,-15,-4,-5,13,127,2
62,961,352,-55,0,-14,-8,24,105,2
63,950,335,-54,8,-18,-10,8,88,2
64,949,287,-52,-3,-26,-17,7,76,2
65,944,289,-44,-18,-31,-17,36,69,2
1,1128,1681,141,-239,-329,-578,1029,668,2
2,1162,1823,156,-201,-346,-667,1167,690,2
3,1187,1723,20,-255,-373,-726,1092,723,2
4,1062,1656,-181,-297,-321,-742,975,750,2
5,982,1452,-363,-392,-312,-719,790,775,2
6,689,1051,-317,-494,-307,-672,296,798,2
7,467,648,-234,-508,-289,-622,167,809,2
10,48,-267,118,-292,-223,-378,704,715,2
11,-53,-458,230,-240,-233,-258,484,657,2
12,-177,-764,468,-231,-249,-117,86,597,2
13,-291,-1056,761,-193,-247,-5,333,540,2
14,-308,-1238,1029,-201,-326,64,639,510,2
15,-389,-1072,1329,-261,-262,238,751,495,2
16,-242,-1017,1658,-313,-117,431,960,505,2
17,-61,-729,1997,-319,79,538,1126,530,2
18,0,-207,1856,-274,315,546,867,561,2
19,164,274,1533,-160,460,482,565,586,2
20,318,400,1008,-59,532,446,130,608,2
21,380,262,253,25,628,361,473,631,2
22,922,91,-370,-145,799,417,2,687,2
23,1909,600,-1350,-257,830,365,1413,738,2
24,1646,1689,-3071,78,1069,236,2872,810,2
25,-2004,1754,-3532,-129,467,568,3423,797,2
26,-1126,1429,-223,-226,25,-179,832,695,2
27,-334,-198,-581,574,549,-266,301,723,2
28,-125,-1621,-1166,125,323,332,1000,674,2
29,-395,434,-1337,-356,79,37,460,613,2
30,-884,1351,-834,-205,-35,-108,817,537,2
31,-387,-21,-874,327,209,-57,43,508,2
32,-452,-308,-877,-15,100,17,33,427,2
33,-414,382,-847,-131,72,33,17,372,2
34,-403,357,-754,10,82,-11,73,314,2
35,-357,93,-736,47,78,-26,176,270,2
36,-328,55,-652,-13,71,1,268,230,2
37,-324,137,-582,-44,96,20,319,205,2
38,-287,166,-561,-36,130,26,348,192,2
39,-213,176,-555,-52,159,30,380,187,2
40,-155,164,-510,-108,187,35,442,193,2
41,-83,161,-468,-176,230,41,498,213,2
42,75,233,-484,-196,242,48,457,233,2
43,121,327,-523,-161,253,84,371,249,2
44,196,314,-486,-159,280,108,389,267,2
45,321,363,-457,-182,318,134,333,291,2
46,527,385,-445,-175,370,165,210,321,2
47,712,467,-417,-140,354,181,51,341,2
48,775,483,-484,-112,332,187,33,352,2
49,929,561,-528,-86,291,192,206,353,2
50,984,603,-521,-45,240,198,266,345,2
51,1064,583,-530,-54,223,177,323,334,2
52,1136,618,-430,-76,211,165,362,323,2
53,1166,554,-474,-109,213,159,375,315,2
54,1294,591,-429,-123,214,164,485,311,2
55,1318,658,-329,-100,182,178,509,304,2
56,1312,659,-400,-69,197,180,521,298,2
57,1346,656,-399,-60,194,186,549,293,2
58,1228,650,-390,-62,162,166,443,282,2
59,1242,586,-410,-67,150,131,433,268,2
60,1263,576,-350,-79,108,119,431,250,2
61,1112,529,-335,-102,69,94,276,231,2
62,1164,529,-339,-124,80,90,322,219,2
63,1140,608,-262,-128,44,86,318,207,2
64,1078,638,-198,-110,6,52,268,190,2
65,1002,603,-157,-99,-32,1,317,172,2
1,1354,1087,-745,-343,-613,-42,889,492,2
2,1386,1181,-781,-472,-673,-182,981,562,2
3,1436,1406,-625,-581,-781,-325,1104,654,2
4,1290,1693,-215,-498,-837,-453,1139,738,2
5,1173,1915,-152,-292,-769,-543,1250,787,2
6,1165,1812,-319,-308,-681,-599,1177,821,2
7,1128,1777,-226,-472,-639,-648,1116,862,2
8,880,1735,-230,-586,-584,-656,958,900,2
9,544,1382,-272,-593,-520,-681,509,929,2
10,438,803,-139,-583,-393,-645,74,934,2
11,397,321,-164,-577,-337,-578,463,923,2
12,288,-85,-43,-507,-328,-502,696,896,2
13,63,-342,182,-360,-300,-380,607,837,2
14,-222,-534,491,-214,-232,-168,241,741,2
15,-452,-803,981,-306,-108,125,345,662,2
16,-836,-1497,2004,-465,34,309,1637,641,2
17,-827,-995,2199,-718,409,342,1551,692,2
18,76,-183,2695,-676,844,363,1702,781,2
19,630,278,2357,-381,838,295,1455,818,2
20,1133,-46,1995,-449,1090,439,1294,906,2
21,3817,636,332,-872,1030,210,2883,998,2
22,4776,2614,-285,-850,510,288,4452,1004,2
23,2155,2688,-2150,3,389,743,3061,971,2
24,-976,3069,-2557,49,482,143,3112,878,2
25,425,-35,-1693,88,193,-193,745,759,2
26,487,-1026,-881,-4,218,81,437,654,2
27,431,-555,-238,-4,260,25,258,575,2
28,293,95,-431,-38,311,91,470,525,2
29,471,98,-455,-110,385,91,337,502,2
30,655,96,-604,-135,391,114,103,487,2
31,737,140,-557,-185,389,118,65,479,2
32,952,334,-468,-164,393,136,112,472,2
33,1003,275,-464,-153,351,123,138,458,2
34,1175,261,-483,-211,340,104,296,449,2
35,1351,298,-518,-302,321,95,477,449,2
36,1429,415,-396,-390,284,132,539,459,2
37,1519,723,-300,-372,281,220,708,470,2
38,1628,878,-337,-272,267,311,880,474,2
39,1785,946,-342,-155,298,341,1048,475,2
40,1727,1015,-297,-98,205,312,1025,457,2
41,1618,950,-456,-80,205,254,930,433,2
42,1551,851,-417,-129,145,197,817,401,2
43,1239,865,-364,-173,73,146,554,368,2
44,1235,789,-446,-196,93,99,531,342,2
45,1198,772,-369,-225,17,68,472,321,2
46,1096,826,-218,-248,-75,7,389,308,2
47,1025,781,-96,-248,-141,-71,292,305,2
48,946,668,-55,-233,-143,-131,159,305,2
49,911,538,-47,-215,-115,-152,59,301,2
50,903,441,-49,-202,-91,-144,6,293,2
51,880,412,-38,-180,-76,-114,27,280,2
52,868,426,-26,-136,-62,-84,32,258,2
53,892,436,-19,-81,-49,-62,6,229,2
54,888,407,-40,-40,-40,-49,22,198,2
55,888,389,-49,-20,-23,-33,29,167,2
56,905,406,-58,-7,-9,-18,6,138,2
57,932,412,-59,5,-8,-14,20,113,2
58,926,401,-59,8,-13,-12,10,94,2
59,903,403,-57,10,-8,-6,9,78,2
60,908,392,-74,10,-1,-8,8,65,2
61,902,378,-85,2,-8,-10,18,54,2
62,897,384,-66,-4,-20,-14,22,48,2
63,897,390,-37,-2,-22,-15,21,44,2
64,901,385,-42,-1,-17,-15,19,39,2
65,908,382,-47,-5,-12,-11,27,35,2
1,1271,1406,-484,-550,-689,-185,956,557,2
2,1247,1553,-267,-710,-715,-364,1009,660,2
3,1279,1975,63,-651,-684,-559,1353,747,2
4,1418,2070,125,-461,-646,-683,1512,807,2
5,1538,2071,115,-474,-608,-799,1582,867,2
6,1399,2193,106,-601,-564,-830,1603,928,2
7,1042,2208,-28,-681,-394,-788,1441,965,2
8,828,1916,-235,-721,-213,-752,1100,984,2
9,686,1371,-369,-678,-81,-733,576,987,2
10,680,787,-567,-617,-87,-706,184,978,2
11,611,210,-459,-511,-162,-670,207,954,2
12,356,-239,-66,-295,-204,-543,566,893,2
13,-1,-596,576,-80,-101,-213,171,764,2
14,-154,-1797,2001,-107,97,255,1693,670,2
15,-271,-3355,2882,-405,77,377,3431,647,2
16,-210,-1497,3386,-831,970,564,2708,797,2
17,1437,196,3817,-369,1305,406,3083,920,2
18,2078,688,1205,-348,923,303,1498,942,2
19,3861,497,996,-748,1204,488,3018,1054,2
20,5450,1967,-174,-841,953,293,4796,1104,2
21,2146,3347,-1643,81,250,597,3301,1013,2
22,-25,1723,-2998,486,281,68,2457,923,2
23,534,-1940,-1099,-33,383,139,1292,820,2
24,175,-1237,-356,-144,197,-72,299,707,2
25,315,131,-972,-142,363,110,30,646,2
26,544,367,-854,10,381,130,77,597,2
27,625,-13,-831,-50,328,60,39,545,2
28,591,-36,-604,-86,270,56,154,494,2
29,612,-14,-452,-109,258,58,239,452,2
30,689,103,-394,-118,270,63,199,422,2
31,868,158,-405,-122,269,43,29,397,2
32,971,234,-348,-146,212,7,57,369,2
33,1030,216,-339,-195,168,-16,105,346,2
34,1103,331,-235,-232,183,-10,175,336,2
35,1205,310,-297,-257,213,54,279,336,2
36,1252,403,-231,-261,240,128,335,344,2
37,1416,564,-192,-209,281,211,536,357,2
38,1571,595,-231,-157,284,248,695,367,2
39,1643,600,-253,-131,252,251,767,369,2
40,1672,543,-331,-114,254,253,788,371,2
41,1792,552,-280,-135,223,227,895,365,2
42,1688,607,-262,-158,158,218,812,355,2
43,1611,691,-264,-197,149,215,772,349,2
44,1408,884,-183,-218,89,192,672,340,2
45,1095,952,-179,-182,50,125,461,317,2
46,1133,802,-220,-156,67,28,405,288,2
47,1152,676,-197,-166,22,-20,350,264,2
48,1072,688,-100,-168,-37,-52,277,247,2
49,1017,662,-24,-126,-74,-105,213,233,2
50,1021,509,-36,-105,-92,-156,141,228,2
51,1019,314,-55,-146,-110,-199,67,236,2
54,871,338,47,-144,-66,-83,64,244,2
55,890,353,24,-61,-26,-53,42,212,2
56,941,326,-29,-15,0,-34,3,177,2
57,972,313,-48,-9,-2,-24,22,147,2
58,966,291,-34,-22,-19,-34,9,126,2
59,956,300,-25,-31,-25,-30,2,110,2
60,947,321,-7,-40,-25,-28,0,99,2
61,927,318,-2,-42,-27,-27,19,90,2
62,939,321,0,-39,-22,-22,7,82,2
63,932,350,12,-27,-23,-13,4,73,2
64,925,355,17,-11,-16,-8,9,62,2
65,932,357,15,-5,-12,-7,22,53,2
1,1673,1521,-431,-151,-599,-855,1301,813,2
2,1299,1515,-322,-369,-635,-843,1021,874,2
3,648,1392,-28,-484,-652,-829,535,931,2
4,556,1134,154,-500,-510,-796,272,959,2
5,468,674,139,-468,-373,-768,167,961,2
6,496,173,14,-455,-297,-732,474,951,2
9,-101,-811,695,-161,-321,-91,72,750,2
10,-421,-1320,1491,-193,-293,141,1035,676,2
11,-825,-1640,1929,-349,-189,333,1662,644,2
12,-589,-1094,2475,-649,427,530,1769,703,2
13,345,-282,2814,-484,852,488,1849,781,2
14,417,194,2440,-204,994,406,1482,843,2
15,-419,314,2202,-522,1445,367,1263,990,2
16,3696,1178,1894,-832,1434,83,3316,1124,2
17,5419,1911,749,-1040,894,410,4794,1185,2
18,3433,3780,-1374,-243,424,626,4287,1107,2
19,-805,3117,-4457,375,385,104,4498,995,2
20,750,-1216,-1413,266,281,7,1009,873,2
21,378,-1333,-348,-83,121,-94,428,733,2
22,536,-108,-737,-134,353,29,82,662,2
23,606,534,-1079,-45,299,70,347,591,2
24,627,338,-1050,-4,230,34,268,519,2
25,634,92,-814,-28,143,11,35,445,2
26,497,4,-575,-41,120,14,239,381,2
27,651,2,-560,-66,153,43,141,339,2
28,761,46,-532,-74,126,49,70,302,2
29,705,75,-408,-134,98,14,182,275,2
30,818,206,-246,-176,141,-26,121,265,2
31,1040,164,-275,-235,202,-36,88,274,2
32,999,271,-116,-278,203,-18,41,288,2
33,1160,366,-87,-281,253,31,219,306,2
34,1425,440,-84,-256,300,111,493,327,2
35,1411,418,-6,-260,250,180,471,342,2
36,1551,503,-90,-277,306,253,633,370,2
37,1980,671,-3,-238,360,377,1090,411,2
38,1869,799,16,-201,255,402,1032,432,2
39,1953,894,-87,-188,302,399,1149,452,2
40,1920,974,-129,-203,271,375,1156,462,2
41,1640,1006,-220,-253,199,279,936,455,2
42,1510,959,-272,-310,132,146,809,437,2
43,1356,945,-198,-344,20,26,664,419,2
44,1171,815,-109,-325,-35,-39,430,401,2
45,1003,761,11,-272,-83,-83,259,380,2
46,911,661,35,-237,-111,-112,126,360,2
47,901,568,97,-161,-129,-113,69,335,2
48,869,552,138,-107,-127,-116,38,308,2
49,898,492,137,-59,-108,-118,33,281,2
50,958,402,105,-59,-86,-122,44,256,2
51,958,328,70,-102,-72,-128,15,241,2
52,951,300,75,-150,-68,-134,0,235,2
53,941,288,72,-166,-63,-132,13,232,2
54,944,292,58,-155,-50,-109,10,224,2
55,927,341,78,-128,-47,-85,9,211,2
56,921,345,86,-84,-36,-70,12,192,2
57,923,322,71,-46,-19,-56,19,168,2
58,922,322,50,-22,-3,-35,22,143,2
59,934,336,39,-3,7,-23,6,119,2
60,937,330,13,11,14,-13,6,99,2
61,935,334,6,16,11,-5,7,83,2
62,918,373,10,23,7,1,9,71,2
63,920,371,6,33,11,2,7,64,2
64,937,371,-5,33,12,4,7,58,2
65,938,381,-9,25,6,1,18,51,2
1,1602,698,-476,-313,-524,-78,811,384,2
2,1549,1093,-385,-427,-580,-197,934,456,2
3,1527,1291,-337,-513,-624,-368,1027,542,2
4,1560,1563,-210,-496,-664,-524,1218,630,2
5,1637,1917,31,-306,-701,-645,1521,704,2
6,1779,1858,-135,-218,-691,-722,1575,767,2
7,1721,1743,-234,-347,-641,-800,1460,830,2
8,1499,1710,-373,-502,-566,-828,1304,888,2
9,1269,1490,-379,-594,-475,-809,993,932,2
10,930,1007,-138,-571,-386,-803,377,957,2
11,693,435,-156,-507,-280,-724,167,951,2
12,607,19,-165,-485,-235,-654,370,930,2
13,482,-224,-27,-404,-261,-561,467,892,2
14,271,-429,196,-283,-259,-427,456,828,2
15,107,-752,594,-158,-201,-244,35,733,2
16,-110,-1131,1176,-59,-96,-19,635,609,2
17,-219,-1961,2152,-169,-183,216,1919,553,2
18,-734,-1545,2577,-378,257,370,2093,560,2
19,-203,-758,2876,-620,939,416,1981,688,2
20,1109,113,2206,-404,1148,339,1471,803,2
21,1058,290,1819,-165,1008,352,1124,858,2
22,3266,-442,1049,-363,1243,302,2458,952,2
23,4586,455,115,-855,976,133,3609,1022,2
24,4392,3512,-1516,-302,535,601,4824,990,2
25,-1424,4822,-3553,306,311,268,5156,894,2
26,343,278,-2183,248,22,-135,1227,772,2
27,-13,-1381,-773,144,17,53,582,648,2
28,-29,-536,-759,-127,185,48,70,564,2
29,188,1041,-1576,-159,140,-22,898,494,2
30,9,622,-1356,79,59,-46,491,416,2
31,86,-12,-856,40,-18,-65,139,349,2
32,26,107,-513,-3,35,-28,475,288,2
33,34,387,-452,41,96,-15,403,251,2
34,108,246,-517,9,100,-50,417,223,2
35,144,279,-484,-84,93,-87,423,209,2
36,255,342,-356,-94,83,-109,444,200,2
37,280,164,-296,-183,84,-138,560,209,2
38,369,319,-238,-316,152,-127,457,241,2
39,418,443,-243,-340,220,-120,344,277,2
40,427,342,-439,-331,299,-97,298,313,2
41,597,305,-644,-293,486,17,70,364,2
42,831,331,-587,-298,469,132,69,405,2
43,998,418,-592,-329,430,197,233,439,2
44,1186,474,-641,-354,363,244,429,464,2
45,1356,603,-541,-360,232,274,579,472,2
46,1387,774,-324,-309,96,278,621,463,2
47,1471,799,-307,-235,136,330,701,456,2
48,1593,936,-130,-160,122,375,852,449,2
49,1507,1091,-90,-81,102,362,862,436,2
50,1520,1034,-252,-35,186,318,855,423,2
51,1569,931,-348,-94,174,245,857,401,2
52,1483,832,-314,-222,50,131,729,373,2
53,1255,775,-192,-332,-63,31,487,366,2
54,1024,717,-49,-344,-105,-1,251,365,2
55,894,682,-21,-307,-87,5,124,355,2
56,936,668,9,-242,-80,12,149,335,2
57,915,650,44,-198,-103,6,123,313,2
58,886,624,93,-174,-117,-3,87,292,2
59,831,608,142,-161,-116,-14,39,273,2
60,809,587,170,-147,-94,-32,13,254,2
61,819,546,176,-130,-72,-48,0,234,2
62,843,506,181,-111,-58,-54,0,214,2
