Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
16,-28,-2157,941,550,-169,100,1353,689,0
17,60,-2272,755,341,170,98,1394,630,0
18,413,-2510,395,509,356,125,1574,630,0
19,827,-3225,65,704,373,310,2329,675,0
20,969,-3511,-412,525,450,376,2665,697,0
21,1477,-3050,-790,177,750,345,2479,726,0
22,2671,-2665,-1329,145,692,645,3000,772,0
23,2336,-2166,-1267,187,410,830,2428,807,0
24,2742,-1229,-565,6,567,793,2057,840,0
25,2311,-787,146,157,424,859,1445,866,0
26,2752,-1220,311,315,845,897,2026,947,0
27,4789,-919,248,131,1140,878,3882,1046,0
28,5602,-231,-378,234,744,890,4619,1073,0
29,3666,-961,-1257,324,376,782,2992,1044,0
30,2580,296,-1014,-723,536,607,1787,1052,0
33,781,2298,-286,762,-10,249,1443,1041,0
34,1336,624,-495,1134,402,266,555,1079,0
35,901,124,-902,726,-133,85,280,1012,0
36,558,70,-1088,28,301,-85,224,872,0
37,1106,336,-527,-106,339,-128,270,773,0
38,938,439,-648,-1,292,-128,221,682,0
39,1297,298,-386,188,357,-108,385,629,0
40,1042,51,-317,257,203,-152,90,575,0
41,812,24,-325,179,347,-252,125,553,0
42,1098,-96,-183,330,577,-169,117,579,0
43,1743,-414,-151,154,593,-122,797,588,0
44,1669,-155,-143,108,456,-96,682,566,0
45,1545,-86,-43,64,381,-95,547,532,0
46,1414,13,122,4,333,-148,419,498,0
47,1365,91,135,25,342,-185,374,476,0
48,1325,99,133,128,371,-44,335,460,0
49,1484,36,280,200,356,62,510,450,0
50,2391,-2342,-3877,256,90,207,4121,428,0
51,2731,-15,-994,-668,75,-403,1906,499,0
52,445,555,1069,-210,-391,-95,284,490,0
53,552,466,658,410,65,174,22,482,0
54,953,181,571,477,138,153,125,489,0
55,1095,-83,338,271,87,64,148,449,0
56,1021,108,482,2,-59,21,134,372,0
57,883,192,568,61,-100,19,67,321,0
58,839,132,540,33,-102,-15,6,278,0
59,796,181,541,-63,-26,-67,20,242,0
60,864,240,560,-54,-1,-84,57,213,0
61,879,262,546,-24,10,-87,67,188,0
62,877,257,516,41,22,-68,49,167,0
63,891,192,483,115,42,-37,31,159,0
64,935,131,443,140,54,-20,42,157,0
65,932,101,420,149,55,-11,106,157,0
1,1450,1402,416,286,-283,-244,1059,328,0
2,1564,1501,432,444,-201,-239,1210,371,0
3,2071,1415,418,610,-237,-350,1542,445,0
4,2012,1289,-57,604,-238,-437,1390,512,0
5,2842,972,78,763,-250,-437,2004,592,0
6,2654,472,135,755,-583,-415,1699,682,0
7,2311,274,224,693,-597,-425,1337,747,0
8,2353,-387,684,946,-702,-342,1480,843,0
9,1364,-1085,1036,539,-1005,-226,1027,906,0
10,187,-851,759,268,-742,-263,155,891,0
11,116,-837,384,242,-324,-137,71,798,0
12,864,-825,293,220,-196,-50,230,698,0
13,340,-1129,354,435,-316,-41,231,666,0
14,83,-1491,474,539,-190,13,566,647,0
15,76,-1931,459,630,-89,128,986,647,0
16,-43,-2115,474,489,78,143,1167,621,0
17,355,-2379,405,452,388,80,1439,617,0
18,923,-2575,365,416,489,198,1759,627,0
19,1446,-2518,517,293,609,300,1949,650,0
20,1810,-2038,438,141,784,395,1760,697,0
21,2578,-1618,238,203,813,537,2052,757,0
24,3232,-2049,236,54,994,723,2834,920,0
25,4625,-1506,169,-113,1172,867,3866,1028,0
26,5141,-1053,-777,106,786,984,4304,1075,0
27,3920,-1487,-1380,-116,584,859,3413,1069,0
28,2868,722,-2696,-771,313,872,3001,1096,0
29,3126,1624,-749,-741,404,444,2601,1067,0
30,1568,2289,-572,-379,-341,91,1832,957,0
31,1390,1686,-586,683,122,374,1262,923,0
32,905,1083,-1129,440,-86,162,807,834,0
33,860,925,-1055,35,211,-62,645,711,0
34,732,862,-670,135,97,-134,314,612,0
35,747,527,-471,323,180,-147,28,569,0
36,685,53,-223,359,157,-161,277,539,0
37,298,-202,-211,50,190,-319,582,506,0
38,593,-33,-117,117,509,-245,394,520,0
39,1129,-541,-200,112,504,-134,267,523,0
40,1219,-258,-309,34,535,-223,283,534,0
41,1458,-532,-269,77,449,-134,575,522,0
42,1144,-589,-236,-130,458,-161,308,518,0
43,1456,-116,-243,-242,629,-145,480,552,0
44,1621,38,-226,-168,549,-55,637,557,0
45,1789,36,-187,-159,591,-111,799,569,0
46,2166,355,-292,-80,467,23,1214,550,0
47,1771,347,-418,165,283,96,852,508,0
48,1331,287,-411,102,265,-33,422,464,0
49,2798,-1824,-2368,-422,889,-343,3094,579,0
50,2026,1212,238,-793,-222,-118,1372,629,0
51,883,1214,748,534,-80,173,677,617,0
52,1011,81,1079,1396,-260,354,480,786,0
53,985,-887,342,759,-398,273,368,808,0
54,359,-371,542,-218,-85,-34,251,694,0
55,839,125,709,-182,98,-30,105,597,0
56,743,103,456,-89,23,-58,122,499,0
57,1067,270,458,-251,105,-94,192,456,0
58,984,408,537,-124,-12,-69,192,393,0
59,922,345,553,91,-8,-41,129,335,0
60,910,250,537,134,28,-38,85,296,0
61,1452,-741,-689,427,41,68,769,323,0
62,1110,-638,-40,-148,-135,-31,280,299,0
63,878,89,285,88,52,17,72,260,0
64,967,19,368,39,-10,31,34,218,0
65,853,189,392,-3,58,23,210,186,0
1,1093,-2800,33,73,772,337,2005,709,0
2,1852,-2141,206,-116,756,535,1838,753,0
3,2144,-1157,245,-100,621,650,1448,783,0
4,2215,-1248,550,380,467,724,1601,815,0
5,2307,-1539,935,404,650,680,1926,856,0
6,2828,-2045,940,454,1071,741,2614,961,0
7,4501,-2645,847,105,1384,811,4288,1090,0
8,4523,-1714,-58,-382,783,858,3837,1116,0
9,2679,314,-988,-835,473,747,1872,1136,0
10,3206,443,-184,-529,579,347,2241,1080,0
11,2714,1191,-301,-279,-18,360,1979,955,0
12,1197,305,-513,855,-142,604,337,975,0
13,818,25,-1108,-207,225,196,377,853,0
14,2035,940,-634,-239,322,220,1329,773,0
15,1292,808,-956,405,-12,176,798,707,0
16,1210,310,-728,234,85,65,445,617,0
17,810,287,-621,98,104,-74,60,525,0
18,826,270,-527,185,170,-102,16,474,0
19,978,113,-435,232,195,-129,76,445,0
20,823,82,-506,142,247,-240,30,430,0
21,1041,64,-346,159,389,-302,98,448,0
22,1293,-121,-136,96,457,-395,305,480,0
23,1445,5,-207,-1,538,-500,459,531,0
24,1709,22,-125,29,602,-367,713,566,0
25,1672,-156,-8,-27,534,-219,679,568,0
26,1651,37,128,-162,638,-279,656,597,0
27,1659,332,261,-249,598,-315,711,621,0
28,1690,428,464,-228,592,-258,804,634,0
29,1733,528,474,-181,470,-159,872,613,0
30,1886,866,67,-109,297,-27,1076,553,0
31,3314,-324,-4161,1012,-897,380,4329,723,0
32,425,-223,311,113,205,14,428,625,0
33,1491,382,26,-654,147,-101,539,636,0
34,1066,1030,815,-104,-25,136,691,543,0
35,1021,536,559,687,38,277,281,583,0
36,1091,137,500,556,-174,183,207,588,0
37,781,111,559,102,-160,89,33,512,0
40,838,234,512,-39,-14,-24,9,314,0
41,857,404,560,-96,-17,-52,100,273,0
42,866,440,592,101,-19,-20,137,239,0
43,885,306,546,237,4,-8,83,238,0
44,925,208,495,169,11,-39,69,225,0
45,939,267,472,57,28,-72,84,199,0
46,1004,351,483,86,34,-73,168,183,0
47,1027,356,377,245,10,-56,150,196,0
48,1082,180,154,458,21,17,107,249,0
49,1190,-624,-210,698,86,156,359,343,0
50,1166,-753,7,335,14,96,388,344,0
51,971,-360,180,-48,-24,-29,51,287,0
52,894,-15,284,-144,10,-31,61,259,0
53,938,208,284,-210,-1,-26,1,249,0
54,914,370,341,-200,4,-18,43,239,0
55,906,368,422,-23,-2,30,65,199,0
56,862,204,397,30,0,46,29,170,0
57,872,181,324,-110,35,11,52,159,0
58,1034,258,206,-188,59,-33,85,167,0
59,1299,340,-5,-244,5,-66,342,184,0
60,1014,406,153,-194,-101,-49,102,192,0
61,831,355,256,-60,-23,-24,60,167,0
62,900,367,248,-68,34,-17,3,149,0
63,948,451,281,-22,43,0,86,128,0
64,967,388,298,93,28,25,83,123,0
65,966,269,307,136,16,37,81,126,0
1,1676,58,-446,483,-394,-160,735,450,0
2,1495,14,-537,211,-478,-198,588,471,0
3,1427,-63,-627,408,-486,-138,559,507,0
4,1399,-707,-660,347,-567,-68,700,539,0
5,784,-309,-672,18,-559,-124,77,546,0
6,1076,-390,-790,188,-384,-49,390,522,0
7,1018,-746,-680,116,-525,7,433,525,0
8,615,-689,-588,7,-450,-22,94,510,0
9,597,-750,-415,48,-427,-11,44,494,0
10,273,-880,-289,180,-468,48,34,495,0
11,-64,-1345,-258,342,-494,118,371,519,0
12,-195,-1746,-142,401,-419,175,762,536,0
13,-123,-1999,54,336,-252,218,1003,523,0
14,-155,-1891,201,353,-154,216,907,507,0
15,-25,-1913,160,523,-35,240,919,520,0
16,84,-2244,35,698,43,333,1245,571,0
17,433,-2437,-308,569,323,342,1494,604,0
18,1473,-2140,-710,305,619,362,1693,639,0
19,1686,-1532,-737,547,304,541,1394,677,0
20,1367,-2093,-775,670,324,522,1617,723,0
21,1687,-2181,-213,392,585,562,1765,758,0
22,2110,-2305,-781,346,817,749,2221,839,0
23,2907,-2010,-1560,-47,826,989,2863,929,0
24,3204,-466,-2086,-710,836,1048,2851,1046,0
25,4398,1786,-56,-1158,394,431,3747,1096,0
26,1104,2715,1186,-473,-873,-131,2161,1077,0
27,-628,1486,-290,680,-90,135,639,1001,0
28,969,670,-206,651,512,235,195,973,0
29,1198,234,-12,595,20,99,220,899,0
30,30,147,-109,256,31,-24,814,771,0
31,189,64,-242,97,526,15,686,723,0
32,1080,-44,-296,170,615,30,120,706,0
33,982,-10,-619,-27,461,-28,160,657,0
34,1218,76,-324,-85,740,-36,262,675,0
35,1563,20,-29,-30,687,20,563,677,0
36,1467,207,-60,-159,767,-90,482,699,0
37,2191,317,287,-139,907,-78,1232,743,0
38,2161,315,361,-28,747,4,1213,744,0
39,2244,263,607,38,874,79,1339,771,0
40,2521,96,871,99,796,65,1668,777,0
41,2248,288,902,-170,726,-6,1439,771,0
42,2042,683,1153,-358,750,83,1442,783,0
43,5526,2609,-4742,-164,483,-261,6734,741,0
44,1261,1473,963,-242,-179,192,1164,664,0
45,511,713,527,790,-83,305,23,701,0
46,1165,66,1134,1205,118,434,627,818,0
47,881,-706,392,749,-431,265,195,835,0
48,725,-42,227,-382,15,91,239,746,0
49,1111,424,915,-349,-220,47,500,680,0
50,629,526,847,138,-236,45,178,599,0
51,856,241,730,413,-45,57,150,563,0
52,831,72,612,227,-121,-10,34,502,0
53,783,47,519,8,-56,-74,59,420,0
54,752,134,455,-42,-13,-80,110,354,0
55,854,164,411,33,82,-50,38,303,0
56,1014,94,335,112,87,-17,72,271,0
57,1092,60,264,82,43,-8,125,235,0
58,1044,105,247,12,-8,-2,77,191,0
59,941,172,289,24,-24,5,0,159,0
60,943,209,335,65,-6,7,22,140,0
61,930,212,315,106,23,10,4,134,0
62,969,171,317,166,54,27,33,142,0
63,989,123,282,182,61,34,35,152,0
64,1045,96,291,151,64,25,89,155,0
65,1035,107,285,124,27,16,81,149,0
1,1675,1426,541,566,-81,-94,1265,481,0
2,2391,1399,788,814,-280,-102,1880,558,0
3,1969,1062,377,899,-387,-178,1268,645,0
4,2909,551,256,933,-413,-164,1971,722,0
5,2611,119,298,754,-786,-113,1630,797,0
6,2091,-75,48,406,-677,-212,1092,801,0
7,2321,18,310,195,-650,-257,1341,785,0
8,1533,68,387,289,-767,-170,582,796,0
9,935,-224,10,373,-558,-154,38,774,0
10,1288,-530,-28,190,-442,-130,393,719,0
11,889,-658,30,124,-521,-148,106,686,0
12,526,-1300,1183,313,-630,-154,834,693,0
13,-753,-1130,1659,600,-1031,23,1143,793,0
14,-1348,-1220,2019,794,-140,61,1716,796,0
15,1433,-3728,1215,287,681,-55,3174,785,0
16,563,-1866,404,-53,242,12,990,677,0
17,391,-1609,361,478,214,234,694,656,0
18,559,-2151,342,716,304,224,1248,687,0
19,891,-2595,104,563,416,195,1745,694,0
20,1148,-2440,43,349,512,213,1696,686,0
21,1300,-2158,-121,298,608,300,1522,697,0
22,1681,-2109,-218,241,672,399,1705,721,0
23,2132,-2034,-348,32,670,482,1967,742,0
24,2211,-1548,-345,-87,608,606,1721,766,0
25,2406,-1472,-232,-131,616,751,1830,808,0
26,2794,-1588,-55,-309,645,876,2214,873,0
27,3200,-1489,-128,-398,669,1051,2531,959,0
28,3689,-1547,-118,-580,606,1165,3001,1054,0
29,3980,364,-248,-969,551,922,3004,1133,0
30,3943,1704,436,-467,-188,590,3317,1061,0
31,1806,1311,-191,736,-320,417,1239,1030,0
32,2243,606,-134,941,62,411,1327,1029,0
33,1740,69,-591,770,-95,239,838,985,0
34,1613,-321,-729,537,267,116,798,910,0
35,1650,-188,-958,223,388,68,917,818,0
36,1564,-118,-1252,171,368,70,1006,737,0
37,1467,-121,-1030,101,409,-35,796,674,0
38,1254,-59,-648,61,455,-162,412,636,0
39,1503,67,-741,103,575,-136,677,629,0
40,1779,-341,-769,212,530,-73,967,618,0
41,1576,-335,-624,-196,526,-194,727,613,0
42,1665,26,-423,-292,583,-107,718,622,0
43,1804,121,-235,-285,468,-8,823,607,0
46,1149,821,406,-655,553,-216,469,688,0
47,1434,1090,660,-356,609,-86,918,692,0
48,1546,996,564,46,439,97,923,644,0
49,1920,640,-118,438,287,193,1027,627,0
50,1801,-257,-376,1160,-214,520,857,759,0
51,832,-125,893,230,-223,134,226,676,0
52,1028,412,799,42,-234,164,365,599,0
53,599,366,785,578,-367,322,53,630,0
54,826,41,694,825,-110,326,79,683,0
55,887,-198,609,163,-128,81,94,590,0
56,963,181,594,-104,-49,-58,145,498,0
57,876,168,573,82,-93,-71,60,427,0
58,913,27,539,-13,-63,-130,60,370,0
59,911,109,592,-97,-56,-165,91,336,0
60,871,87,579,10,-52,-142,49,299,0
61,879,23,547,12,-35,-121,35,264,0
62,858,53,554,27,-22,-81,22,229,0
63,856,24,530,75,-3,-49,7,201,0
64,896,27,517,41,19,-43,34,173,0
65,913,69,513,54,26,-38,76,152,0
1,1488,1630,1030,295,-109,-179,1435,233,0
2,2047,1460,1167,557,-115,-325,1771,317,0
3,2001,1120,1013,609,-199,-381,1506,403,0
4,2206,1092,915,475,-119,-490,1626,461,0
5,2490,1035,846,570,-167,-526,1826,527,0
6,2401,770,603,616,-186,-550,1592,591,0
7,2594,580,602,556,-228,-619,1725,645,0
8,2347,392,602,662,-320,-585,1454,704,0
9,1967,-114,507,848,-378,-503,1034,774,0
10,1677,-657,488,712,-476,-443,866,812,0
11,1028,-731,489,432,-484,-431,352,805,0
12,548,-777,373,473,-415,-361,21,789,0
13,606,-1083,192,587,-271,-291,255,773,0
14,762,-1761,355,617,-336,-191,951,764,0
15,270,-1821,524,549,-394,-125,914,748,0
16,266,-2100,657,575,-102,-109,1216,717,0
17,335,-2490,889,616,-18,4,1665,697,0
18,307,-2735,667,636,221,74,1831,693,0
19,917,-3113,129,392,576,117,2247,695,0
20,1529,-2856,-540,153,688,285,2284,708,0
21,1922,-2234,-1044,94,630,498,2126,728,0
22,1970,-2084,-1229,377,447,680,2119,762,0
23,2360,-2174,-1207,138,586,800,2428,809,0
24,2858,-1529,-1039,-66,495,952,2403,862,0
25,3037,-1075,-865,-58,402,1081,2335,921,0
26,3250,-1357,-908,-30,471,1222,2637,998,0
27,4587,-1482,-1218,-243,545,1342,3971,1092,0
28,5384,-372,-1137,-490,261,1398,4515,1174,0
29,4347,759,-117,-762,-107,1260,3414,1235,0
30,2455,1733,829,-1349,-210,519,2117,1280,0
31,2021,3311,1871,-484,-321,61,3306,1140,0
32,1300,1937,1376,1114,40,-7,1708,1135,0
33,1800,314,1476,1743,-7,70,1348,1257,0
34,732,-384,561,1730,-162,-33,1,1353,0
35,648,-740,151,682,305,-304,4,1243,0
36,1765,-239,-378,265,571,-118,820,1122,0
37,1271,-478,-1101,358,425,-63,748,1010,0
38,1486,-116,-858,3,601,-205,719,935,0
39,1453,105,-728,-83,613,-133,628,874,0
40,1586,330,-416,-146,765,-98,672,856,0
41,2147,361,-42,-78,795,-94,1177,845,0
42,1893,372,26,-230,670,-154,929,821,0
43,1905,632,466,-427,843,-188,1060,849,0
44,2082,961,653,-349,721,-108,1384,841,0
45,1804,895,573,191,456,88,1093,773,0
46,5493,-3396,-5327,1153,112,629,7371,882,0
47,1984,-270,-517,-598,-206,-285,1067,844,0
48,535,843,1080,-476,-304,-67,470,789,0
49,525,580,966,518,16,227,243,744,0
50,1060,131,543,778,101,245,198,759,0
51,993,-76,513,3,-144,17,120,636,0
52,885,375,734,-318,-124,-102,209,580,0
53,834,369,778,81,-176,-63,198,505,0
54,815,187,664,222,-95,-60,67,453,0
55,804,93,594,45,-78,-98,3,389,0
56,774,186,620,-109,-19,-134,8,346,0
57,800,268,636,-47,21,-124,56,303,0
58,860,234,584,47,63,-108,65,269,0
59,898,180,538,58,73,-99,62,242,0
60,915,181,520,83,83,-72,67,221,0
61,920,183,501,140,87,-31,63,210,0
62,935,146,478,192,89,-4,60,210,0
63,936,110,454,181,92,4,46,209,0
64,940,122,432,130,86,4,41,198,0
65,923,153,420,107,89,3,91,186,0
1,1626,1471,334,217,-237,-427,1217,392,0
2,2265,1542,554,305,-133,-560,1795,444,0
3,2267,1411,429,580,-155,-625,1704,528,0
4,2561,680,199,856,-154,-638,1657,638,0
5,2594,-104,229,833,-365,-620,1606,730,0
6,1885,-622,106,509,-480,-606,987,769,0
7,1558,-692,350,376,-452,-586,740,781,0
8,915,-939,477,521,-490,-442,395,793,0
9,549,-1448,678,586,-486,-333,690,800,0
10,226,-1875,913,746,-473,-226,1097,822,0
11,-12,-2511,1112,902,-395,60,1746,855,0
12,-177,-2722,948,490,-41,85,1887,784,0
13,182,-2359,453,180,426,-106,1408,722,0
14,688,-2423,-21,465,394,108,1518,701,0
15,798,-2867,-303,753,266,283,1991,730,0
16,985,-3151,-655,495,414,270,2365,724,0
17,1297,-2719,-898,320,551,323,2143,722,0
18,1743,-2261,-995,287,598,451,2023,738,0
19,2434,-2204,-988,277,536,614,2429,762,0
20,2506,-2111,-674,97,427,758,2345,784,0
21,2685,-1716,-496,3,581,893,2224,840,0
22,3651,-1820,-665,10,709,1106,3133,935,0
23,4881,-1671,-1078,-102,834,1207,4270,1042,0
24,6667,-38,-772,-203,649,1217,5711,1112,0
25,3997,1763,-1140,-769,-335,1113,3514,1168,0
26,1888,3488,1185,-1549,83,110,3139,1245,0
27,1275,4660,1827,683,-480,-323,4165,1175,0
28,978,1082,1373,1585,669,77,1003,1285,0
29,1239,-141,901,1459,63,-154,538,1321,0
30,635,-970,-323,749,280,-273,203,1226,0
31,901,-365,-683,-319,1022,-563,188,1222,0
32,2161,239,-90,-283,949,-129,1176,1177,0
33,2002,319,-984,94,742,116,1253,1093,0
34,2194,373,-786,-147,523,-15,1360,983,0
35,1627,523,-551,-177,454,24,795,884,0
36,1450,633,-198,-334,689,-17,594,860,0
37,2074,944,256,-454,878,-33,1293,885,0
38,2339,871,447,-29,623,100,1535,834,0
39,1848,385,366,452,548,174,922,814,0
40,1614,79,503,395,562,58,692,789,0
41,7845,1765,-7200,155,79,-167,9793,679,0
42,1996,-1321,-819,1575,-196,752,1529,894,0
43,141,391,1667,-6,-800,297,718,886,0
44,340,254,540,-489,772,-22,313,891,0
45,1529,397,1057,193,50,133,900,761,0
46,830,44,292,427,-54,122,119,698,0
47,1062,158,431,-181,-123,-49,156,603,0
48,828,371,819,-18,-207,-21,222,524,0
49,733,147,733,232,-169,12,46,476,0
52,818,319,661,-90,16,-143,99,330,0
53,876,263,608,-32,27,-145,98,294,0
54,895,250,605,-11,31,-138,108,263,0
55,899,214,600,56,41,-111,101,236,0
56,884,158,565,88,51,-85,60,215,0
57,855,129,532,92,70,-61,15,198,0
58,847,122,496,99,91,-29,10,186,0
59,875,163,466,94,111,3,4,178,0
60,905,229,439,131,129,34,31,179,0
61,909,277,387,244,212,100,26,211,0
62,1067,138,385,438,268,205,142,279,0
63,1231,-87,210,457,180,227,251,331,0
64,1103,-88,159,134,58,129,117,304,0
65,1102,27,236,46,-5,83,126,262,0
1,1182,1690,1064,-161,-212,-246,1320,249,0
2,1425,1259,958,601,-260,-82,1129,331,0
3,1307,1093,633,603,-350,-50,817,404,0
4,1799,815,427,680,-263,-188,1020,474,0
5,1714,628,-110,580,-375,-365,828,535,0
6,2489,449,-644,670,-335,-408,1609,598,0
7,2566,-253,-236,905,-805,-378,1589,732,0
8,914,-961,-801,568,-877,-421,549,811,0
9,1705,-1394,-1417,496,-516,-360,1618,809,0
10,2031,-1985,-1111,313,-813,-85,2049,822,0
11,1391,-1660,-773,164,-771,2,1299,815,0
12,807,-1391,110,343,-638,-35,611,797,0
13,459,-1521,364,692,-403,92,629,799,0
14,511,-1800,2,775,-89,286,871,805,0
15,1323,-1741,-854,547,287,305,1347,781,0
16,1787,-1178,-1079,654,205,393,1396,783,0
