Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
8,3146,130,1108,578,-711,-451,2337,897,7
9,2188,-19,955,415,-690,-399,1387,897,7
10,1456,93,868,464,-526,-216,697,864,7
11,1269,-140,748,609,-415,-16,479,839,7
12,1043,-158,754,668,-374,224,296,830,7
13,1013,-213,613,599,-334,368,203,820,7
14,921,-99,689,469,-353,358,154,793,7
15,788,-9,880,465,-341,324,181,767,7
16,448,-27,870,528,-266,312,21,747,7
17,322,-113,845,568,-111,321,88,730,7
18,326,-118,768,546,68,356,157,715,7
19,484,-112,578,466,235,394,237,702,7
20,851,82,399,312,377,441,56,693,7
21,769,552,397,238,369,522,26,691,7
22,957,855,138,208,481,575,290,708,7
23,1229,1030,-1,156,506,552,603,719,7
24,1427,1459,209,148,392,547,1051,713,7
25,1087,1616,23,192,412,516,947,708,7
26,1489,1272,-157,110,625,460,964,723,7
27,1646,1456,150,-73,611,522,1202,739,7
28,1601,2043,-37,-20,885,623,1595,808,7
31,3336,2857,522,446,1285,647,3423,1032,7
32,4311,1363,-155,805,1326,384,3523,1145,7
33,3669,1339,-198,711,732,85,2910,1120,7
34,3255,1137,139,754,219,-58,2450,1054,7
35,2947,582,330,736,-85,-316,2021,1004,7
36,2734,396,568,710,-137,-557,1820,985,7
39,958,-452,-87,57,101,-371,62,812,7
40,901,-210,2,-100,88,-231,74,703,7
41,754,106,79,-81,37,-141,234,595,7
42,651,210,96,48,-27,-50,309,491,7
43,567,198,115,110,-92,25,388,422,7
44,522,222,163,77,-118,66,409,368,7
45,507,285,176,7,-86,78,392,318,7
46,522,371,199,-47,-47,78,329,274,7
47,581,470,166,-83,-21,107,234,247,7
48,635,610,152,-129,-15,144,106,236,7
49,608,748,158,-132,7,144,23,228,7
50,573,752,92,-103,48,132,50,217,7
51,552,680,0,-102,74,133,124,210,7
52,573,673,-58,-126,82,155,114,211,7
53,652,738,-67,-118,93,184,12,216,7
54,718,737,-77,-75,71,213,31,220,7
55,806,693,-88,-55,34,240,66,225,7
56,905,702,-43,-82,-15,251,146,233,7
57,928,774,15,-92,-56,246,208,240,7
58,1009,806,105,-76,-56,243,295,244,7
59,1026,825,64,-33,-66,245,318,246,7
60,1034,804,43,12,-47,237,310,245,7
61,1016,729,29,29,-13,198,250,236,7
62,1000,671,-4,7,11,143,204,217,7
63,978,635,-29,-17,23,93,166,193,7
64,981,604,-18,-27,22,53,152,167,7
65,968,566,-13,-23,4,21,186,140,7
1,1841,2405,-262,368,81,226,2040,169,7
2,2913,2445,-337,427,-119,-47,2818,224,7
3,3460,2412,-421,399,-257,-368,3238,299,7
4,4161,1854,-10,290,-365,-624,3555,395,7
5,4569,1864,520,337,-481,-691,3961,497,7
6,4777,1501,1009,595,-591,-632,4107,607,7
7,4446,970,1227,731,-698,-570,3713,718,7
8,3881,751,1199,747,-705,-482,3130,801,7
9,3542,490,1135,644,-672,-433,2751,846,7
10,3118,326,1122,506,-682,-440,2329,868,7
11,2235,384,1107,495,-649,-396,1523,876,7
12,1837,284,979,638,-512,-261,1100,872,7
13,1387,-104,875,713,-495,-99,643,872,7
14,891,-284,966,672,-526,-7,344,868,7
15,565,-243,805,656,-330,93,13,842,7
16,466,-263,833,630,-239,197,9,814,7
17,201,-164,726,640,-132,272,229,793,7
18,149,-177,708,644,-27,292,255,775,7
19,333,-240,631,600,59,298,247,755,7
20,450,-236,704,535,71,363,131,734,7
21,105,-37,746,507,149,424,245,722,7
22,397,72,666,526,331,448,221,731,7
23,794,133,317,448,449,476,134,743,7
24,841,514,84,322,505,494,10,750,7
25,1156,835,-45,264,582,474,426,759,7
26,1363,993,-394,288,706,433,731,782,7
27,1687,763,-430,126,564,413,900,767,7
28,1131,1203,-158,18,515,432,658,748,7
29,1559,1263,52,148,784,389,1007,776,7
30,2247,1062,75,90,834,346,1486,802,7
31,2189,1521,16,84,1095,415,1665,876,7
32,3762,1529,68,197,1396,322,3061,990,7
33,4705,1822,77,306,1220,132,4046,1045,7
34,4260,1804,-971,488,963,62,3727,1052,7
35,3492,1541,-374,347,453,-152,2835,959,7
36,3105,959,-26,547,293,-359,2249,911,7
37,2905,356,44,586,354,-567,1927,906,7
38,2686,-39,15,557,395,-517,1686,896,7
39,2184,-316,85,530,375,-343,1208,863,7
40,1844,-873,-99,259,203,-332,1042,784,7
41,1063,-776,-319,-60,128,-262,354,687,7
42,804,-325,-196,-178,67,-85,110,591,7
43,805,64,47,-101,-21,37,191,494,7
44,867,240,239,51,-148,93,69,432,7
45,777,239,306,181,-205,145,131,407,7
46,727,182,300,209,-152,218,192,393,7
47,825,220,248,111,-62,266,110,373,7
48,925,348,222,2,16,256,12,350,7
49,1007,429,161,-54,83,234,106,330,7
50,1080,475,100,-75,107,228,184,317,7
51,1109,504,75,-64,76,219,220,301,7
52,1104,498,83,-43,13,199,213,282,7
53,1062,476,72,-51,-21,178,166,262,7
54,1048,460,82,-85,-19,160,147,246,7
55,1039,482,92,-119,-4,138,149,233,7
56,1034,524,91,-121,4,123,162,221,7
57,1021,551,79,-100,7,108,162,206,7
58,1009,549,54,-74,5,93,149,188,7
59,984,539,35,-52,0,77,122,169,7
60,966,513,30,-38,-9,59,94,149,7
61,956,473,15,-41,-18,38,66,131,7
62,946,458,22,-60,-24,16,51,118,7
63,935,463,39,-71,-29,-1,44,109,7
64,918,480,54,-67,-31,-14,37,102,7
65,908,464,59,-54,-29,-25,78,95,7
1,3319,1793,249,340,-359,-320,2780,371,7
2,3708,1768,237,453,-332,-320,3114,426,7
3,4085,1646,228,485,-365,-430,3410,489,7
4,4076,1382,550,617,-525,-408,3338,573,7
5,4139,971,907,696,-725,-405,3347,675,7
6,3766,714,1180,729,-871,-334,3010,776,7
7,3229,492,1321,686,-910,-289,2523,856,7
8,2535,273,1203,578,-854,-294,1819,899,7
9,1911,136,963,506,-679,-310,1144,899,7
10,1475,-175,892,417,-545,-290,732,868,7
11,943,-218,731,458,-427,-166,212,824,7
12,722,-481,596,543,-326,12,52,786,7
13,606,-567,579,590,-296,154,11,764,7
14,624,-533,680,545,-229,286,65,742,7
15,606,-336,748,461,-189,364,19,717,7
16,596,-93,941,472,-151,446,117,707,7
17,422,22,988,523,-70,474,74,707,7
18,448,69,974,551,96,448,74,709,7
19,526,217,941,588,231,467,99,724,7
20,520,149,687,590,364,453,125,745,7
21,985,104,500,508,517,419,109,763,7
22,1006,169,170,393,626,419,34,780,7
23,1371,317,-107,283,768,422,411,808,7
24,1746,334,-183,137,782,404,787,824,7
25,2156,594,-15,-93,700,467,1236,829,7
26,2079,1023,88,-75,823,577,1318,864,7
27,2957,1078,155,-84,880,674,2151,913,7
28,3379,1696,356,-62,761,633,2797,929,7
29,3347,1708,34,242,934,522,2757,962,7
30,3415,1261,-161,179,771,373,2643,944,7
31,3365,2258,136,308,654,321,3054,913,7
32,3015,1609,95,707,678,69,2418,927,7
33,3142,1052,189,842,515,-145,2318,941,7
34,3513,839,372,946,436,-224,2630,966,7
35,3223,-1499,-59,944,273,0,2555,969,7
36,1784,277,-1017,794,-3,-523,1072,965,7
37,2705,-328,229,518,-17,-832,1734,968,7
38,1592,-675,51,50,74,-780,729,931,7
39,971,-308,-100,-41,69,-406,23,827,7
40,868,-21,87,-45,93,-142,127,697,7
41,963,122,105,118,-38,-26,23,583,7
42,830,121,60,202,-160,43,159,518,7
43,686,77,106,190,-237,98,301,478,7
44,630,75,192,139,-252,127,337,445,7
45,632,112,222,69,-223,147,320,411,7
46,658,173,239,-9,-165,183,278,378,7
47,698,254,237,-81,-91,226,220,353,7
48,811,305,200,-162,-26,252,110,343,7
49,926,437,226,-272,1,262,48,349,7
50,922,633,241,-290,34,237,144,355,7
51,888,730,168,-219,81,216,161,347,7
52,969,695,152,-142,93,212,202,332,7
53,958,649,103,-78,70,221,161,314,7
54,990,584,50,-37,59,238,150,301,7
55,1037,530,11,-38,56,252,164,292,7
56,1113,513,-10,-75,52,260,225,289,7
57,1186,584,15,-100,29,267,322,288,7
58,1196,695,64,-87,10,262,384,286,7
59,1141,775,72,-41,11,242,381,277,7
60,1069,781,14,5,35,203,323,263,7
61,1043,709,-50,7,47,126,262,237,7
62,1030,667,-64,-8,40,41,228,201,7
63,1037,609,-71,-10,27,-23,204,168,7
64,1026,542,-55,-12,0,-66,161,148,7
65,1003,516,-10,-1,-30,-86,218,136,7
1,2004,2147,-161,196,-40,-56,1941,136,7
2,2445,2144,-161,389,-106,-180,2255,197,7
3,3220,2044,-120,445,-197,-270,2815,269,7
4,3823,1843,64,395,-380,-381,3244,348,7
5,3955,1887,431,435,-510,-447,3403,440,7
6,4491,1312,950,548,-637,-539,3774,551,7
7,4130,1159,1015,602,-698,-538,3407,654,7
8,3637,1018,1127,667,-681,-401,2941,730,7
9,3544,632,1100,636,-673,-421,2764,787,7
10,3062,321,1054,589,-673,-530,2254,838,7
11,2490,74,1000,616,-647,-528,1684,877,7
12,1770,-235,893,657,-578,-408,996,895,7
13,1218,-386,706,669,-480,-193,459,885,7
14,1171,-710,393,588,-317,83,424,842,7
15,1186,-668,278,341,-335,200,389,777,7
16,1269,-359,430,180,-373,287,387,722,7
17,963,-291,641,159,-431,275,192,685,7
18,534,-384,684,164,-380,158,51,636,7
19,544,-400,792,305,-229,141,40,590,7
20,399,-517,754,565,-66,347,2,605,7
21,584,-632,655,615,21,567,81,651,7
22,796,-99,590,508,65,686,4,692,7
23,804,401,566,500,109,721,61,730,7
24,1071,588,475,513,264,648,310,758,7
25,1145,545,423,515,377,604,336,782,7
26,1271,354,380,392,468,589,373,795,7
27,1507,428,365,267,632,616,608,820,7
28,2227,513,511,172,766,716,1341,868,7
29,2496,679,432,134,1035,867,1622,966,7
30,4221,1023,676,54,984,913,3395,1041,7
31,3596,1475,83,187,915,778,2887,1076,7
32,3710,1335,-231,240,838,514,2949,1063,7
33,3330,2013,164,158,453,469,2894,984,7
34,2796,1847,-3,415,414,233,2350,913,7
35,3136,1151,-3,621,411,-181,2340,884,7
36,3169,675,26,559,270,-379,2240,852,7
37,2651,716,-39,567,250,-327,1746,822,7
38,2742,714,244,659,256,-305,1843,811,7
39,2725,405,465,784,115,-403,1793,826,7
40,2430,-80,363,770,-12,-513,1458,846,7
41,1851,-483,43,559,-38,-561,913,835,7
42,1058,-512,-164,259,18,-462,186,774,7
43,777,-322,-98,18,84,-280,153,677,7
44,666,-61,-44,-60,108,-170,329,584,7
45,630,82,-15,0,99,-97,364,494,7
46,614,96,-37,91,64,-23,377,418,7
47,582,33,-77,129,33,61,412,364,7
48,595,4,-107,73,14,127,395,320,7
49,631,89,-84,-23,7,160,357,288,7
50,691,211,-27,-87,11,174,276,269,7
51,749,290,-15,-110,25,197,196,261,7
52,853,366,12,-118,37,234,71,261,7
53,952,435,29,-117,44,264,47,267,7
54,1043,471,-3,-109,63,279,144,275,7
55,1133,472,-46,-119,69,279,228,282,7
56,1176,507,-36,-138,54,275,281,288,7
57,1184,576,-10,-139,30,263,316,290,7
58,1166,596,-14,-123,22,240,309,286,7
59,1123,585,-32,-119,22,206,266,276,7
60,1119,596,-48,-123,29,171,268,263,7
61,1133,601,-52,-119,27,135,283,247,7
62,1114,569,-77,-121,11,93,253,228,7
63,1081,546,-52,-135,-16,52,212,211,7
64,1009,542,-8,-136,-42,20,145,197,7
65,934,516,27,-122,-48,-1,204,184,7
1,2456,2032,108,386,-175,-237,2189,324,7
2,2825,1964,-99,515,-204,-238,2442,379,7
3,3284,1868,-167,482,-303,-304,2781,432,7
4,3790,1781,119,490,-484,-358,3189,501,7
5,3593,1430,633,569,-643,-400,2918,590,7
6,3426,945,737,653,-615,-388,2629,667,7
7,3379,393,701,628,-627,-357,2473,725,7
8,2735,245,843,576,-703,-304,1872,771,7
9,2014,314,923,669,-626,-176,1237,803,7
10,1704,46,749,779,-519,-53,861,830,7
11,1329,-424,510,618,-523,23,485,826,7
12,805,-194,682,499,-509,32,72,803,7
13,567,-146,714,732,-264,204,76,803,7
14,536,-575,486,796,-181,355,75,820,7
15,530,-602,341,683,-117,423,128,818,7
16,538,-349,412,554,-50,490,237,803,7
17,601,-16,685,526,0,524,88,791,7
18,544,236,757,613,40,572,38,800,7
19,662,327,795,651,116,527,84,809,7
20,783,420,637,672,269,421,93,815,7
21,926,358,188,636,486,299,10,822,7
22,1326,331,-86,582,590,207,369,829,7
23,1332,296,-177,502,643,167,375,829,7
24,1517,27,-530,364,794,98,607,839,7
25,1796,207,-395,106,807,132,850,836,7
26,1841,747,-112,-46,908,123,989,852,7
27,2731,1384,249,-90,1144,-46,2071,911,7
28,3558,1650,454,-105,1221,-121,2948,975,7
29,3987,1809,314,25,1444,-87,3389,1069,7
30,5176,1368,-405,171,1460,-33,4369,1149,7
31,4563,1579,-710,31,927,13,3880,1105,7
32,4259,1520,-852,333,709,-26,3601,1040,7
33,3390,749,-709,448,364,-214,2543,955,7
34,3023,675,-204,499,170,-245,2104,880,7
35,2487,437,-153,629,261,-228,1529,848,7
38,1657,-127,-17,311,-93,-252,661,692,7
39,1152,-120,-36,236,-149,-187,158,621,7
40,835,-115,6,155,-156,-131,157,547,7
41,837,16,49,92,-135,-78,161,474,7
42,726,107,64,95,-103,-1,263,407,7
43,678,110,55,90,-96,54,310,354,7
44,770,145,75,40,-101,90,212,311,7
45,783,221,102,-13,-97,122,180,280,7
46,751,278,113,-54,-83,139,191,258,7
47,722,319,96,-91,-55,141,204,241,7
48,752,379,103,-139,-34,144,151,234,7
49,747,446,112,-172,-15,137,122,231,7
50,772,588,80,-145,47,139,26,226,7
51,874,615,37,-90,74,161,69,220,7
52,870,602,-23,-76,70,160,58,214,7
53,869,621,-63,-72,97,155,69,210,7
54,945,604,-125,-71,120,147,128,209,7
55,990,589,-160,-86,96,120,163,202,7
56,997,598,-159,-101,61,99,173,192,7
57,990,611,-133,-103,31,97,170,182,7
58,968,631,-83,-85,11,103,158,172,7
59,946,622,-47,-54,13,100,133,161,7
60,947,563,-60,-42,25,85,103,148,7
61,954,522,-69,-52,32,65,89,136,7
62,958,517,-69,-53,30,53,90,125,7
63,970,486,-74,-45,20,42,87,113,7
64,984,451,-67,-50,4,30,84,102,7
65,977,449,-49,-61,-8,17,104,94,7
1,2310,2212,10,442,82,93,2198,242,7
2,3136,2883,-166,574,121,67,3263,311,7
3,4340,2313,-72,701,-71,-79,3918,391,7
4,5309,1675,437,561,-597,-475,4584,502,7
5,5755,1553,1320,512,-1094,-544,5105,666,7
6,5793,1378,2116,553,-1221,-550,5319,822,7
7,5266,866,1822,532,-1106,-652,4639,936,7
8,4379,559,1452,490,-800,-675,3647,979,7
9,3754,349,1332,415,-640,-582,2998,975,7
10,3061,239,1183,326,-631,-491,2290,953,7
11,2277,267,1044,303,-608,-420,1519,922,7
12,1765,262,895,388,-497,-362,996,883,7
13,1357,71,821,495,-445,-276,587,850,7
14,1083,-288,750,544,-429,-217,348,825,7
15,813,-569,757,555,-403,-176,248,801,7
16,535,-536,774,663,-262,12,82,783,7
17,625,-784,655,692,-159,221,197,775,7
18,655,-751,538,519,-155,310,132,745,7
19,570,-424,632,410,-142,413,49,716,7
20,548,-171,772,454,-80,475,37,705,7
21,593,-94,804,540,41,517,3,713,7
22,816,15,923,623,164,566,232,742,7
23,432,178,792,706,334,677,80,800,7
24,903,27,512,677,647,739,38,878,7
25,1566,174,318,463,790,760,607,940,7
26,1851,313,80,299,921,820,878,1006,7
27,2526,662,43,148,777,738,1611,1021,7
28,2515,1093,50,258,780,635,1742,1024,7
29,2718,835,26,342,696,508,1843,1005,7
30,3052,909,-253,258,621,309,2194,952,7
31,2615,963,-342,191,634,170,1807,898,7
32,2679,1303,-209,170,609,177,1986,849,7
33,2951,1321,-546,311,757,56,2278,843,7
34,3164,817,-813,268,618,-152,2367,813,7
35,2617,1223,-731,224,420,-96,1979,747,7
36,2520,1037,-761,382,432,-103,1829,714,7
37,2301,587,-725,407,280,-252,1482,682,7
38,1912,388,-399,368,135,-285,991,643,7
39,1620,233,-196,329,103,-269,648,601,7
40,1356,143,-156,291,111,-225,372,558,7
41,1124,94,-156,238,122,-192,138,512,7
42,1015,142,-123,194,114,-136,32,462,7
43,936,136,-110,192,86,-77,47,414,7
44,935,130,-96,175,54,-35,51,368,7
45,924,108,-82,143,13,7,66,323,7
46,836,138,-62,94,-22,56,150,281,7
47,783,225,-31,46,-34,97,184,247,7
48,757,306,-13,13,-34,116,183,222,7
49,782,352,8,-12,-31,114,142,201,7
50,834,367,5,-33,-27,106,88,183,7
51,889,393,37,-54,-36,111,27,172,7
52,916,444,59,-76,-39,130,19,169,7
53,939,490,52,-90,-30,137,60,168,7
54,940,512,41,-103,-18,128,71,167,7
55,900,514,35,-121,-19,101,37,165,7
56,870,513,36,-130,-11,74,10,162,7
57,838,519,22,-118,2,69,14,157,7
58,886,492,36,-86,2,78,14,148,7
59,885,478,44,-46,0,101,6,141,7
60,906,459,29,-13,10,126,16,138,7
61,928,457,0,4,25,140,34,139,7
62,952,469,-17,13,29,137,61,139,7
63,974,476,-27,20,33,122,84,136,7
64,1000,472,-45,26,35,102,106,131,7
65,1013,446,-76,23,32,76,73,122,7
1,1446,2425,158,89,65,-68,1827,106,7
2,1902,2583,18,180,90,-289,2207,155,7
3,2523,2626,57,235,112,-451,2642,228,7
4,3369,2641,237,285,20,-586,3287,313,7
5,3948,2668,537,339,-138,-648,3795,399,7
6,4332,2600,911,349,-274,-743,4133,492,7
7,4370,2771,1359,539,-291,-775,4349,591,7
8,4767,1957,1447,755,-261,-865,4352,708,7
9,4587,1071,1306,794,-268,-906,3888,813,7
10,3830,582,1265,780,-293,-806,3075,882,7
11,3024,376,1085,788,-285,-609,2234,913,7
12,2451,279,1004,852,-300,-400,1663,927,7
13,2159,374,878,913,-272,-218,1360,937,7
14,2243,168,443,960,-254,7,1292,948,7
15,1801,-414,297,760,-461,23,871,936,7
16,1367,-513,388,534,-608,-14,510,911,7
17,1264,-387,829,509,-613,178,560,892,7
18,1223,-103,1161,615,-601,325,689,897,7
19,931,141,1282,735,-419,441,590,908,7
20,1057,98,1132,774,-156,476,551,911,7
21,1169,385,1101,834,22,464,651,919,7
22,909,696,888,1075,229,460,448,974,7
23,1254,342,236,1162,506,371,321,1043,7
24,1869,-41,-202,946,707,205,880,1074,7
25,1907,75,-160,607,693,296,915,1052,7
26,1514,131,-250,548,966,359,540,1075,7
27,2815,-154,-348,165,1301,447,1840,1137,7
28,4010,1019,640,-329,1089,612,3186,1168,7
29,4439,2576,437,200,1418,656,4150,1249,7
30,5419,1791,506,658,1447,196,4729,1319,7
31,4912,1628,-586,900,1035,81,4207,1330,7
32,4267,877,-1192,887,904,5,3516,1317,7
33,3758,128,-289,562,248,-337,2771,1194,7
34,3444,526,169,381,60,-476,2488,1077,7
35,2833,590,205,510,276,-433,1901,1006,7
36,2647,-131,-21,683,331,-439,1650,980,7
37,2073,-348,-284,385,126,-466,1121,907,7
38,1651,-376,-8,154,61,-432,693,818,7
39,1127,-239,-14,97,27,-283,152,714,7
40,810,-135,-81,111,23,-122,174,605,7
41,701,-51,-69,121,-6,-8,293,508,7
42,739,70,5,133,-72,83,257,441,7
43,713,189,85,151,-127,161,257,403,7
44,698,257,135,163,-129,204,244,381,7
45,700,256,140,153,-77,209,241,358,7
46,741,225,95,100,-15,202,219,332,7
47,814,237,88,14,41,204,147,307,7
48,889,322,89,-45,77,220,50,293,7
49,955,395,68,-68,96,228,35,285,7
50,1001,399,29,-79,108,224,77,280,7
51,1042,379,-4,-105,113,216,108,277,7
52,1095,382,-7,-138,107,214,159,277,7
53,1151,423,17,-159,88,218,226,278,7
54,1156,485,22,-155,77,218,253,278,7
55,1168,506,3,-148,80,206,272,275,7
56,1163,525,-7,-153,73,182,276,270,7
57,1130,566,-15,-149,64,149,263,260,7
58,1100,572,-24,-134,53,108,240,244,7
59,1061,558,-31,-121,34,66,199,223,7
60,1033,555,-32,-104,17,29,173,200,7
61,1006,513,-26,-79,2,2,129,176,7
62,983,467,-17,-66,-11,-16,88,154,7
63,976,454,1,-61,-18,-29,76,137,7
64,958,443,3,-50,-13,-41,55,122,7
65,946,424,-9,-42,-9,-55,118,112,7
1,1649,1939,-120,112,82,12,1548,118,7
2,2125,2130,-90,313,0,-77,2010,158,7
3,2693,1957,-25,400,-183,-232,2329,226,7
4,3056,1916,54,352,-339,-354,2607,301,7
5,3440,1894,447,205,-486,-496,2952,386,7
6,3484,2293,866,266,-547,-533,3259,470,7
7,3700,1937,1091,492,-504,-625,3316,564,7
8,3773,1447,1122,678,-440,-723,3193,668,7
11,2737,-11,851,838,-562,-569,1866,907,7
12,2037,-210,843,866,-592,-398,1214,950,7
13,1442,-468,716,790,-577,-252,676,962,7
14,888,-629,483,635,-515,-113,190,934,7
15,672,-557,432,398,-398,-9,26,860,7
16,678,-258,442,297,-259,86,150,768,7
17,596,-100,426,395,-173,163,260,707,7
18,698,-319,469,528,-159,190,100,682,7
19,671,-493,581,594,-202,279,15,683,7
20,664,-505,745,566,-198,352,118,685,7
21,588,-366,874,545,-123,400,115,685,7
22,618,-247,893,578,63,487,113,700,7
23,1038,-236,688,514,319,557,267,724,7
24,1413,-189,426,348,565,601,487,758,7
25,2109,-150,429,180,701,665,1157,803,7
26,2431,72,601,37,599,859,1505,852,7
27,2699,628,656,-22,568,1019,1847,914,7
28,3326,1042,872,34,608,1051,2592,974,7
29,3552,1736,1213,256,663,990,3135,1023,7
30,4214,1254,708,443,1094,887,3453,1113,7
31,4827,1287,403,269,1016,621,4011,1135,7
32,4556,2256,145,98,818,455,4086,1096,7
33,3929,1806,-374,224,879,259,3340,1065,7
34,3265,1857,-199,198,492,159,2761,963,7
35,2685,2545,267,734,457,361,2709,957,7
36,3141,905,1145,1209,534,64,2463,1030,7
37,2681,-1158,-1629,1079,-139,80,2344,1042,7
38,2273,39,236,761,158,-723,1285,1046,7
39,1766,-419,-213,337,-103,-680,827,990,7
40,967,-706,-61,-287,61,-538,198,914,7
41,666,185,-94,-312,75,-288,302,817,7
42,829,414,155,-137,37,-110,60,689,7
43,754,453,185,186,-100,19,101,594,7
44,644,263,103,328,-196,99,296,554,7
45,682,158,107,254,-234,142,291,518,7
46,713,175,179,111,-255,137,244,476,7
47,682,263,252,-16,-227,98,226,430,7
48,670,314,220,-106,-131,83,228,381,7
49,687,343,247,-166,-69,88,193,345,7
50,662,427,257,-170,-35,116,171,317,7
51,703,475,212,-118,0,159,125,293,7
52,768,484,155,-72,31,196,79,277,7
53,849,488,103,-35,57,227,15,269,7
54,934,505,74,-1,66,255,64,267,7
55,988,524,41,31,76,278,119,272,7
56,1076,506,4,61,88,294,189,280,7
57,1124,503,-4,76,80,299,231,287,7
58,1121,509,-32,69,81,288,231,291,7
59,1144,515,-66,52,93,259,256,289,7
60,1153,535,-89,26,95,212,274,277,7
61,1145,521,-118,-7,81,150,263,256,7
62,1130,502,-108,-54,56,81,241,227,7
63,1089,540,-112,-87,25,10,220,200,7
64,1061,514,-88,-81,0,-42,182,178,7
65,1022,461,-61,-64,-27,-72,201,162,7
1,1962,2043,-203,166,101,-19,1839,164,7
2,2413,2065,-117,350,-8,-188,2178,210,7
3,2928,1791,-9,434,-193,-413,2432,294,7
4,3737,2073,221,512,-241,-443,3279,379,7
5,4639,1907,717,698,-338,-374,4066,475,7
6,4975,1618,937,743,-583,-391,4314,584,7
7,4813,1576,1389,735,-828,-370,4251,701,7
8,4717,1169,1794,728,-979,-479,4180,823,7
9,3997,811,1620,683,-944,-576,3388,918,7
10,3332,603,1370,662,-745,-509,2652,958,7
11,2798,441,1243,610,-614,-372,2093,955,7
12,2256,390,1064,585,-527,-245,1524,928,7
13,1713,351,866,682,-437,-83,951,905,7
14,1486,-55,772,709,-445,42,675,892,7
15,1156,-344,715,552,-530,89,402,867,7
16,1075,-227,914,457,-517,169,429,836,7
17,759,-154,965,487,-409,249,237,805,7
18,978,-230,1033,509,-326,337,440,782,7
19,1029,-219,1021,457,-274,418,466,761,7
20,942,-44,1184,408,-245,462,513,741,7
21,683,384,1363,527,-103,449,572,733,7
22,729,495,1494,827,213,432,734,778,7
23,954,234,1366,1026,505,379,682,863,7
24,1390,-151,772,912,798,276,597,938,7
25,1580,-102,369,633,1141,228,625,1015,7
26,2178,-103,484,476,1349,418,1233,1110,7
27,3098,-32,387,420,1543,521,2122,1224,7
28,4231,-358,-17,285,1506,519,3246,1303,7
29,4382,171,-45,-31,1094,451,3385,1279,7
30,4802,379,-273,85,1117,442,3824,1264,7
31,4244,520,-63,18,909,332,3276,1204,7
32,3645,1589,61,60,709,255,2976,1114,7
33,3445,1191,-259,455,724,17,2654,1062,7
34,3109,565,-459,577,355,-267,2193,995,7
35,3188,325,8,589,-44,-380,2204,937,7
36,2658,-12,64,520,-160,-466,1658,892,7
37,1976,152,98,452,-60,-421,984,838,7
38,1657,337,257,554,153,-274,710,797,7
39,1911,85,188,665,284,-212,922,788,7
40,1734,-189,-30,580,152,-216,744,758,7
41,1324,-210,-73,368,-12,-199,342,690,7
42,1096,-113,-10,209,-104,-170,101,609,7
43,872,-28,18,129,-125,-153,127,534,7
44,730,-39,25,91,-101,-116,268,463,7
45,659,-54,15,41,-63,-45,338,388,7
46,668,10,5,-19,-53,24,331,322,7
47,687,101,33,-70,-67,72,304,282,7
48,706,197,78,-98,-68,100,262,256,7
49,737,224,40,-92,-39,117,228,236,7
50,851,140,-65,-117,-15,144,135,226,7
51,917,178,-6,-217,-49,189,65,239,7
52,882,396,121,-255,-89,202,25,258,7
53,829,525,177,-188,-53,203,2,263,7
54,864,474,119,-97,41,213,7,257,7
55,985,390,30,-85,118,245,59,263,7
56,1098,442,-10,-130,139,268,183,276,7
57,1209,540,-39,-150,152,269,324,289,7
58,1216,582,-53,-129,116,247,349,291,7
59,1184,595,-30,-112,54,216,325,283,7
60,1165,590,-8,-104,0,179,305,267,7
61,1149,599,46,-108,-31,139,296,249,7
62,1080,618,81,-107,-34,102,246,230,7
63,990,621,83,-97,-13,62,171,207,7
64,936,605,63,-80,12,17,116,182,7
65,957,572,24,-51,26,-19,195,157,7
1,1776,2308,-244,327,23,201,1922,226,7
2,2639,2172,-289,415,-157,-125,2430,273,7
3,2930,1996,-447,284,-214,-428,2573,329,7
4,3477,1959,-35,158,-265,-589,2991,396,7
5,4241,2008,484,171,-362,-729,3717,483,7
6,4406,2485,921,350,-382,-710,4141,562,7
7,4954,2231,1747,635,-472,-681,4707,658,7
8,4854,1265,1772,842,-581,-810,4319,787,7
9,4235,638,1542,951,-511,-791,3551,897,7
10,3439,145,1304,879,-506,-633,2680,957,7
11,2486,-106,1044,737,-584,-504,1698,978,7
12,1721,-220,808,634,-514,-393,913,964,7
13,1356,-402,442,466,-399,-246,481,903,7
14,1341,-460,110,367,-323,-70,421,821,7
15,1263,-272,150,341,-369,100,300,759,7
16,984,-5,319,392,-399,215,34,727,7
17,828,99,410,507,-371,246,70,716,7
18,886,-176,436,530,-370,193,3,708,7
19,811,-305,526,464,-378,185,13,691,7
20,803,-314,684,397,-339,251,100,669,7
21,785,-397,751,296,-273,338,156,640,7
22,720,-277,884,195,-158,397,173,606,7
23,915,-68,914,256,56,479,295,593,7
24,1164,236,1103,530,234,629,620,646,7
25,1390,33,1094,763,418,827,769,756,7
26,1668,-92,871,709,689,1024,883,890,7
27,2848,165,425,302,988,1074,1884,1010,7
28,3741,1154,635,80,645,936,2966,1035,7
29,3389,2429,914,282,637,906,3268,1057,7
30,3734,1776,477,449,947,713,3162,1099,7
31,3965,1873,46,356,1107,546,3385,1136,7
32,4209,2079,-22,313,1013,379,3694,1133,7
33,4062,2329,-12,482,790,154,3682,1094,7
34,3861,1256,-490,542,610,-190,3089,1043,7
