Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
51,902,689,505,-88,-160,64,242,557,0
52,777,558,393,23,-76,58,34,465,0
53,724,478,271,40,1,49,91,384,0
54,733,451,205,8,61,27,115,321,0
55,672,463,176,-8,87,12,165,274,0
56,610,487,137,7,117,19,207,243,0
57,631,521,108,47,133,48,174,224,0
58,671,594,103,93,126,77,97,214,0
59,682,684,112,143,123,84,27,212,0
60,699,748,107,196,154,54,29,221,0
61,794,766,93,250,212,-1,107,242,0
62,944,743,108,305,230,-72,206,271,0
63,1101,681,135,349,205,-139,301,302,0
64,1202,662,215,386,169,-183,388,333,0
65,1267,617,206,402,166,-238,274,366,0
1,1730,727,-814,107,-31,606,1045,444,0
2,2010,797,-638,-176,-103,605,1254,482,0
3,2129,1095,-373,-330,-203,618,1422,532,0
4,2014,1453,-185,-455,-302,471,1490,569,0
5,1903,1239,48,-375,-376,459,1271,596,0
6,1362,1086,115,-351,-367,310,745,595,0
7,963,961,171,-328,-319,169,371,573,0
8,861,878,214,-280,-192,72,248,528,0
9,876,846,244,-175,-129,16,242,466,0
10,801,817,271,-29,-106,-7,175,395,0
11,712,722,298,127,-88,-9,56,346,0
12,646,634,318,244,-63,1,40,327,0
13,587,554,299,291,-17,5,139,320,0
14,562,519,269,273,38,-15,189,311,0
15,554,521,256,243,90,-46,197,301,0
16,682,560,245,230,135,-74,84,296,0
17,900,627,299,244,168,-104,136,299,0
18,1233,707,416,289,173,-151,480,313,0
19,1574,653,487,332,201,-232,772,341,0
20,1678,486,531,365,158,-348,825,378,0
21,1499,326,515,373,163,-413,618,418,0
22,1582,271,465,325,226,-401,671,447,0
23,1612,263,493,276,205,-372,706,459,0
24,1348,275,406,236,219,-372,434,465,0
25,1565,-135,-145,691,223,49,577,517,0
26,1303,79,-4,552,67,-438,305,555,0
27,1796,291,336,193,390,-408,850,563,0
28,1052,103,149,146,194,-284,67,525,0
29,1276,376,255,125,185,-158,354,475,0
30,1182,374,230,161,90,-117,260,423,0
31,991,301,227,158,-7,-134,60,380,0
32,818,222,244,105,-31,-158,117,342,0
33,733,192,243,55,-14,-139,204,304,0
34,736,191,212,7,23,-96,210,262,0
35,843,226,182,-45,44,-63,108,228,0
36,889,247,149,-89,35,-42,65,203,0
37,865,242,138,-112,29,-19,91,186,0
38,833,254,137,-105,31,20,118,171,0
39,881,286,141,-72,35,79,63,159,0
40,935,317,128,-32,30,140,4,156,0
41,1003,369,123,-2,36,193,75,164,0
42,1107,439,10,-1,50,230,190,178,0
43,1272,443,-22,-2,45,249,347,193,0
44,1274,436,-33,-52,-36,267,346,209,0
45,1043,508,-41,-104,-68,276,160,228,0
46,938,496,-94,-123,-35,268,65,241,0
47,1035,487,-70,-146,-32,271,145,255,0
48,1130,639,-16,-144,-37,307,298,272,0
49,1152,851,11,-68,18,346,432,288,0
50,1187,911,-25,36,86,345,496,302,0
51,1089,880,-90,112,131,278,403,307,0
52,1011,793,-177,143,176,175,297,302,0
53,1005,707,-213,158,185,81,247,293,0
54,1033,605,-220,173,110,27,217,276,0
55,1018,526,-208,160,-13,11,164,252,0
56,1037,545,-111,151,-142,4,176,243,0
57,1050,586,26,161,-239,-17,202,252,0
58,1037,569,137,172,-295,-56,190,271,0
59,979,517,190,164,-302,-96,123,288,0
60,932,406,221,119,-287,-131,40,297,0
61,842,350,245,18,-250,-169,55,298,0
62,811,369,268,-59,-158,-181,69,288,0
63,837,408,293,-88,-64,-177,23,272,0
64,1037,469,342,-71,9,-170,188,254,0
65,1379,542,384,-29,46,-158,207,236,0
1,1488,82,-486,268,419,115,567,593,0
2,1304,87,-594,26,289,56,435,533,0
3,1165,164,-558,-143,134,-30,302,466,0
4,1038,247,-467,-205,-26,-102,164,419,0
5,1028,353,-326,-171,-179,-126,134,390,0
6,1133,475,-175,-66,-315,-119,240,381,0
7,1358,564,58,62,-437,-100,471,395,0
8,1490,599,223,154,-525,-85,621,426,0
9,1571,560,285,145,-534,-94,692,453,0
10,1593,514,278,48,-484,-130,696,463,0
11,1544,473,283,-87,-414,-184,639,463,0
12,1547,404,349,-262,-391,-273,636,479,0
13,1505,445,382,-392,-318,-371,615,508,0
14,1512,498,381,-428,-217,-438,636,536,0
15,1558,526,395,-393,-123,-484,691,556,0
16,1553,542,392,-294,-80,-500,690,562,0
17,1484,502,384,-172,-32,-495,612,554,0
18,1326,404,353,-51,-5,-463,430,536,0
19,1168,260,297,21,21,-428,232,515,0
20,989,37,206,31,31,-410,10,494,0
21,752,-100,54,-20,66,-383,239,473,0
22,619,-187,-50,-99,102,-262,351,438,0
23,580,-124,-58,-154,110,-110,404,394,0
24,623,47,-46,-143,70,16,373,347,0
25,634,179,-39,-55,24,100,340,301,0
26,757,202,-35,35,-1,163,215,274,0
27,978,175,-37,48,-30,239,5,268,0
28,1200,219,-4,-7,-57,338,219,283,0
29,1284,359,-10,-60,-66,429,333,314,0
30,1417,525,-66,-58,-42,490,512,350,0
31,1663,634,-86,-32,-73,533,781,387,0
32,1795,725,-55,-48,-145,561,936,426,0
33,1821,472,-506,-142,-139,567,948,461,0
34,725,-96,593,-617,-307,218,58,513,0
35,1317,1029,248,-317,-369,432,689,540,0
36,1399,804,308,-294,-264,242,642,525,0
37,1102,710,339,-195,-232,105,354,484,0
38,984,619,240,-104,-95,60,187,417,0
39,980,533,230,-3,-65,84,139,355,0
40,926,482,189,45,-69,123,60,314,0
41,808,466,158,54,-65,143,53,284,0
42,769,476,107,42,-31,151,89,259,0
43,759,506,89,10,1,153,83,238,0
44,754,574,78,-15,25,151,49,221,0
45,737,681,91,-3,44,133,7,204,0
46,735,757,109,56,72,100,60,190,0
47,797,779,111,128,96,55,119,186,0
48,875,742,102,173,102,-9,151,189,0
49,975,666,78,171,100,-100,183,195,0
50,1151,612,99,129,105,-184,307,206,0
51,1373,622,158,98,108,-235,515,220,0
52,1382,631,177,125,99,-253,529,235,0
53,1253,586,199,189,111,-265,397,257,0
54,1286,533,217,235,113,-275,408,281,0
55,1385,491,217,238,103,-291,485,302,0
56,1501,487,217,217,97,-314,592,320,0
57,1640,470,644,206,62,-329,823,335,0
58,1731,614,-710,766,94,267,969,431,0
59,1214,194,-163,671,-180,-325,240,498,0
60,1753,346,232,142,80,-502,801,504,0
61,1057,-227,53,-101,-202,-436,82,501,0
62,1093,272,119,-382,-45,-348,132,504,0
63,972,420,250,-343,-70,-297,87,495,0
64,962,473,223,-228,-23,-317,94,474,0
65,868,358,182,-98,7,-329,244,448,0
1,1477,645,-491,-7,-125,315,684,345,0
2,1115,628,-445,-97,-122,261,354,337,0
3,973,550,-394,-162,-112,207,185,326,0
4,1015,531,-291,-221,-152,174,181,325,0
5,984,448,-130,-296,-192,63,88,331,0
6,1067,590,105,-245,-169,121,223,329,0
7,869,572,130,-173,-119,109,48,310,0
8,748,685,94,-68,-15,109,18,274,0
9,749,661,59,50,74,114,0,248,0
10,814,662,34,144,119,120,49,243,0
11,854,644,11,214,117,126,69,249,0
12,887,633,11,258,80,122,89,258,0
13,869,629,31,278,37,103,73,266,0
14,791,615,33,285,22,66,2,271,0
15,734,602,50,285,37,24,49,275,0
16,750,617,69,302,56,-7,26,281,0
17,869,614,94,340,62,-37,68,294,0
20,1184,567,230,376,-4,-121,332,340,0
21,1188,539,239,363,-17,-156,326,351,0
22,1144,495,241,338,-29,-192,269,358,0
23,1134,464,230,306,-31,-221,246,362,0
24,1210,462,252,284,-36,-235,319,364,0
25,1360,483,294,283,-54,-231,472,365,0
26,1474,462,350,283,-91,-227,583,366,0
27,1473,413,386,263,-132,-224,577,367,0
28,1342,359,410,221,-170,-220,448,364,0
29,1165,284,424,155,-175,-222,271,356,0
30,1063,257,452,70,-146,-234,183,341,0
31,977,298,434,28,-71,-212,109,318,0
32,960,335,434,39,16,-170,105,289,0
33,957,332,424,71,64,-141,98,265,0
34,919,316,395,91,97,-122,49,248,0
35,899,303,357,92,137,-108,13,238,0
36,892,291,328,83,173,-98,6,233,0
37,897,298,306,82,203,-82,6,233,0
38,937,308,280,88,232,-61,25,237,0
39,1007,317,265,89,251,-37,88,243,0
40,1079,326,244,78,255,-11,153,248,0
41,1134,361,235,58,252,10,213,250,0
42,1128,411,229,45,252,28,222,251,0
43,1114,471,231,56,275,33,231,257,0
44,1206,512,226,89,312,36,329,271,0
45,1313,543,210,135,330,35,436,288,0
46,1257,547,212,194,325,25,387,306,0
47,1162,536,216,261,329,8,297,329,0
48,1130,531,201,327,353,-9,264,359,0
49,1150,508,177,382,382,-35,269,395,0
50,1216,476,154,412,390,-65,314,430,0
51,1292,463,132,425,375,-90,378,459,0
52,1309,426,105,432,339,-113,380,479,0
53,1268,364,64,422,298,-134,320,490,0
54,1208,286,0,374,254,-147,241,487,0
55,1119,221,-63,297,206,-143,142,467,0
56,995,189,-111,201,146,-128,18,429,0
57,900,173,-140,109,97,-108,72,379,0
58,843,169,-139,35,45,-83,129,323,0
59,782,201,-134,-8,16,-55,181,270,0
60,809,211,-132,-7,11,-6,153,219,0
61,854,223,-138,-8,-16,50,106,185,0
62,839,266,-167,-13,-40,96,104,169,0
63,901,251,-215,-26,-45,129,40,163,0
64,998,192,-208,-96,-105,159,37,173,0
65,1081,196,-146,-212,-192,177,109,205,0
1,2121,-458,-939,-19,172,-145,1364,271,0
2,1545,124,93,254,-87,-39,552,271,0
3,1077,309,-15,363,-272,54,120,308,0
4,978,528,105,270,-322,98,116,332,0
5,989,609,305,191,-307,37,200,338,0
6,978,615,364,246,-255,-45,211,342,0
7,1031,508,309,257,-147,-99,190,336,0
8,1114,438,287,206,-94,-111,230,319,0
9,1118,424,259,122,-70,-123,223,292,0
10,1088,422,266,30,-74,-174,196,272,0
11,1057,421,263,-43,-56,-224,167,264,0
12,1051,418,260,-94,-22,-264,160,268,0
13,1063,428,249,-113,7,-294,172,277,0
14,1091,416,238,-110,36,-316,191,289,0
15,1075,376,215,-98,58,-327,158,300,0
16,1010,331,183,-82,77,-325,78,309,0
17,949,274,154,-61,86,-310,0,312,0
18,867,192,126,-41,74,-278,103,308,0
19,771,110,76,-34,64,-223,217,293,0
20,692,63,39,-39,63,-139,304,266,0
21,628,75,-10,-36,73,-31,367,230,0
22,641,138,-45,-7,89,81,342,208,0
23,708,200,-93,36,103,193,258,210,0
24,888,211,-156,41,113,287,74,230,0
25,1207,269,-185,-19,87,337,250,254,0
26,1706,388,-155,-103,-20,356,756,277,0
27,1869,441,-61,-168,-206,398,921,317,0
28,1749,482,73,-260,-342,443,815,377,0
29,1630,548,175,-380,-412,463,728,447,0
30,2184,2050,298,-834,-665,-24,2010,570,0
31,1477,720,463,-521,-635,330,707,633,0
32,1137,594,597,-509,-450,311,414,656,0
33,1058,780,700,-394,-412,88,489,640,0
34,719,631,439,-262,-216,-39,52,580,0
35,840,502,431,-159,-34,-91,69,501,0
36,799,427,338,-64,36,-88,33,424,0
37,822,327,306,-3,52,-71,63,356,0
38,770,253,278,23,36,-46,143,297,0
39,726,192,259,21,30,-10,205,245,0
40,708,173,244,-9,39,33,231,206,0
41,708,206,219,-57,56,78,230,187,0
42,759,295,215,-99,71,109,157,182,0
43,806,378,174,-135,101,134,92,189,0
44,826,538,120,-160,177,152,6,207,0
45,997,624,83,-148,234,152,179,229,0
46,1041,737,18,-126,260,123,275,246,0
47,1008,803,-97,-83,281,89,292,258,0
48,1022,883,-176,-24,299,40,362,266,0
49,1168,869,-232,41,292,9,474,272,0
50,1429,872,-253,73,189,0,693,258,0
51,1216,823,-221,104,42,-9,484,229,0
52,1127,792,-86,114,-61,-69,380,212,0
53,1149,772,45,121,-125,-138,384,214,0
54,1168,722,140,150,-118,-219,380,229,0
55,1256,607,205,202,-77,-288,409,255,0
56,1341,446,210,220,-54,-314,428,281,0
57,1252,345,187,205,-27,-289,312,296,0
58,1158,277,159,160,-22,-236,201,294,0
59,1091,292,119,77,-37,-196,135,277,0
60,1080,356,101,7,-44,-187,141,260,0
61,1090,390,93,-36,-56,-197,161,250,0
62,1069,367,97,-62,-87,-207,134,246,0
63,971,324,109,-86,-115,-214,29,248,0
64,874,282,124,-111,-125,-218,73,253,0
65,851,237,123,-136,-120,-220,152,259,0
1,2253,681,-416,919,232,57,1390,452,0
2,1551,77,423,809,222,-597,609,567,0
3,2347,189,385,393,266,-650,1385,614,0
4,1530,128,84,181,188,-588,537,620,0
5,1342,135,145,13,227,-441,356,595,0
6,1112,218,119,-20,207,-302,139,549,0
7,968,276,68,-14,188,-229,8,498,0
8,899,291,54,32,148,-191,53,447,0
9,804,242,52,94,100,-153,158,399,0
10,741,153,50,130,51,-104,241,354,0
11,677,90,42,117,12,-49,315,308,0
12,645,56,22,55,-11,0,352,258,0
13,661,45,9,-32,-28,41,337,218,0
14,731,64,11,-111,-46,85,266,204,0
15,829,112,38,-150,-70,155,162,208,0
16,902,157,92,-149,-103,233,79,225,0
17,1076,308,163,-118,-106,338,131,255,0
18,1311,504,172,-40,-58,455,415,296,0
19,1657,658,131,61,-6,538,787,345,0
20,2057,698,118,101,-40,565,1175,391,0
21,2150,652,98,22,-157,562,1248,429,0
22,1965,474,111,-199,-290,508,1024,466,0
23,1712,352,259,-555,-405,387,766,531,0
24,1457,383,425,-797,-419,308,565,615,0
25,1268,530,552,-830,-359,250,481,679,0
26,1161,725,568,-672,-315,190,481,696,0
27,1031,777,528,-411,-259,112,394,657,0
28,936,677,485,-165,-190,60,252,577,0
29,845,509,418,-8,-124,40,71,487,0
30,742,372,332,22,-54,33,106,403,0
31,660,340,273,1,7,23,208,327,0
32,596,356,228,-10,73,17,269,277,0
33,669,412,188,9,139,38,192,250,0
34,691,506,143,52,187,78,131,242,0
35,806,567,114,116,217,115,7,248,0
36,810,649,80,177,204,124,41,257,0
37,764,727,28,230,225,93,54,273,0
38,905,744,-43,261,278,38,172,295,0
39,1031,730,-75,277,278,-34,265,314,0
40,1220,683,-77,275,225,-113,400,326,0
41,1369,639,-36,268,125,-183,511,330,0
42,1458,615,41,252,39,-238,582,333,0
43,1570,555,131,217,-8,-301,670,341,0
44,1749,494,202,155,-42,-362,828,352,0
45,1716,432,219,96,-50,-382,783,361,0
46,1423,425,265,73,-16,-359,508,362,0
47,1221,86,228,322,147,-79,245,362,0
48,848,270,85,290,-13,-346,106,379,0
49,1216,146,285,83,98,-352,257,378,0
50,1077,330,144,49,112,-278,135,363,0
51,1202,389,189,93,109,-215,277,342,0
52,1159,388,165,159,70,-175,233,323,0
53,1098,300,161,186,29,-147,149,306,0
54,973,200,139,138,-24,-124,3,282,0
55,875,139,126,21,-68,-117,105,253,0
58,660,267,178,-175,-5,-100,266,229,0
59,657,220,142,-110,12,-75,292,209,0
60,636,139,99,-53,20,-30,341,180,0
61,682,110,54,-26,27,48,307,156,0
62,784,150,28,-10,28,146,201,154,0
63,973,247,0,12,24,240,3,172,0
64,1243,380,-11,44,-24,305,299,199,0
65,1430,439,-51,57,-96,349,278,232,0
1,1417,1093,92,471,822,447,791,581,0
2,2295,788,-285,457,931,419,1443,688,0
3,1762,611,-348,314,604,262,897,696,0
4,1255,276,-581,176,184,175,410,618,0
5,1018,354,-317,-7,-206,5,123,536,0
6,1231,391,18,-100,-532,-191,291,543,0
7,1340,413,77,-180,-719,-295,404,594,0
8,1386,373,285,-278,-716,-316,463,641,0
9,1204,431,479,-307,-622,-307,365,664,0
10,993,470,500,-255,-416,-253,207,641,0
11,927,497,497,-172,-222,-200,163,582,0
12,929,585,436,-62,0,-170,181,501,0
13,1060,655,368,81,158,-168,299,450,0
14,1170,626,302,212,217,-181,360,430,0
15,1240,540,235,284,207,-205,372,425,0
16,1245,448,183,282,141,-238,335,419,0
17,1227,376,152,220,70,-273,292,407,0
18,1163,314,138,127,20,-305,212,391,0
19,1087,260,137,28,5,-325,126,378,0
20,1011,216,132,-50,7,-327,42,368,0
21,901,176,108,-104,12,-311,75,360,0
22,781,157,84,-127,32,-264,198,347,0
23,711,136,57,-117,55,-201,273,325,0
24,655,142,3,-76,89,-132,329,295,0
25,621,191,-39,16,127,-24,349,262,0
26,716,219,-88,149,164,112,246,259,0
27,850,170,-126,229,137,212,124,275,0
28,1137,113,-137,184,83,268,150,287,0
29,1540,114,-87,9,-56,322,546,295,0
30,1365,219,32,-187,-174,369,382,325,0
31,1261,391,81,-310,-173,395,322,366,0
32,1372,534,100,-355,-114,417,475,405,0
33,1504,653,-87,-339,-100,404,641,431,0
34,546,239,126,-628,-302,-121,390,486,0
35,786,1115,202,-49,-389,371,379,497,0
36,1344,737,522,90,-252,263,619,472,0
37,953,469,284,112,-188,181,99,434,0
38,943,399,142,2,-16,160,33,379,0
39,959,436,182,-84,45,171,69,342,0
40,867,520,138,-79,89,197,20,320,0
41,817,568,88,-35,136,210,1,306,0
42,833,594,37,17,169,209,23,299,0
43,808,626,-19,66,170,200,22,293,0
44,745,674,-93,114,171,175,8,288,0
45,773,714,-170,162,170,124,65,283,0
46,845,740,-220,209,123,52,144,276,0
47,924,696,-208,239,35,-4,175,269,0
48,1014,656,-131,210,-61,-48,214,260,0
49,1240,660,-15,130,-134,-119,404,252,0
50,1472,696,78,31,-164,-197,630,253,0
51,1452,682,113,-40,-133,-261,608,261,0
52,1300,675,158,-56,-45,-305,473,272,0
53,1300,700,202,0,26,-315,490,280,0
54,1352,688,219,99,35,-315,532,291,0
55,1416,637,252,188,27,-330,573,308,0
56,1547,532,301,231,10,-352,663,331,0
57,1555,454,320,237,-9,-358,651,350,0
58,1600,420,316,207,-15,-366,684,364,0
59,1578,356,270,143,-42,-366,640,370,0
60,1407,268,225,21,-64,-370,449,371,0
61,1205,227,220,-114,-72,-383,245,378,0
62,994,260,235,-185,-41,-381,53,387,0
63,891,304,228,-155,22,-352,31,387,0
64,823,250,182,-70,70,-297,120,372,0
65,716,144,138,-3,80,-233,280,347,0
1,1684,1761,-657,68,-184,98,1523,361,0
2,1097,642,-116,175,158,531,276,405,0
3,1339,690,119,3,184,370,511,406,0
4,1070,624,-32,-138,164,252,239,391,0
5,1061,528,-117,-277,143,156,190,382,0
6,1004,492,-47,-392,85,77,119,387,0
7,919,514,-25,-455,5,15,53,401,0
8,818,528,21,-447,-71,-28,26,411,0
9,770,536,49,-385,-105,-44,60,409,0
10,774,567,92,-296,-121,-30,36,391,0
11,714,596,116,-192,-108,-4,62,357,0
12,621,608,115,-106,-65,3,123,310,0
13,565,636,89,-29,16,-5,144,255,0
14,669,659,26,45,95,-28,60,225,0
15,848,672,-6,116,123,-52,82,215,0
16,947,667,9,184,101,-73,158,217,0
17,996,630,73,260,79,-89,180,230,0
18,1129,529,129,305,58,-112,253,250,0
19,1392,464,166,273,20,-151,476,262,0
20,1403,472,154,201,-1,-183,488,264,0
21,1290,518,146,183,59,-183,397,264,0
22,1341,547,138,206,82,-191,454,270,0
23,1396,537,117,226,60,-217,500,279,0
24,1477,502,133,236,22,-246,565,292,0
25,1458,418,169,253,-27,-248,526,304,0
26,1622,360,71,271,-45,-215,662,313,0
27,1328,248,140,90,-46,-326,358,318,0
28,1197,244,188,-35,-58,-325,235,321,0
29,1140,302,166,-110,-27,-321,190,325,0
30,1063,327,175,-130,1,-312,125,327,0
31,1000,355,171,-96,17,-294,74,323,0
32,914,292,155,-44,21,-283,28,316,0
33,808,202,132,-7,18,-265,156,306,0
34,753,107,106,0,17,-230,232,290,0
35,757,38,87,-20,10,-176,237,268,0
36,750,-11,80,-52,-6,-111,245,238,0
37,741,2,96,-72,-29,-16,252,206,0
38,744,64,100,-60,-31,105,246,190,0
39,867,182,73,-29,-20,225,111,197,0
40,1062,273,33,-9,-19,323,97,222,0
41,1334,421,20,37,-38,438,398,266,0
42,1520,539,-16,138,-85,546,612,326,0
43,1388,541,-114,219,-81,624,494,394,0
44,1348,478,-235,223,-15,624,449,448,0
45,1830,0,-1298,114,87,593,1243,480,0
46,822,330,-185,96,-264,513,95,501,0
47,1469,-43,201,-144,-69,488,483,503,0
48,1438,470,154,-350,90,325,520,500,0
49,1264,556,73,-364,84,259,382,490,0
50,1214,704,116,-364,155,162,408,478,0
51,1156,845,135,-200,150,161,438,441,0
52,1040,835,106,45,90,172,337,393,0
53,917,717,81,240,45,148,166,371,0
54,854,611,25,317,45,122,50,365,0
55,786,541,-75,292,87,91,42,355,0
56,767,540,-137,218,129,49,52,336,0
57,764,598,-139,171,131,2,19,312,0
58,799,627,-119,182,101,-47,22,292,0
59,900,616,-58,234,40,-90,92,284,0
60,1050,595,38,303,-43,-113,207,292,0
61,1185,573,155,359,-118,-128,325,313,0
62,1303,541,228,376,-168,-147,429,338,0
63,1380,489,250,329,-191,-169,485,353,0
64,1560,446,289,202,-211,-213,648,355,0
65,1604,472,274,61,-193,-264,423,350,0
1,1745,484,-492,-407,-161,511,876,471,0
2,1181,509,742,-617,-296,265,484,523,0
3,1065,1204,335,-105,-305,435,641,527,0
4,1072,929,403,104,-199,248,474,488,0
5,960,574,265,172,-155,113,149,442,0
6,962,409,139,82,-38,49,54,374,0
7,967,387,146,-11,0,58,51,311,0
8,825,457,114,-45,23,84,50,268,0
9,830,537,110,-18,38,109,5,237,0
10,791,602,87,41,37,131,2,218,0
11,751,623,59,87,51,125,22,207,0
12,716,621,33,110,70,91,51,197,0
13,770,644,25,116,71,46,4,186,0
14,812,670,26,131,73,-4,53,179,0
15,960,676,62,164,71,-61,175,180,0
16,1084,658,102,204,52,-107,272,191,0
17,1109,594,122,223,49,-148,263,207,0
18,1271,543,165,205,54,-191,391,223,0
19,1416,555,201,187,42,-216,534,236,0
20,1291,548,210,210,49,-223,418,251,0
21,1161,514,222,261,67,-222,288,270,0
22,1142,420,236,298,43,-228,239,291,0
23,1149,388,256,297,12,-236,239,309,0
24,1228,382,272,296,8,-226,314,321,0
25,1258,372,274,295,4,-199,340,328,0
26,1233,339,268,272,-3,-171,306,326,0
27,1196,312,244,208,-32,-151,259,313,0
28,1126,313,231,121,-63,-148,191,290,0
29,1004,329,245,36,-79,-160,84,269,0
30,929,346,269,-18,-72,-179,27,253,0
31,915,367,281,-39,-46,-193,25,243,0
32,920,356,283,-30,-15,-195,26,234,0
33,912,316,269,-15,5,-191,1,225,0
34,867,262,255,-10,18,-184,59,217,0
35,873,223,229,-17,43,-165,70,208,0
36,899,214,201,-24,59,-124,54,194,0
37,873,189,180,-23,69,-79,88,176,0
38,843,167,142,-28,71,-34,128,158,0
39,803,166,71,-46,100,31,176,149,0
40,897,328,-11,-33,199,144,44,168,0
43,1135,254,-425,51,15,265,238,238,0
44,1035,290,-340,-105,-73,277,127,251,0
45,1008,474,-245,-186,-88,284,140,271,0
46,1144,603,-184,-145,-51,299,306,284,0
47,1284,711,-130,-97,-59,305,473,292,0
48,1226,730,-135,-50,-25,335,433,301,0
49,1173,729,-152,-22,9,321,389,305,0
50,1063,729,-151,-10,21,278,297,300,0
51,978,689,-156,-8,23,222,206,284,0
52,936,633,-143,-26,2,159,138,259,0
53,929,608,-113,-51,-27,102,116,231,0
54,916,627,-66,-52,-51,73,111,205,0
55,861,643,-20,-27,-63,50,74,181,0
56,777,630,14,8,-60,23,0,157,0
57,752,622,53,46,-42,-3,22,138,0
58,793,666,106,98,-25,-25,40,131,0
59,802,670,139,173,0,-54,54,141,0
60,892,630,177,238,20,-95,106,164,0
61,1018,569,195,265,27,-141,182,191,0
62,1144,517,205,247,25,-190,272,215,0
63,1332,477,206,190,37,-238,429,233,0
64,1294,450,195,139,48,-261,383,246,0
65,1133,421,195,114,82,-260,235,256,0
1,1831,107,-414,342,210,-346,880,598,0
2,1784,-110,-539,283,67,-160,866,545,0
3,1509,-91,-500,121,-155,-80,592,478,0
4,1500,119,-373,68,-339,-11,550,451,0
5,1305,213,-234,108,-620,56,342,487,0
6,1337,353,122,127,-872,131,388,568,0
7,1462,401,458,50,-1050,197,583,668,0
8,1135,239,561,-155,-1054,168,288,750,0
9,838,174,523,-386,-813,82,3,780,0
10,638,421,655,-367,-582,51,6,762,0
11,777,702,924,-50,-473,144,396,709,0
12,625,605,891,245,-441,266,245,681,0
13,462,397,667,305,-251,356,96,651,0
14,483,208,428,129,7,379,321,601,0
15,767,369,384,-112,243,380,66,573,0
16,1050,599,406,-158,341,436,275,573,0
17,1299,702,375,-75,368,479,523,580,0
18,1458,669,287,39,342,491,629,584,0
19,1604,640,116,61,347,531,730,594,0
20,1778,710,-65,-3,434,544,915,614,0
21,2161,785,-49,-54,431,536,1299,629,0
22,2033,885,-100,-80,357,501,1219,627,0
23,2037,855,-100,-72,259,442,1211,605,0
24,1851,861,-50,-90,158,392,1042,570,0
25,1550,1083,-9,-21,144,375,890,537,0
26,1361,1024,-130,175,275,327,708,521,0
27,1229,743,-215,257,311,213,452,508,0
28,1136,613,-307,222,315,108,326,486,0
29,1200,378,-467,103,281,21,342,449,0
30,1247,332,-500,-103,174,-53,383,401,0
31,1278,517,-356,-191,28,-90,423,363,0
32,1183,645,-229,-117,-124,-91,366,329,0
33,1132,659,-111,9,-246,-96,314,316,0
34,1108,586,-26,103,-344,-110,253,328,0
35,1128,498,62,122,-405,-138,234,351,0
36,1122,420,153,81,-435,-173,207,376,0
37,1046,358,189,0,-406,-201,121,391,0
38,961,342,222,-79,-325,-206,43,391,0
39,898,351,258,-132,-227,-188,1,377,0
40,843,409,283,-152,-133,-175,21,355,0
41,870,493,302,-110,-34,-161,44,323,0
42,919,548,299,-19,35,-150,110,290,0
43,980,562,292,96,82,-144,166,270,0
44,1037,525,280,180,98,-144,195,266,0
45,1090,493,254,193,103,-157,222,266,0
46,1139,463,237,146,103,-191,252,265,0
47,1168,420,240,60,103,-246,264,267,0
50,1244,331,278,-122,195,-310,316,313,0
51,1171,303,244,-104,230,-261,233,323,0
52,1036,289,195,-57,265,-178,93,323,0
53,1058,300,186,5,296,-72,115,319,0
54,985,345,161,85,305,28,56,319,0
55,921,398,152,181,320,98,14,331,0
56,855,442,127,272,355,133,29,358,0
57,877,435,20,354,441,135,20,402,0
58,1059,294,-94,376,470,107,103,444,0
59,1077,85,-258,273,370,98,110,449,0
60,1028,62,-324,77,221,118,79,412,0
61,1101,177,-269,-64,51,137,147,361,0
62,1101,235,-199,-150,-94,146,143,334,0
63,1129,328,-71,-212,-197,184,177,336,0
64,1157,469,44,-239,-273,247,249,356,0
65,1238,523,92,-271,-327,285,189,387,0
1,608,2092,495,-1318,-303,-255,1234,767,0
2,851,822,1307,-1240,-278,-395,762,880,0
3,904,1339,434,-591,-50,-420,672,849,0
4,1234,797,652,90,6,-305,607,743,0
5,1010,400,334,438,-68,-113,136,685,0
6,760,188,296,523,-61,28,163,654,0
7,683,104,209,452,-69,106,278,617,0
8,748,73,46,245,-63,121,247,549,0
9,797,285,110,65,-70,97,146,466,0
10,849,420,167,17,-81,99,38,399,0
11,933,477,163,19,-48,105,60,342,0
12,1024,499,183,25,-43,91,153,294,0
13,1010,404,175,11,-72,76,101,256,0
14,942,302,143,-93,-86,63,0,233,0
15,890,307,178,-222,-86,48,41,235,0
16,855,390,242,-284,-81,41,29,247,0
17,829,428,270,-270,-67,41,28,254,0
18,852,412,264,-229,-39,49,17,251,0
19,930,399,256,-194,-8,75,43,242,0
20,950,425,279,-149,3,104,77,230,0
21,939,385,267,-104,8,127,49,216,0
22,1003,356,244,-112,29,150,91,211,0
23,1034,357,209,-158,38,162,113,214,0
24,1089,370,180,-219,31,160,164,226,0
25,1149,437,181,-256,17,164,242,241,0
26,1082,520,155,-244,14,175,210,253,0
27,1042,562,113,-193,55,185,189,257,0
28,1161,560,90,-165,50,177,292,255,0
29,1247,583,70,-161,16,149,378,247,0
30,1216,578,58,-170,-22,109,347,238,0
31,1013,595,45,-174,-48,76,175,230,0
32,734,569,3,-157,-31,42,71,217,0
